"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
202802017,20280,2017,"VA0730200","VA0730200","","N","N",,"I","LONGWOOD UNIVERSITY","LONGWOOD UNIVERSITY PD FARMVILLE","Longwood University","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","University or College",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",15,1,16,2,9,11,0,0,01-JAN-94,01-JUL-96,01-DEC-10,01-JUN-12,,,"N","PRINCE EDWARD","Non-MSA","Y","Y","Y"
202812017,20281,2017,"VA073SP00","VA073SP00","","N","N",,"I","SP: PRINCE EDWARD COUNTY","SP: PRINCE EDWARD COUNTY","State Police:","Prince Edward County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUL-12,,,"N","PRINCE EDWARD","Non-MSA","Y","Y","Y"
202832017,20283,2017,"VA0740100","VA0740100","","N","N",,"I","PRINCE GEORGE COUNTY PD","PRINCE GEORGE PD","Prince George County Police Department","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",38183,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",50,2,52,6,16,22,0,0,01-JAN-94,01-DEC-97,01-DEC-10,01-JUN-12,,,"N","PRINCE GEORGE","Richmond, VA","Y","Y","Y"
202842017,20284,2017,"VA0740200","VA0740200","","N","N",,"I","RICHARD BLAND COLLEGE","RICHARD BLAND COLLEGE POLICE DEPARTMENT","Richard Bland College","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","University or College",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,1,1,0,0,01-JAN-94,01-APR-09,01-JAN-11,01-AUG-12,,,"N","","Richmond, VA","Y","Y","Y"
202852017,20285,2017,"VA074SP00","VA074SP00","","N","N",,"I","SP: PRINCE GEORGE COUNTY","SP: PRINCE GEORGE COUNTY","State Police:","Prince George County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","PRINCE GEORGE","Richmond, VA","Y","Y","Y"
202872017,20287,2017,"VA0750100","VA0750100","","N","N",,"I","MANASSAS","MANASSAS PD","Manassas","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",41995,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",70,6,76,20,18,38,0,0,01-JAN-94,01-NOV-96,01-DEC-10,01-JUN-12,,,"N","MANASSAS CITY","Washington-Arlington-Alexandria, DC-VA-MD-WV","Y","Y","Y"
202882017,20288,2017,"VA0750200","VA0750200","","N","N",,"I","MANASSAS PARK","MANASSAS PARK PD","Manassas Park","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",16158,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",28,1,29,2,8,10,0,0,01-JAN-94,01-DEC-96,01-DEC-10,01-JUN-12,,,"N","MANASSAS PARK CITY","Washington-Arlington-Alexandria, DC-VA-MD-WV","Y","Y","Y"
202892017,20289,2017,"VA0750300","VA0750300","","N","N",,"I","PRINCE WILLIAM COUNTY PD","PRINCE WILLIAM CO PD MANASSAS","Prince William County Police Department","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",454489,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",575,29,604,89,111,200,0,0,01-JAN-94,01-JAN-00,01-DEC-10,01-NOV-12,,,"N","PRINCE WILLIAM","Washington-Arlington-Alexandria, DC-VA-MD-WV","Y","Y","Y"
202902017,20290,2017,"VA0750400","VA0750400","","N","N",,"I","QUANTICO","QUANTICO PD","Quantico","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",550,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-94,01-DEC-96,01-DEC-10,01-SEP-12,,,"N","PRINCE WILLIAM","Washington-Arlington-Alexandria, DC-VA-MD-WV","Y","Y","Y"
202912017,20291,2017,"VA0750500","VA0750500","","N","N",,"I","HAYMARKET","HAYMARKET PD","Haymarket","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",2001,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,0,0,0,0,01-JAN-94,01-JAN-99,01-DEC-10,01-JUN-12,,,"N","PRINCE WILLIAM","Washington-Arlington-Alexandria, DC-VA-MD-WV","Y","Y","Y"
202922017,20292,2017,"VA0750600","VA0750600","","N","N",,"I","DUMFRIES","DUMFRIES PD","Dumfries","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",5219,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,0,1,0,0,01-JAN-94,01-APR-98,01-DEC-10,01-JUN-12,,,"N","PRINCE WILLIAM","Washington-Arlington-Alexandria, DC-VA-MD-WV","Y","Y","Y"
202932017,20293,2017,"VA0750700","VA0750700","","N","N",,"I","OCCOQUAN","TOWN SERGEANTS OFFICE OCCOQUAN","Occoquan","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",1082,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-94,01-JUL-98,01-JAN-11,01-SEP-14,,,"N","PRINCE WILLIAM","Washington-Arlington-Alexandria, DC-VA-MD-WV","Y","Y","Y"
202942017,20294,2017,"VA075S100","VA075S100","","N","N",,"I","SP: MANASSAS","SP: MANASSAS","State Police:","Manassas","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-JAN-11,01-OCT-12,,,"N","","Washington-Arlington-Alexandria, DC-VA-MD-WV","Y","Y","Y"
202952017,20295,2017,"VA075S200","VA075S200","","N","N",,"I","SP: MANASSAS PARK","SP: MANASSAS PARK","State Police:","Manassas Park","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-JUN-13,01-JUN-13,,,"N","","Washington-Arlington-Alexandria, DC-VA-MD-WV","Y","Y","Y"
202962017,20296,2017,"VA075SP00","VA075SP00","","N","N",,"I","SP: PRINCE WILLIAM CNTY","SP: PRINCE WILLIAM CNTY","State Police:","Prince William County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","PRINCE WILLIAM","Washington-Arlington-Alexandria, DC-VA-MD-WV","Y","Y","Y"
202972017,20297,2017,"VA0770000","VA0770000","","N","N",,"I","PULASKI","PULASKI CO SO PULASKI","Pulaski","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",22553,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",42,0,42,4,2,6,0,0,01-JAN-94,01-JUL-97,01-DEC-10,01-JUN-12,,,"N","PULASKI","Blacksburg-Christiansburg, VA","Y","Y","Y"
202982017,20298,2017,"VA0770100","VA0770100","","N","N",,"I","PULASKI","PULASKI PD","Pulaski","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",8799,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",24,0,24,4,4,8,0,0,01-JAN-94,01-NOV-96,01-DEC-10,01-JUN-12,,,"N","PULASKI","Blacksburg-Christiansburg, VA","Y","Y","Y"
202992017,20299,2017,"VA0770200","VA0770200","","N","N",,"I","DUBLIN","DUBLIN PD","Dublin","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",2710,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,1,1,2,0,0,01-JAN-94,01-AUG-97,01-DEC-10,01-JUN-12,,,"N","PULASKI","Blacksburg-Christiansburg, VA","Y","Y","Y"
203002017,20300,2017,"VA077SP00","VA077SP00","","N","N",,"I","SP: PULASKI COUNTY","SP: PULASKI COUNTY","State Police:","Pulaski County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","PULASKI","Blacksburg-Christiansburg, VA","Y","Y","Y"
203012017,20301,2017,"VA0780000","VA0780000","","N","N",,"I","RAPPAHANNOCK","RAPPAHANNOCK COUNTY SHERIFF'S OFFICE","Rappahannock","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",7361,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",9,1,10,7,2,9,0,0,01-JAN-94,01-DEC-96,01-DEC-10,01-JUN-12,,,"N","RAPPAHANNOCK","Washington-Arlington-Alexandria, DC-VA-MD-WV","Y","Y","Y"
203022017,20302,2017,"VA078SP00","VA078SP00","","N","N",,"I","SP: RAPPAHANNOCK COUNTY","SP: RAPPAHANNOCK COUNTY","State Police:","Rappahannock County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","RAPPAHANNOCK","Washington-Arlington-Alexandria, DC-VA-MD-WV","Y","Y","Y"
203032017,20303,2017,"VA0790000","VA0790000","","N","N",,"I","RICHMOND","RICHMOND CO SO WARSAW","Richmond","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",7200,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",13,0,13,0,8,8,0,0,01-JAN-94,01-JUN-98,01-DEC-10,01-JUN-12,,,"N","RICHMOND","Non-MSA","Y","Y","Y"
203042017,20304,2017,"VA0790100","VA0790100","","N","N",,"I","WARSAW","WARSAW PD","Warsaw","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",1483,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,1,3,1,0,1,0,0,01-JAN-94,01-FEB-01,01-DEC-10,01-JUN-12,,,"N","RICHMOND","Non-MSA","Y","Y","Y"
203052017,20305,2017,"VA079SP00","VA079SP00","","N","N",,"I","SP: RICHMOND COUNTY","SP: RICHMOND COUNTY","State Police:","Richmond County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-MAR-11,01-JUN-12,,,"N","RICHMOND","Non-MSA","Y","Y","Y"
203072017,20307,2017,"VA0800100","VA0800100","","N","N",,"I","SALEM","SALEM PD","Salem","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",25624,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",60,4,64,2,20,22,0,0,01-JAN-94,01-OCT-95,01-DEC-10,01-JUN-12,,,"N","SALEM CITY","Roanoke, VA","Y","Y","Y"
203082017,20308,2017,"VA0800200","VA0800200","","N","N",,"I","VINTON","VINTON PD","Vinton","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",8207,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",21,1,22,1,1,2,0,0,01-JAN-94,01-MAR-97,01-DEC-10,01-JUN-12,,,"N","ROANOKE","Roanoke, VA","Y","Y","Y"
203092017,20309,2017,"VA0800300","VA0800300","","N","N",,"I","ROANOKE COUNTY PD","ROANOKE COUNTY POLICE DEPARTMENT ROANOKE","Roanoke County Police Department","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",85982,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",114,0,114,21,16,37,0,0,01-JAN-94,01-OCT-98,01-DEC-10,01-JUN-12,,,"N","ROANOKE","Roanoke, VA","Y","Y","Y"
203102017,20310,2017,"VA080S100","VA080S100","","N","N",,"I","SP: SALEM","SP: SALEM","State Police:","Salem","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","","Roanoke, VA","Y","Y","Y"
203112017,20311,2017,"VA080SP00","VA080SP00","","N","N",,"I","SP: ROANOKE COUNTY","SP: ROANOKE COUNTY","State Police:","Roanoke County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","ROANOKE","Roanoke, VA","Y","Y","Y"
203122017,20312,2017,"VA0810000","VA0810000","","N","N",,"I","ROCKBRIDGE","ROCKBRIDGE CO SO LEXINGTON","Rockbridge","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",21264,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",37,0,37,1,3,4,0,0,01-JAN-94,01-JUL-98,01-DEC-10,01-JUN-12,,,"N","ROCKBRIDGE","Non-MSA","Y","Y","Y"
203132017,20313,2017,"VA0810100","VA0810100","","N","N",,"I","GLASGOW","GLASGOW PD","Glasgow","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",1117,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",0,0,0,1,0,1,0,0,01-JAN-94,01-JAN-98,01-DEC-10,01-AUG-12,,,"N","ROCKBRIDGE","Non-MSA","Y","Y","Y"
203142017,20314,2017,"VA0810200","VA0810200","","N","N",,"I","LEXINGTON","LEXINGTON PD","Lexington","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",7034,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,0,14,3,3,6,0,0,01-JAN-94,01-NOV-97,01-DEC-10,01-JUN-12,,,"N","LEXINGTON CITY","Non-MSA","Y","Y","Y"
203152017,20315,2017,"VA0810300","VA0810300","","N","N",,"I","VA MILITARY INSTITUTE","VIRGINIA MILITARY INSTITUTE POST POLICE","Virginia Military Institute","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","University or College",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",8,0,8,1,1,2,0,0,01-JAN-94,01-JUN-98,01-DEC-10,01-JUN-12,,,"N","ROCKBRIDGE","Non-MSA","Y","Y","Y"
203162017,20316,2017,"VA081S200","VA081S200","","N","N",,"I","SP: LEXINGTON","SP: LEXINGTON","State Police:","Lexington","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-MAY-11,01-SEP-12,,,"N","","Non-MSA","Y","Y","Y"
203172017,20317,2017,"VA081SP00","VA081SP00","","N","N",,"I","SP: ROCKBRIDGE COUNTY","SP: ROCKBRIDGE COUNTY","State Police:","Rockbridge County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","ROCKBRIDGE","Non-MSA","Y","Y","Y"
203182017,20318,2017,"VA0820000","VA0820000","","N","N",,"I","ROCKINGHAM","ROCKINGHAM CO SO HARRISONBURG","Rockingham","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",60249,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",56,1,57,6,16,22,0,0,01-JAN-94,01-JAN-95,01-DEC-10,01-JUN-12,,,"N","ROCKINGHAM","Harrisonburg, VA","Y","Y","Y"
203192017,20319,2017,"VA0820100","VA0820100","","N","N",,"I","BRIDGEWATER","BRIDGEWATER PD","Bridgewater","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",6119,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,0,1,0,0,01-JAN-94,01-JUL-98,01-JAN-11,01-JUN-12,,,"N","ROCKINGHAM","Harrisonburg, VA","Y","Y","Y"
203202017,20320,2017,"VA0820200","VA0820200","","N","N",,"I","BROADWAY","BROADWAY PD","Broadway","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",3889,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-94,01-FEB-99,01-DEC-10,01-SEP-12,,,"N","ROCKINGHAM","Harrisonburg, VA","Y","Y","Y"
203212017,20321,2017,"VA0820300","VA0820300","","N","N",,"I","DAYTON","DAYTON PD","Dayton","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",1621,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,1,1,2,0,0,01-JAN-94,01-DEC-98,01-DEC-10,01-JUN-12,,,"N","ROCKINGHAM","Harrisonburg, VA","Y","Y","Y"
203222017,20322,2017,"VA0820400","VA0820400","","N","N",,"I","ELKTON","ELKTON PD","Elkton","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",2871,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,1,1,0,0,01-JAN-94,01-JAN-99,01-DEC-10,01-JUN-12,,,"N","ROCKINGHAM","Harrisonburg, VA","Y","Y","Y"
203232017,20323,2017,"VA0820500","VA0820500","","N","N",,"I","GROTTOES","GROTTOES PD","Grottoes","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",2821,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,1,0,1,0,0,01-JAN-94,01-JAN-99,01-DEC-10,01-JUN-12,,,"N","AUGUSTA; ROCKINGHAM","Harrisonburg, VA; Staunton, VA","Y","Y","Y"
203242017,20324,2017,"VA0820600","VA0820600","","N","N",,"I","JAMES MADISON UNIVERSITY","JAMES MADISON UNIVERSITY PD HARRISONBURG","James Madison University","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","University or College",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",31,0,31,1,7,8,0,0,01-JAN-94,01-JAN-00,01-DEC-10,01-JUN-12,,,"N","ROCKINGHAM","Harrisonburg, VA","Y","Y","Y"
203252017,20325,2017,"VA0820700","VA0820700","","N","N",,"I","TIMBERVILLE","TIMBERVILLE PD","Timberville","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",2659,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,1,0,1,0,0,01-JAN-94,01-JAN-98,01-DEC-10,01-JUL-12,,,"N","ROCKINGHAM","Harrisonburg, VA","Y","Y","Y"
203262017,20326,2017,"VA082SP00","VA082SP00","","N","N",,"I","SP: ROCKINGHAM COUNTY","SP: ROCKINGHAM COUNTY","State Police:","Rockingham County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","ROCKINGHAM","Harrisonburg, VA","Y","Y","Y"
203272017,20327,2017,"VA0830000","VA0830000","","N","N",,"I","RUSSELL","RUSSELL CO SO LEBANON","Russell","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",22295,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",31,7,38,3,8,11,0,0,01-JAN-94,01-DEC-96,01-DEC-10,01-JUN-12,,,"N","RUSSELL","Non-MSA","Y","Y","Y"
203282017,20328,2017,"VA0830100","VA0830100","","N","N",,"I","LEBANON","LEBANON PD","Lebanon","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",3260,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,0,12,1,1,2,0,0,01-JAN-94,01-NOV-96,01-DEC-10,01-JUN-12,,,"N","RUSSELL","Non-MSA","Y","Y","Y"
203292017,20329,2017,"VA0830200","VA0830200","","N","N",,"I","HONAKER","HONAKER PD","Honaker","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","City",1352,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,1,1,0,0,01-JAN-94,01-DEC-98,01-JAN-11,01-JUL-12,,,"N","RUSSELL","Non-MSA","Y","Y","Y"
203312017,20331,2017,"VA083SP00","VA083SP00","","N","N",,"I","SP: RUSSELL COUNTY","SP: RUSSELL COUNTY","State Police:","Russell County","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","State Police",0,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-94,01-JAN-94,01-DEC-10,01-JUN-12,,,"N","RUSSELL","Non-MSA","Y","Y","Y"
203322017,20332,2017,"VA0840000","VA0840000","","N","N",,"I","SCOTT","SCOTT CO SO GATE CITY","Scott","","A",51,"Virginia","VA","VA","5","South Atlantic","3","South","Region III","County",18564,23396,"VAUCR0001","Virginia State Police Criminal Justice Information Services Division","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",35,0,35,2,0,2,0,0,01-JAN-94,01-JAN-98,01-DEC-10,01-JUN-12,,,"N","SCOTT","Kingsport-Bristol, TN-VA","Y","Y","Y"
