id,Status,Time,Amount,Price
2765,bad,48,1200,1350
2766,good,36,500,700
2767,bad,36,1100,1250
2768,good,48,1200,1302
2769,bad,60,1450,1600
2770,bad,48,950,1365
2772,good,60,3000,3569
2773,good,36,1000,2484
2775,good,6,550,2136
2776,good,48,1400,1732
2777,good,60,1000,2095
2778,good,60,1300,1309
2779,good,60,950,1610
2780,good,24,650,1370
2781,bad,60,1050,1606
2782,good,60,850,1934
2783,good,6,750,1436
2784,good,36,900,1073
2785,good,48,830,1152
2786,bad,60,1500,1635
2787,bad,60,2000,2228
2789,good,42,400,1418
2790,good,36,800,1280
2791,good,60,1000,1275
2792,good,60,1800,2091
2793,good,24,580,1380
2794,bad,36,1150,2000
2795,good,60,1600,1778
2796,good,36,600,787
2798,bad,24,175,175
2799,bad,60,1600,1911
2800,good,60,700,985
2801,good,36,1000,1172
2802,good,18,600,1290
2804,good,36,660,1212
2805,good,18,600,1661
2807,good,36,1000,1500
2808,good,60,1500,2098
2809,bad,36,1000,1600
2810,bad,36,2500,3559
2811,good,48,1000,1260
2812,good,24,500,650
2813,bad,60,1050,1372
2814,good,36,450,2050
2815,bad,36,1300,1500
2816,good,48,1600,1895
2817,good,12,500,1114
2818,good,24,800,1828
2819,bad,60,2000,2477
2821,bad,60,1800,2400
2822,good,36,800,1251
2823,good,48,1000,1587
2824,good,36,550,1546
2825,bad,60,1700,2000
2826,good,48,1450,1489
2827,bad,60,1000,1025
2828,bad,60,875,875
2829,bad,60,750,900
2831,good,60,1350,1750
2836,bad,72,1450,1516
2837,bad,36,800,800
2838,good,48,900,1178
2839,bad,48,1000,1476
2840,good,24,800,1494
2841,good,48,900,1350
2842,good,36,650,950
2843,good,12,400,1777
2844,good,36,800,1428
2845,good,36,750,1150
2846,good,36,600,1253
2847,good,60,950,1206
2848,bad,36,2500,3058
2849,bad,60,960,1031
2850,bad,48,900,1050
2851,good,6,600,1827
2852,good,60,1150,1275
2854,good,60,650,730
2855,good,48,550,1499
2856,good,36,1000,1866
2857,bad,36,325,375
2858,bad,60,1143,1143
2859,good,24,1678,1678
2860,good,48,1500,2163
2861,bad,48,1200,1442
2863,good,36,400,750
2864,good,36,715,1683
2865,good,60,1400,1780
2866,good,60,1500,2090
2867,good,48,1000,1484
2868,good,60,1250,1392
2869,good,60,1250,1401
2870,good,36,1000,1500
2871,good,48,1300,2500
2872,good,24,500,1175
2874,good,60,1000,1479
2877,good,48,880,1345
2878,good,60,1000,1731
2879,good,6,250,1500
2880,bad,36,1000,1250
2881,bad,36,1000,1851
2882,bad,36,850,1000
2883,good,36,400,800
2885,good,36,350,1389
2886,good,48,1300,1392
2887,good,18,300,400
2888,good,24,400,899
2889,good,60,1600,2478
2890,good,48,600,887
2891,bad,60,1350,1425
2893,good,48,1500,1643
2894,bad,36,1050,1342
2895,good,36,600,1418
2896,good,60,1300,1534
2897,good,36,350,555
2898,good,36,350,575
2899,good,60,1000,1537
2900,good,60,1150,1428
2901,good,36,1606,2605
2902,good,36,1000,2950
2903,good,12,1200,2130
2904,good,60,1150,1150
2906,good,60,790,1106
2907,good,36,500,800
2908,bad,48,1000,1148
2909,good,60,1550,1954
2911,good,24,1000,2200
2915,good,48,600,1320
2916,bad,60,1800,2213
2917,good,24,1000,1895
2919,good,36,1000,2188
2920,good,24,500,1505
2924,good,60,800,1560
2926,good,60,700,760
2929,bad,24,400,640
2930,good,60,1550,1612
2931,good,36,900,1221
2932,good,60,800,1484
2933,good,36,1100,1850
2934,good,48,1400,1700
2935,good,60,1250,1565
2936,good,24,500,1672
2937,good,60,700,1344
2938,good,36,1400,1444
2939,bad,36,895,895
2940,good,60,850,1251
2941,good,48,1000,1650
2942,bad,48,500,950
2943,bad,60,1500,2218
2944,bad,36,950,1300
2945,bad,48,4000,6146
2946,bad,48,200,1871
2947,good,48,800,1800
2949,bad,36,1000,1200
2950,good,36,1000,1675
2951,good,60,1100,1293
2952,good,60,1000,1200
2953,good,60,1200,1300
2954,bad,60,1150,1661
2955,good,60,1000,1850
2958,good,24,700,1250
2959,good,24,200,1147
2960,good,60,1400,1428
2961,good,60,1050,1273
2962,good,48,1400,1503
2963,good,24,680,1682
2964,good,48,1000,1530
2966,good,60,1500,2000
2967,bad,60,880,951
2969,good,60,1600,1805
2970,good,60,900,1633
2971,good,60,1230,1238
2972,good,30,1250,2166
2973,good,36,2300,3295
2976,good,48,850,1075
2977,bad,36,750,975
2978,good,24,500,1624
2979,good,48,1000,1500
2980,bad,60,750,1256
2981,good,36,1370,1717
2982,good,60,1500,2519
2983,bad,60,1200,1497
2984,good,36,800,1212
2985,bad,36,600,780
2986,good,48,1126,1631
2989,good,12,200,748
2990,good,48,1400,2475
2991,good,24,200,400
2992,good,12,1700,2963
2993,good,60,2000,2552
2994,bad,24,1000,1000
2995,good,60,1200,1415
2996,good,12,400,1361
2998,good,60,1200,1364
2999,good,60,1350,1381
3000,good,36,300,425
3001,good,36,2220,2220
3002,good,60,948,1148
3003,good,36,900,1674
3004,good,18,400,1367
3005,good,48,650,900
3006,good,24,1000,2445
3007,bad,60,2400,2599
3008,bad,24,800,1000
3009,good,60,1300,1850
3010,good,60,1300,1400
3011,good,60,950,1250
3012,bad,48,900,960
3014,good,12,900,1925
3015,good,36,500,1014
3018,bad,36,1100,2095
3019,bad,60,1400,1453
3020,bad,48,900,1178
3021,good,60,1000,1174
3022,good,36,1000,1200
3023,good,60,1400,1581
3024,bad,60,1000,1183
3026,good,48,900,1500
3027,bad,60,1270,1405
3028,good,60,1000,1034
3029,bad,18,950,1350
3030,good,36,700,1473
3031,bad,48,500,1400
3033,good,48,1600,2120
3034,good,36,1000,2050
3035,good,60,250,1092
3036,good,60,1080,1152
3037,bad,36,600,700
3038,bad,48,1600,1630
3039,good,60,1050,1351
3040,good,60,1400,1852
3041,bad,36,650,725
3042,good,48,1000,1560
3043,good,24,850,1338
3044,good,60,1150,1409
3045,good,60,1800,2208
3047,bad,60,1400,1530
3049,good,60,1200,1438
3050,bad,12,1000,1800
3051,good,48,1050,1550
3052,good,24,1000,1622
3053,good,60,1570,1671
3054,good,48,1500,1683
3056,good,24,400,1600
3057,good,36,1000,2105
3058,good,60,1100,1151
3059,good,48,500,1111
3060,good,60,1150,2100
3061,bad,12,200,1200
3062,good,36,500,1571
3063,good,60,850,1014
3064,good,60,1900,2150
3065,good,48,700,1114
3066,bad,60,1250,1316
3068,good,60,1000,1015
3069,good,60,800,899
3070,bad,48,800,800
3071,bad,60,1000,1232
3072,good,48,500,1745
3073,bad,60,1700,2136
3074,good,60,1000,1064
3075,bad,60,800,825
3076,good,60,1400,1640
3077,good,60,1370,1499
3078,bad,60,1040,1200
3079,good,60,1000,1522
3080,good,60,1300,1661
3081,good,12,240,240
3082,good,36,1000,1639
3083,good,48,1500,1784
3084,good,30,600,775
3085,good,60,700,782
3086,good,60,600,1400
3087,good,24,390,590
3088,good,48,500,1000
3090,good,60,1889,1889
3091,good,60,1000,1040
3093,good,48,1750,2047
3094,good,36,650,1158
3095,good,54,1000,1241
3096,bad,48,1650,2000
3097,good,12,800,1428
3098,good,36,650,700
3099,bad,60,2200,2387
3100,good,36,1400,1883
3101,good,60,650,900
3102,good,36,250,500
3103,good,36,1500,1650
3105,good,24,700,2995
3106,good,36,600,1135
3110,bad,48,1000,1580
3111,good,48,1100,1100
3113,good,48,1100,1464
3116,good,12,400,600
3119,good,60,1450,1626
3120,good,60,1000,1323
3121,bad,60,900,1423
3123,bad,60,1600,1600
3124,bad,60,1130,1130
3125,good,36,200,795
3126,good,48,990,995
3127,good,60,900,1612
3128,good,48,900,1221
3129,good,60,1500,1500
3130,bad,36,650,650
3132,bad,48,4000,4769
3135,bad,60,1500,1892
3136,good,60,2000,2312
3137,good,48,1300,2700
3138,good,36,700,850
3139,good,24,225,525
3142,bad,60,2000,2221
3143,good,48,500,964
3144,good,48,750,940
3145,good,24,500,1875
3146,bad,60,1200,1383
3147,good,48,900,1246
3148,good,60,1350,1520
3149,good,48,1450,2255
3150,good,60,1150,1579
3151,good,60,970,1270
3152,good,48,800,1450
3153,good,24,400,1138
3154,good,36,400,470
3155,bad,36,800,875
3156,good,18,250,542
3159,good,48,1000,1259
3160,good,12,200,850
3161,good,60,1190,1190
3162,bad,36,1300,1450
3164,good,12,475,1080
3166,bad,18,200,400
3167,good,60,1795,1795
3168,good,36,700,1360
3169,good,30,250,1287
3170,good,48,1000,1541
3171,good,60,1650,1673
3173,good,48,750,768
3174,bad,18,375,475
3175,good,60,900,1249
3176,good,48,500,1678
3178,bad,42,2000,2516
3179,good,48,1000,1404
3181,good,36,400,750
3182,bad,60,1300,1673
3183,bad,36,500,700
3184,good,36,850,862
3185,bad,60,1000,1189
3186,good,60,1400,1643
3187,bad,60,1000,1197
3190,good,24,850,1340
3191,good,36,600,1549
3192,good,60,1400,1423
3193,bad,60,2000,2200
3195,good,60,450,1298
3196,good,60,1300,1572
3197,good,24,800,2333
3198,good,60,1500,1785
3199,good,36,1400,1500
3200,good,48,1100,2111
3201,good,24,400,1100
3202,good,60,1300,1595
3203,good,60,1250,1250
3204,bad,48,1400,1958
3205,good,24,1000,2348
3206,good,60,1400,1526
3207,bad,60,1385,1385
3208,good,12,1000,1862
3209,good,48,1000,1300
3210,bad,60,1750,2200
3211,bad,36,700,1100
3212,good,60,1350,1428
3213,good,60,1100,1347
3214,good,48,300,1107
3215,good,60,1500,1661
3216,bad,48,1900,2150
3217,good,60,1200,1820
3218,good,36,800,800
3221,bad,60,1100,1243
3222,bad,24,900,1059
3223,bad,36,850,1418
3225,good,60,1800,2400
3226,good,60,1200,1550
3228,good,48,820,1323
3229,good,48,1050,1429
3230,bad,24,1700,2800
3231,good,36,500,1536
3232,good,60,1200,1650
3233,good,36,350,385
3235,good,36,800,1615
3236,good,36,450,1490
3239,good,60,1575,1611
3240,good,60,1300,2300
3241,good,60,1400,1666
3242,good,60,2000,2100
3243,bad,60,1200,1800
3244,bad,36,450,495
3245,good,36,1300,1500
3246,bad,48,1000,1668
3249,bad,60,1600,1642
3252,good,60,1000,1211
3253,good,60,350,1355
3254,good,36,250,850
3255,good,60,1220,1400
3257,bad,36,2800,2960
3258,good,60,1450,1537
3259,good,36,800,1701
3260,bad,60,1300,1841
3261,good,60,900,1580
3262,good,60,1000,1098
3263,bad,60,1450,1480
3264,good,36,370,870
3265,bad,36,600,750
3266,good,30,650,1708
3267,bad,48,800,1800
3268,good,60,1100,1320
3269,bad,48,1285,1311
3272,bad,48,1100,1423
3273,good,60,1300,1349
3274,good,60,1650,1683
3276,bad,36,690,790
3277,bad,42,1700,2349
3278,bad,48,500,500
3279,bad,60,1370,1403
3280,good,36,1000,2193
3281,bad,36,2000,2600
3282,good,24,250,1150
3283,good,36,325,450
3287,good,60,1050,1156
3288,good,60,1600,2500
3289,good,24,600,1642
3290,good,36,550,685
3292,good,36,1250,1657
3293,bad,48,1050,1332
3295,good,60,1350,1471
3296,bad,48,900,912
3297,good,18,1800,3300
3299,good,24,3000,6468
3300,good,60,1250,1499
3301,good,36,375,1139
3302,good,36,600,1446
3303,bad,48,2370,2540
3304,good,60,1070,1405
3305,bad,60,975,1140
3306,good,18,750,1050
3307,good,60,1200,1371
3309,good,24,500,2260
3310,good,60,850,1059
3312,good,60,775,951
3314,bad,24,800,1300
3316,good,60,800,1150
3317,good,48,720,1321
3318,bad,36,750,1061
3319,good,60,1700,1803
3320,bad,48,1100,1144
3321,bad,36,350,750
3322,good,60,700,1350
3323,good,60,1500,1505
3325,good,18,1200,2150
3326,good,36,1000,1200
3328,bad,48,1300,3626
3329,bad,60,1700,1900
3330,good,24,3000,6900
3331,good,48,900,1492
3333,good,60,1070,1209
3334,good,24,450,1902
3335,bad,36,1750,1850
3337,good,36,1600,1600
3339,good,48,2400,3120
3342,bad,24,400,435
3343,bad,36,1050,1410
3344,bad,60,1900,2362
3345,good,60,1300,1400
3347,good,60,1000,1798
3348,good,48,1800,2208
3349,good,60,900,1155
3350,good,36,400,425
3351,bad,60,1100,1281
3352,bad,48,1100,1100
3353,good,24,400,800
3354,good,60,1250,1262
3355,bad,60,1200,1373
3356,good,48,1700,2700
3359,bad,36,1000,1647
3360,good,60,1200,1410
3362,good,36,500,1715
3364,bad,48,860,965
3365,bad,60,1400,1732
3366,good,12,500,1550
3367,bad,24,265,300
3369,good,60,1400,1561
3370,good,60,850,1015
3371,good,48,800,1500
3372,bad,60,1550,1555
3373,good,60,1500,1878
3374,good,60,1600,1725
3375,good,48,1150,1235
3377,bad,60,1100,1350
3378,good,60,1650,2270
3379,good,12,600,1468
3380,good,60,1300,1300
3381,good,48,1150,1661
3383,bad,60,700,1640
3384,good,48,850,900
3385,good,60,820,1205
3386,good,36,330,837
3389,good,48,1000,1529
3391,good,60,400,904
3392,good,36,225,375
3393,good,60,1950,2208
3394,good,60,400,1309
3395,bad,60,1350,1624
3396,good,36,200,200
3397,good,48,900,1522
3398,good,60,200,1083
3399,good,36,1350,1758
3401,bad,60,1150,1157
3405,good,12,400,973
3406,good,36,900,910
3407,bad,60,1000,1270
3408,bad,36,950,950
3409,good,12,400,1721
3411,good,24,700,1480
3413,good,12,200,600
3414,good,48,1000,1125
3416,bad,36,150,898
3417,good,48,300,925
3418,good,36,900,1316
3419,good,24,500,1080
3420,good,60,1300,1725
3421,good,60,900,975
3422,good,60,950,1350
3423,good,24,500,1154
3424,good,60,1100,1127
3425,bad,60,950,962
3426,good,36,800,1500
3427,good,36,800,850
3428,bad,48,1000,1295
3429,good,60,1350,1419
3430,good,24,300,2300
3431,bad,12,300,400
3432,good,36,1050,1521
3433,good,48,1350,1595
3435,bad,60,921,921
3436,good,48,700,1226
3437,bad,60,1500,1610
3439,bad,60,1000,1130
3440,bad,18,320,425
3441,good,60,500,1457
3443,bad,36,500,600
3445,bad,36,1500,2448
3446,bad,60,2000,2365
3447,bad,60,1650,1930
3448,bad,36,375,870
3450,bad,60,1500,1528
3452,good,48,450,935
3454,good,36,1000,1622
3456,good,60,1450,1800
3457,good,60,1550,1584
3460,good,48,650,1243
3461,good,48,1300,1423
3462,good,36,900,1200
3464,good,48,1000,1529
3465,good,18,300,1272
3466,good,48,800,1310
3467,good,60,1000,1341
3468,good,60,1000,1155
3469,good,60,1100,1100
3470,good,36,600,1114
3471,good,48,800,1626
3473,good,18,250,300
3474,good,12,550,1450
3475,good,60,500,1131
3476,good,60,1100,1392
3477,good,60,1125,1325
3478,good,60,950,1241
3479,good,6,500,983
3480,good,60,800,1520
3481,good,36,1800,2240
3482,good,48,549,549
3483,good,36,1200,1400
3484,bad,60,1450,1850
3485,good,48,3000,3690
3486,good,60,1250,1300
3487,good,12,1000,1776
3488,good,30,1300,1634
3489,bad,48,870,1480
3490,good,48,1250,1267
3492,good,36,400,773
3493,good,48,1100,1173
3494,good,60,1200,1410
3495,good,60,500,1081
3498,good,48,1300,1346
3499,good,60,1300,2885
3500,good,48,1060,1060
3501,good,36,900,1191
3503,good,60,1100,1289
3504,good,60,1000,1658
3505,bad,60,1100,1480
3507,bad,60,2550,3500
3508,good,36,700,2093
3509,bad,36,1300,1475
3510,good,60,1000,2244
3511,good,18,600,2120
3512,good,60,1000,1725
3513,good,60,600,1164
3514,bad,60,1200,1497
3515,good,36,180,350
3516,good,24,1000,1736
3517,good,24,800,1173
3518,good,36,1250,1550
3520,bad,60,1186,1286
3521,good,60,2300,2965
3522,good,48,650,1255
3523,good,48,1200,1200
3524,good,60,1100,1654
3526,bad,36,1500,2500
3527,good,36,600,1271
3528,good,60,800,897
3530,good,60,800,1270
3531,good,60,750,1674
3532,good,60,1800,1921
3533,good,60,750,1624
3534,good,24,1000,3782
3535,bad,60,1350,1612
3536,good,60,1100,1350
3538,good,24,300,315
3539,good,48,800,800
3541,good,60,1080,1222
3542,good,24,800,1023
3543,good,60,1850,2034
3545,good,60,1500,2037
3546,bad,6,250,800
3547,good,24,700,1888
3548,good,48,2000,2848
3549,bad,60,1300,1380
3550,good,48,1300,1591
3551,good,60,1250,1250
3553,good,36,500,500
3554,good,60,1000,1485
3555,bad,60,1300,1498
3556,good,36,310,1119
3557,bad,36,950,1100
3558,good,36,600,1196
3559,good,60,2250,2270
3560,bad,60,1500,2190
3562,good,48,850,1228
3564,good,60,1500,1655
3565,good,24,300,1308
3566,good,60,1200,1512
3567,good,60,800,1654
3568,good,60,1400,1407
3569,good,60,1050,1282
3570,bad,60,1300,1550
3571,good,18,650,1258
3572,bad,36,1100,1871
3573,bad,48,1200,1401
3574,good,60,1350,1413
3575,good,60,800,1850
3576,good,48,500,1154
3577,good,60,1000,1460
3579,good,60,1200,1642
3580,bad,60,1500,1550
3582,bad,12,120,300
3584,good,60,2000,2570
3585,good,48,900,1220
3586,good,60,1200,1283
3587,good,60,1200,1341
3588,bad,48,1260,1538
3589,bad,36,440,440
3590,good,48,1000,2130
3591,good,36,700,1199
3592,bad,60,950,1215
3593,good,60,250,1188
3594,good,36,900,1621
3595,good,60,1400,1829
3596,bad,60,1030,1197
3597,good,60,1000,1149
3598,bad,24,1000,2393
3600,good,36,750,800
3601,good,36,1100,2136
3602,good,60,800,945
3603,good,48,900,1763
3604,good,60,800,1263
3605,bad,30,400,400
3607,good,12,300,750
3608,bad,36,1750,2750
3609,good,24,400,1541
3610,good,60,900,1088
3611,good,60,1500,2414
3612,bad,60,1300,1429
3613,good,60,1250,1415
3614,good,60,1100,1213
3615,good,30,1300,1378
3616,good,36,800,970
3617,good,60,1400,1475
3618,good,48,700,750
3619,good,36,825,900
3620,good,48,800,1037
3621,bad,60,1360,1435
3622,good,36,800,1649
3624,bad,48,1300,1533
3625,good,48,800,1117
3626,good,48,400,1615
3628,bad,60,2000,2485
3629,bad,60,1450,1482
3631,good,60,1250,1616
3632,bad,60,900,977
3633,good,48,1000,1613
3634,good,60,1600,1600
3635,good,60,800,975
3636,good,60,1500,1950
3637,good,48,1157,1200
3639,good,48,1200,2206
3640,good,18,200,350
3641,bad,48,570,1177
3642,good,24,400,550
3643,good,60,1250,1304
3644,bad,60,1580,1785
3645,good,60,1000,1175
3647,good,48,600,1100
3648,bad,60,950,950
3649,bad,48,1300,1361
3652,good,36,650,750
3654,good,18,600,2724
3655,good,36,675,675
3657,good,60,2000,3400
3658,bad,60,2400,2700
3659,bad,60,1300,1525
3660,good,60,900,1152
3662,good,36,1100,1794
3663,good,60,2400,2432
3664,good,36,600,825
3665,good,24,1000,3429
3666,bad,24,500,750
3667,good,60,1000,2236
3668,good,48,900,1077
3669,good,24,1250,2724
3670,good,12,500,1138
3671,good,12,1300,1591
3672,good,48,700,834
3673,good,48,900,1000
3677,bad,60,950,1945
3678,good,24,1000,2099
3679,good,60,1000,1500
3681,good,60,1600,1680
3682,good,36,1250,1542
3683,bad,36,800,800
3684,good,36,800,995
3686,bad,60,2250,2758
3687,good,36,800,1928
3688,good,36,600,800
3689,bad,24,600,888
3691,good,18,800,2215
3692,bad,24,270,1676
3694,bad,60,1600,1989
3696,good,24,600,943
3697,good,18,700,1224
3698,good,36,540,1102
3700,good,36,350,850
3702,good,60,830,935
3703,good,60,1500,1934
3704,bad,48,600,1472
3705,good,36,1200,1460
3706,good,18,480,1059
3707,good,36,700,950
3708,good,60,800,1021
3710,good,48,500,1195
3711,good,60,1250,1557
3712,bad,36,750,865
3714,good,36,1050,1443
3715,bad,48,875,875
3716,good,18,800,1578
3717,good,36,1300,2115
3718,good,48,1150,1627
3719,good,60,1520,1636
3720,good,6,200,625
3721,good,60,1500,4000
3722,bad,36,700,1700
3723,good,60,1650,1900
3724,good,36,600,1625
3725,good,36,1000,1693
3726,bad,60,800,975
3728,good,60,2000,2240
3729,good,12,1100,2487
3730,good,24,1100,1457
3731,good,48,900,1625
3732,good,36,500,500
3733,good,54,1100,1603
3734,good,60,1400,1599
3735,bad,60,1825,2275
3736,bad,24,2000,2600
3737,good,60,1500,1661
3738,good,36,500,675
3740,good,60,1100,1347
3742,good,60,1150,2497
3743,bad,48,1000,1045
3745,good,60,1400,1928
3746,good,60,1000,2415
3747,bad,48,1350,1450
3748,good,48,1350,1352
3751,good,48,700,970
3752,good,60,1500,2100
3753,bad,48,1150,1450
3754,good,60,1300,1360
3755,bad,60,1500,1661
3756,good,12,300,1248
3757,bad,36,590,590
3759,good,60,1000,1158
3760,good,36,600,882
3762,good,60,1600,1678
3763,good,60,1100,1355
3764,good,60,1300,1833
3765,bad,36,3000,4800
3766,good,48,1000,1160
3767,bad,48,1000,2008
3768,good,60,1800,2999
3769,bad,60,1300,1438
3771,good,24,700,950
3773,bad,60,920,1021
3774,bad,48,1580,1925
3775,bad,60,1650,1772
3776,good,24,850,1260
3777,good,48,550,1250
3778,bad,60,1400,1513
3780,good,24,500,1636
3781,good,60,1400,1724
3782,good,60,1300,1790
3783,good,60,1200,1400
3784,bad,24,450,900
3786,bad,60,750,843
3787,good,60,1050,1097
3792,bad,12,500,1705
3793,good,60,1600,1767
3794,good,36,1400,1939
3795,good,48,1000,1395
3796,good,60,1200,1405
3797,good,60,1450,1566
3798,good,60,1700,2081
3799,good,60,1100,1653
3800,good,36,1500,1985
3801,good,36,450,750
3802,good,24,800,2400
3803,bad,60,1700,1761
3804,good,48,1500,1641
3805,good,60,1300,1359
3806,good,36,635,785
3808,good,48,1400,1661
3809,good,60,1300,1863
3810,bad,60,1250,1315
3811,bad,48,1100,1100
3812,good,60,850,1412
3813,good,24,500,1131
3814,good,60,1050,1303
3815,bad,60,1000,2200
3816,good,60,1500,1736
3817,bad,60,900,1158
3818,good,6,430,500
3822,good,48,1035,1410
3823,bad,48,1850,1877
3824,bad,60,1100,1300
3825,good,24,525,1771
3826,bad,36,300,700
3827,good,48,1300,1600
3828,bad,36,1300,1663
3829,good,60,1750,1900
3830,bad,48,850,1194
3831,good,60,900,1516
3833,good,48,800,800
3834,bad,60,1250,1424
3835,bad,60,1400,1693
3836,good,60,900,995
3837,bad,60,1300,1388
3838,good,36,1500,2315
3839,good,36,300,850
3840,good,24,200,1447
3841,good,60,1350,1487
3842,good,48,1000,1362
3843,good,18,375,675
3844,good,48,800,1224
3845,good,48,1000,1179
3846,good,60,1500,2084
3847,good,60,1950,2336
3848,good,48,2000,3753
3849,bad,36,400,495
3850,bad,60,1100,1480
3851,bad,60,1300,1332
3852,good,36,400,1234
3853,bad,48,1100,1289
3854,good,48,1300,1537
3855,good,48,1000,1480
3856,good,12,360,865
3857,good,60,1320,1680
3860,good,60,1500,1550
3861,good,48,850,1050
3862,bad,36,700,850
3863,good,60,940,1149
3864,good,60,1100,1340
3865,good,36,450,950
3866,good,36,1000,1700
3867,bad,36,650,800
3869,good,60,1300,1995
3870,good,60,1250,1399
3871,bad,60,1100,1226
3872,good,12,594,1332
3873,good,24,400,450
3874,good,60,1000,1359
3875,good,12,700,1665
3876,good,60,1000,1050
3877,bad,60,800,1012
3878,good,36,900,975
3879,good,12,900,1776
3880,good,60,400,1570
3881,good,60,1345,1345
3882,good,60,1500,2502
3883,good,60,1300,1398
3884,good,36,1000,1230
3885,good,60,1000,1097
3886,good,18,450,1196
3887,good,60,930,1007
3890,good,60,2200,2433
3891,good,60,1250,1499
3893,good,48,1900,2205
3894,bad,48,1500,2272
3895,good,60,1690,1930
3896,good,48,1500,1935
3897,good,48,1250,1646
3899,good,60,1200,1297
3901,bad,36,1050,1485
3902,good,60,1200,1538
3903,bad,60,1600,1967
3904,bad,60,1200,1460
3905,bad,36,300,350
3906,bad,36,875,950
3907,good,60,1500,1700
3910,good,36,1160,1959
3911,bad,36,430,550
3912,good,36,1000,1300
3913,good,60,1000,1894
3914,good,60,1200,1570
3915,bad,60,2275,2300
3916,good,48,500,645
3918,bad,60,1650,1650
3919,bad,36,650,650
3920,good,48,4000,4500
3921,bad,36,700,800
3922,good,60,700,845
3923,good,12,760,1369
3924,bad,36,575,775
3925,good,36,1000,2191
3926,good,36,375,425
3927,good,48,830,939
3928,good,48,2000,2504
3929,good,36,725,775
3930,bad,60,2500,2500
3931,good,60,1950,2500
3932,good,60,800,946
3934,bad,18,650,650
3936,good,60,750,775
3937,bad,60,1500,1699
3938,good,24,1800,2750
3940,good,24,900,1715
3941,good,36,2000,2315
3942,good,60,1050,1168
3943,bad,48,2500,3542
3944,bad,60,1400,1628
3945,good,60,2000,2230
3946,bad,60,1100,1265
3947,bad,60,1300,1636
3948,good,60,1150,1273
3949,good,60,950,1101
3950,good,48,1000,1250
3951,good,36,800,2400
3953,good,12,700,1667
3954,good,60,1550,1621
3955,good,48,850,875
3956,good,48,1000,2057
3957,good,60,800,2263
3959,good,60,900,975
3960,good,24,500,600
3961,good,60,1050,2277
3962,bad,48,1100,1438
3966,good,60,1250,1463
3967,good,60,1800,2148
3968,good,36,1300,2305
3969,good,60,1200,2062
3970,good,6,125,375
3972,bad,24,500,550
3973,good,48,1800,2272
3974,good,48,900,1263
3975,bad,18,200,380
3976,good,60,1000,1025
3977,good,36,400,1631
3978,bad,60,1300,1637
3980,bad,36,875,1075
3981,good,60,1800,2090
3982,good,60,1150,1470
3983,bad,60,1100,1303
3984,bad,36,1350,1850
3985,good,60,1300,1730
3986,good,18,1250,1890
3987,good,60,1300,1345
3988,good,12,1375,1700
3989,good,12,150,400
3990,good,60,1350,1450
3991,good,48,1340,1345
3992,good,36,1550,1985
3993,bad,48,800,1707
3994,good,60,1100,1565
3995,bad,60,2000,2235
3996,good,60,900,1100
3997,good,60,1380,1623
3998,good,48,1370,1623
3999,good,36,700,1067
4000,bad,60,1750,2953
4001,good,60,1450,1721
4002,bad,60,1100,1184
4003,good,60,1500,1682
4006,good,24,1700,1726
4007,good,60,1200,1349
4008,bad,48,1650,1659
4009,good,60,1250,1518
4010,good,48,700,837
4011,bad,48,1250,1609
4012,good,48,1200,1893
4014,bad,60,1500,2500
4015,bad,60,2200,2428
4016,good,36,500,1200
4017,good,60,2000,2203
4018,good,60,1100,1622
4019,bad,60,2000,2700
4021,good,60,1150,1400
4022,good,36,900,1421
4023,bad,36,450,550
4024,good,60,1100,1245
4025,good,60,1000,1423
4026,good,48,1300,1300
4027,good,60,1300,1365
4029,bad,60,1308,1558
4030,good,60,1150,1200
4032,bad,60,1450,1546
4033,bad,60,1400,1508
4035,bad,60,1980,2038
4036,good,48,1000,1200
4037,good,36,600,825
4038,bad,60,1150,1351
4039,good,60,1900,2115
4040,bad,48,930,930
4041,bad,48,600,1452
4042,bad,60,1600,1896
4043,bad,36,500,650
4044,good,48,1250,1566
4045,good,60,1600,1763
4046,good,48,1000,1440
4047,good,60,1400,1500
4048,good,60,1400,1625
4049,good,24,1800,1965
4051,bad,60,1000,1189
4052,good,12,1000,1998
4053,bad,54,1500,1600
4054,bad,60,1450,1452
4055,good,24,450,1522
4056,bad,48,1000,2193
4057,good,60,1500,1578
4058,bad,60,1700,1825
4060,good,60,3000,3745
4061,good,36,1800,2300
4062,good,24,900,1189
4064,good,48,660,1060
4065,good,60,600,700
4066,bad,60,1895,2596
4067,bad,60,700,2700
4069,good,48,1200,1215
4070,good,36,400,985
4071,good,12,800,1800
4072,good,48,1287,1693
4073,good,24,300,1397
4074,good,18,375,375
4075,good,60,1200,1236
4076,good,60,900,925
4078,good,24,450,600
4081,good,60,1200,1491
4082,good,60,800,1700
4083,bad,36,1150,1325
4084,good,24,400,850
4085,bad,60,900,1001
4086,good,60,1900,2374
4087,bad,60,1080,1296
4088,good,6,500,1351
4089,good,60,1350,1417
4091,good,60,1100,1269
4092,good,30,650,1270
4094,good,60,900,990
4095,good,60,900,925
4096,good,60,1200,1537
4097,bad,60,600,1300
4098,bad,48,800,1330
4100,good,60,1500,1520
4101,bad,60,1900,2180
4102,good,24,700,700
4104,bad,60,500,1650
4105,bad,24,1400,1636
4106,bad,36,625,650
4107,good,36,700,1162
