id,Seniority,Home,Age,Marital,Records,Job,Expenses,Income,Assets,Debt
2239,2,owner,27,married,no_rec,fixed,43,120,5000,400
2240,7,other,26,married,yes_rec,fixed,44,211,0,0
2241,17,owner,46,married,yes_rec,fixed,74,80,3000,0
2242,1,other,23,single,no_rec,partime,37,70,0,0
2244,7,parents,27,married,no_rec,freelance,42,71,0,0
2245,13,rent,36,married,no_rec,fixed,82,92,0,0
2246,15,parents,46,married,no_rec,fixed,64,158,0,0
2247,0,owner,65,married,no_rec,others,68,115,3500,0
2248,0,rent,30,married,no_rec,partime,98,80,0,0
2249,5,rent,37,married,no_rec,fixed,96,176,0,0
2250,10,owner,56,married,yes_rec,freelance,90,321,26000,0
2251,7,owner,24,married,no_rec,fixed,72,112,3500,0
2252,2,parents,20,single,no_rec,freelance,39,134,0,0
2254,10,owner,50,married,no_rec,freelance,60,100,4000,0
2255,2,rent,31,single,no_rec,fixed,43,75,0,0
2256,12,owner,51,married,no_rec,fixed,69,80,10000,0
2257,2,rent,30,married,no_rec,fixed,109,170,0,0
2259,0,owner,38,married,yes_rec,partime,79,120,3500,0
2261,15,owner,44,married,no_rec,fixed,61,200,3500,200
2262,0,rent,41,married,yes_rec,fixed,87,50,7000,4000
2264,5,owner,37,married,yes_rec,freelance,80,75,12000,0
2265,18,other,50,married,no_rec,freelance,84,62,5000,0
2266,6,parents,24,separated,no_rec,fixed,44,220,3000,0
2267,5,owner,46,married,no_rec,freelance,71,100,4000,0
2268,11,rent,26,single,no_rec,fixed,52,137,2500,0
2269,1,rent,27,single,no_rec,fixed,43,97,0,0
2270,22,owner,46,married,no_rec,fixed,59,100,10500,0
2271,2,priv,34,married,no_rec,fixed,74,170,6000,0
2273,0,owner,21,single,yes_rec,partime,44,115,2000,0
2276,14,rent,46,married,no_rec,freelance,63,67,0,0
2277,6,other,23,single,yes_rec,fixed,27,135,0,0
2279,2,parents,28,separated,no_rec,freelance,35,140,0,0
2280,14,rent,43,married,no_rec,fixed,57,85,2000,0
2281,26,owner,42,married,no_rec,fixed,49,95,6500,0
2283,29,owner,53,married,no_rec,fixed,49,145,27000,0
2284,4,rent,28,single,no_rec,fixed,44,100,0,0
2285,4,owner,55,married,no_rec,freelance,97,200,4500,0
2286,20,owner,59,married,no_rec,freelance,57,159,19,0
2287,8,owner,40,married,yes_rec,fixed,76,96,4000,1700
2288,1,other,20,single,no_rec,fixed,32,85,0,0
2289,20,owner,44,married,yes_rec,freelance,62,60,3000,0
2290,5,owner,39,married,yes_rec,freelance,101,152,6000,0
2291,15,owner,55,married,no_rec,freelance,68,70,14000,600
2292,2,rent,31,single,no_rec,others,30,89,0,0
2293,7,owner,33,married,no_rec,freelance,77,138,4000,0
2295,21,other,45,widow,no_rec,fixed,40,110,0,0
2296,2,rent,38,married,no_rec,partime,80,148,0,0
2297,0,owner,41,married,no_rec,fixed,63,89,5500,0
2298,12,rent,36,married,no_rec,fixed,58,106,0,0
2299,3,parents,26,married,no_rec,freelance,42,98,3500,0
2300,11,owner,34,married,yes_rec,fixed,81,198,4500,0
2301,2,owner,53,married,no_rec,others,69,40,5000,0
2302,22,owner,45,married,no_rec,fixed,57,100,3000,0
2303,7,owner,37,married,no_rec,fixed,68,145,6000,0
2304,2,owner,29,married,yes_rec,fixed,66,80,4000,0
2305,20,owner,45,married,no_rec,freelance,98,84,30000,0
2306,7,owner,33,married,no_rec,fixed,48,208,4000,0
2307,14,rent,43,married,yes_rec,fixed,99,212,0,0
2309,8,priv,22,married,no_rec,fixed,48,120,2500,1200
2311,1,rent,41,married,no_rec,partime,101,136,0,0
2312,1,owner,28,married,no_rec,partime,44,130,18000,2500
2313,14,owner,35,married,no_rec,fixed,83,205,5000,0
2314,2,other,26,married,no_rec,fixed,42,148,4000,0
2315,3,parents,25,single,no_rec,fixed,34,174,0,0
2316,14,owner,54,married,no_rec,fixed,65,90,5000,0
2317,3,priv,26,married,no_rec,freelance,58,68,5000,90
2318,0,other,22,single,no_rec,fixed,36,134,0,0
2319,10,rent,26,single,no_rec,fixed,51,169,2000,0
2320,2,parents,34,single,yes_rec,partime,30,103,0,0
2321,3,rent,32,married,no_rec,fixed,58,121,0,0
2322,10,rent,40,married,no_rec,fixed,110,100,0,0
2323,1,owner,35,married,no_rec,fixed,67,54,6000,0
2324,22,rent,47,married,no_rec,fixed,57,114,0,0
2325,11,owner,26,married,no_rec,fixed,42,81,4000,1800
2327,0,parents,31,single,no_rec,partime,39,65,2500,0
2328,17,owner,43,married,no_rec,fixed,60,250,9000,0
2331,10,rent,31,married,no_rec,fixed,59,164,5000,0
2332,0,parents,29,single,no_rec,others,36,52,0,0
2333,1,other,28,married,yes_rec,fixed,55,129,0,0
2334,4,rent,25,single,no_rec,fixed,57,150,0,0
2335,1,parents,22,single,no_rec,fixed,38,80,4000,0
2336,11,owner,33,widow,no_rec,fixed,47,90,8000,0
2337,5,other,31,married,no_rec,fixed,81,95,2000,0
2338,7,parents,24,single,no_rec,fixed,39,92,0,0
2339,0,owner,39,married,no_rec,fixed,69,47,3500,0
2340,17,owner,42,married,no_rec,fixed,50,115,4000,0
2341,1,owner,49,married,no_rec,partime,66,115,4000,0
2342,20,owner,49,married,no_rec,fixed,62,130,4000,0
2343,22,priv,36,married,no_rec,fixed,71,190,3500,0
2344,6,owner,34,married,no_rec,freelance,74,76,4500,0
2345,4,parents,22,single,no_rec,fixed,31,58,1000,0
2346,0,owner,65,married,no_rec,others,40,75,5000,0
2347,7,owner,39,married,no_rec,fixed,79,260,10000,0
2349,18,parents,32,married,no_rec,fixed,75,152,5000,0
2350,0,parents,25,married,no_rec,others,41,209,2000,0
2351,20,owner,41,married,no_rec,fixed,77,186,8000,50
2352,3,parents,41,single,yes_rec,fixed,36,90,0,0
2353,0,owner,23,married,no_rec,fixed,41,120,4000,1000
2354,2,owner,29,married,no_rec,fixed,56,110,2000,0
2355,0,owner,39,married,yes_rec,freelance,47,80,6000,0
2356,7,owner,42,married,no_rec,fixed,69,132,8000,720
2357,3,owner,27,married,no_rec,fixed,51,245,14000,0
2358,10,owner,34,married,no_rec,freelance,63,200,19000,0
2361,30,owner,60,married,no_rec,freelance,47,6,16000,0
2362,3,owner,24,married,no_rec,partime,52,185,3500,0
2364,15,owner,50,married,no_rec,fixed,57,46,5000,0
2366,1,rent,24,married,no_rec,partime,46,50,0,0
2370,14,owner,41,married,no_rec,fixed,63,183,4000,1100
2371,1,parents,24,single,no_rec,fixed,32,90,0,0
2372,25,owner,51,married,no_rec,fixed,72,156,3000,0
2373,8,owner,31,separated,no_rec,fixed,39,102,3000,0
2375,8,owner,31,married,no_rec,fixed,69,280,14000,7000
2376,20,owner,54,married,no_rec,fixed,54,195,15000,0
2377,2,rent,23,single,no_rec,fixed,37,79,0,0
2378,18,priv,45,married,no_rec,fixed,37,220,20000,0
2379,10,owner,39,married,no_rec,fixed,100,122,3000,0
2380,2,parents,39,married,yes_rec,fixed,66,87,0,0
2381,20,parents,37,single,no_rec,fixed,32,114,0,0
2382,20,rent,45,single,no_rec,freelance,36,94,0,0
2384,3,owner,39,married,no_rec,freelance,64,491,90000,0
2385,22,owner,45,married,no_rec,fixed,69,250,10000,0
2386,10,rent,38,married,yes_rec,fixed,95,204,0,0
2388,20,owner,36,married,yes_rec,fixed,87,130,3500,0
2389,2,parents,26,single,no_rec,fixed,33,79,0,0
2390,22,rent,51,single,yes_rec,freelance,34,70,0,0
2391,7,owner,34,separated,no_rec,fixed,31,96,8000,0
2394,13,rent,50,single,no_rec,fixed,38,66,0,0
2395,17,other,46,married,no_rec,fixed,84,155,0,0
2396,8,owner,46,married,no_rec,freelance,74,184,15000,0
2397,0,owner,22,married,no_rec,others,80,100,50000,8000
2398,0,parents,35,married,no_rec,freelance,88,228,0,0
2399,6,rent,31,separated,no_rec,fixed,55,140,0,0
2401,20,priv,40,married,no_rec,fixed,74,144,7000,0
2402,38,rent,66,married,no_rec,fixed,77,340,0,0
2403,26,rent,50,married,no_rec,fixed,75,250,0,0
2404,3,owner,30,married,no_rec,fixed,61,296,4500,2000
2405,5,parents,24,single,no_rec,partime,36,139,2000,0
2406,12,owner,28,married,yes_rec,fixed,83,110,3500,1394
2407,1,parents,23,single,no_rec,partime,44,70,0,0
2408,4,owner,41,married,no_rec,fixed,41,87,6500,0
2409,13,priv,38,married,no_rec,fixed,92,108,1500,30
2412,10,rent,46,married,no_rec,fixed,105,235,0,0
2413,1,parents,36,married,no_rec,partime,58,60,0,0
2414,3,rent,20,single,no_rec,partime,60,225,0,0
2415,5,rent,40,married,yes_rec,freelance,62,89,0,0
2416,2,priv,32,married,no_rec,fixed,88,80,2500,0
2418,1,owner,52,married,no_rec,fixed,49,250,3000,0
2419,5,priv,32,separated,no_rec,freelance,33,143,8000,0
2420,7,rent,30,married,no_rec,fixed,40,73,0,0
2421,25,rent,48,married,no_rec,fixed,103,126,3500,0
2422,11,owner,32,married,no_rec,fixed,53,101,12000,2400
2423,27,owner,58,married,no_rec,freelance,53,60,15000,0
2424,19,owner,56,married,no_rec,fixed,38,169,7000,0
2425,2,rent,48,married,yes_rec,others,108,193,0,0
2426,5,rent,41,separated,no_rec,fixed,40,90,0,0
2427,10,parents,40,married,no_rec,partime,55,116,2000,0
2430,22,owner,57,married,yes_rec,fixed,54,150,6000,0
2432,6,parents,31,single,yes_rec,freelance,31,319,0,0
2433,3,other,40,married,no_rec,fixed,55,90,55,0
2435,1,parents,30,married,no_rec,freelance,60,93,0,0
2438,17,rent,36,married,no_rec,fixed,66,162,0,0
2440,2,parents,24,married,yes_rec,freelance,37,43,0,0
2441,9,owner,53,married,no_rec,freelance,61,51,8000,3000
2442,11,rent,29,married,no_rec,fixed,68,135,0,0
2443,3,owner,53,married,no_rec,others,66,60,148,1
2445,32,parents,53,married,no_rec,freelance,60,160,0,0
2447,1,owner,40,married,no_rec,fixed,40,137,3000,180
2448,24,other,40,married,no_rec,fixed,43,115,0,0
2449,1,parents,23,single,no_rec,freelance,32,60,0,0
2450,15,rent,55,widow,no_rec,fixed,64,173,0,0
2451,24,owner,48,married,no_rec,fixed,75,90,3000,0
2452,5,rent,48,married,no_rec,freelance,98,365,0,0
2453,1,other,44,married,yes_rec,fixed,60,154,2500,0
2454,0,parents,29,separated,no_rec,freelance,28,56,0,0
2455,4,rent,46,married,no_rec,freelance,76,100,0,0
2456,0,parents,23,single,no_rec,fixed,35,70,0,0
2457,2,other,29,single,no_rec,fixed,33,75,0,0
2459,17,rent,40,married,yes_rec,fixed,68,128,0,0
2460,14,parents,37,married,yes_rec,fixed,56,120,0,0
2461,0,other,23,single,no_rec,fixed,39,54,0,0
2462,15,owner,49,married,no_rec,fixed,80,113,8000,0
2463,16,rent,40,married,no_rec,freelance,73,71,0,0
2464,16,owner,40,married,yes_rec,fixed,85,120,6000,0
2465,1,parents,23,single,no_rec,fixed,29,55,5000,0
2466,15,owner,42,single,no_rec,fixed,37,90,5000,3000
2468,5,rent,28,married,yes_rec,fixed,56,154,3000,0
2469,0,owner,39,married,no_rec,freelance,64,16,3000,0
2470,1,owner,36,married,no_rec,freelance,87,416,8000,0
2471,13,parents,28,married,no_rec,fixed,92,105,0,0
2473,2,owner,33,married,no_rec,fixed,36,146,8000,2000
2474,2,parents,30,separated,no_rec,freelance,38,150,0,0
2475,0,owner,36,married,no_rec,others,40,105,5000,3000
2476,13,owner,28,married,no_rec,fixed,39,148,3500,144
2477,0,priv,56,married,no_rec,others,40,84,4500,50
2478,8,rent,39,married,no_rec,freelance,79,60,0,0
2479,4,owner,54,married,no_rec,freelance,42,80,25000,0
2480,15,parents,35,single,no_rec,fixed,51,226,6000,2200
2481,1,owner,29,married,no_rec,fixed,45,130,4000,0
2482,20,rent,47,married,no_rec,fixed,79,100,8000,0
2484,0,other,32,single,no_rec,partime,35,38,0,0
2485,0,rent,35,single,no_rec,fixed,65,163,0,0
2486,15,other,30,married,no_rec,fixed,42,131,0,0
2487,24,owner,39,married,no_rec,fixed,85,125,6000,200
2488,15,owner,57,married,no_rec,freelance,38,212,65000,0
2489,1,rent,32,single,no_rec,freelance,40,89,0,0
2491,1,rent,24,single,no_rec,partime,50,65,0,0
2492,2,parents,23,single,yes_rec,partime,42,75,0,0
2493,0,parents,24,single,no_rec,fixed,35,126,1500,0
2495,14,rent,49,married,no_rec,fixed,71,103,0,0
2496,2,parents,24,single,no_rec,fixed,29,100,0,0
2497,7,rent,40,married,yes_rec,freelance,87,164,3000,0
2498,6,owner,31,married,no_rec,fixed,45,131,4000,1600
2499,2,other,25,married,yes_rec,freelance,57,54,0,0
2502,0,owner,30,separated,no_rec,freelance,73,48,7000,0
2504,0,parents,22,single,no_rec,partime,35,80,0,0
2505,0,rent,28,married,yes_rec,fixed,60,83,0,0
2506,8,owner,32,married,no_rec,fixed,67,77,4000,0
2507,2,parents,23,single,no_rec,freelance,35,63,20000,0
2508,0,parents,36,married,no_rec,others,90,31,0,0
2509,2,rent,20,single,no_rec,fixed,51,108,0,0
2510,4,owner,25,married,no_rec,fixed,50,68,4500,1379
2511,5,parents,24,married,no_rec,fixed,40,120,0,0
2512,8,owner,35,married,yes_rec,fixed,39,213,6000,0
2513,10,parents,58,married,no_rec,others,31,450,2500,0
2514,5,owner,32,married,no_rec,fixed,44,145,13000,0
2515,15,owner,56,married,yes_rec,freelance,34,90,16000,0
2516,2,rent,53,widow,no_rec,fixed,53,114,0,0
2517,2,parents,26,single,no_rec,fixed,32,104,10000,0
2518,20,owner,40,married,no_rec,fixed,36,240,8000,0
2519,1,owner,48,married,no_rec,others,48,45,32000,0
2520,10,parents,28,single,no_rec,fixed,27,70,3500,0
2521,0,owner,34,married,no_rec,fixed,53,85,4000,0
2522,11,owner,28,married,no_rec,fixed,37,82,1500,0
2523,2,rent,30,married,no_rec,partime,58,80,0,0
2524,20,owner,47,married,no_rec,freelance,42,66,1,0
2525,0,priv,43,married,no_rec,partime,94,82,4000,0
2526,3,owner,41,married,no_rec,fixed,78,99,16000,500
2527,28,owner,54,married,no_rec,freelance,90,46,15000,0
2528,23,other,38,separated,no_rec,fixed,56,178,0,0
2529,4,rent,30,married,no_rec,fixed,65,147,5500,2000
2530,11,owner,41,married,yes_rec,freelance,41,280,4000,1300
2531,12,owner,45,married,no_rec,freelance,32,75,4000,0
2532,6,owner,29,married,no_rec,fixed,38,190,5000,0
2534,1,parents,25,single,no_rec,freelance,32,280,6000,0
2535,8,other,41,married,no_rec,freelance,40,62,0,0
2536,12,owner,35,married,no_rec,fixed,47,90,4500,0
2537,17,parents,33,separated,yes_rec,fixed,32,96,0,0
2538,17,rent,44,married,no_rec,fixed,41,159,0,0
2539,1,owner,42,married,no_rec,fixed,74,155,8000,0
2540,19,rent,42,single,no_rec,fixed,50,78,0,0
2541,0,rent,42,married,yes_rec,fixed,111,283,0,0
2542,10,owner,41,married,no_rec,fixed,54,130,4500,0
2543,16,other,49,married,yes_rec,fixed,38,80,0,0
2544,0,rent,42,single,yes_rec,partime,51,129,0,0
2545,5,owner,49,married,no_rec,fixed,27,122,5000,0
2546,10,owner,32,married,no_rec,freelance,51,65,3000,0
2548,3,other,28,married,no_rec,fixed,39,125,1500,0
2549,0,owner,42,married,no_rec,freelance,55,260,3000,250
2550,10,rent,42,married,no_rec,fixed,70,158,5000,0
2552,14,owner,29,married,no_rec,fixed,80,131,4000,0
2553,20,rent,38,married,no_rec,fixed,69,140,0,0
2554,26,owner,41,married,no_rec,fixed,45,132,0,0
2555,10,priv,46,married,no_rec,fixed,67,66,5500,1700
2556,6,owner,33,married,no_rec,partime,58,140,6000,0
2557,2,owner,23,single,no_rec,fixed,33,150,3000,0
2558,24,owner,39,married,no_rec,fixed,70,110,3000,0
2559,2,priv,27,married,no_rec,others,81,59,2500,2200
2560,3,priv,37,married,no_rec,freelance,42,87,4500,0
2561,1,parents,23,single,no_rec,fixed,41,139,0,0
2562,2,parents,22,single,no_rec,partime,32,100,25000,0
2563,16,rent,35,single,no_rec,fixed,45,135,0,0
2564,5,owner,46,married,no_rec,fixed,91,137,2000,0
2565,1,rent,40,married,no_rec,fixed,56,120,0,0
2568,23,rent,57,single,yes_rec,fixed,52,142,0,0
2569,2,parents,35,single,no_rec,others,33,65,0,0
2570,10,owner,46,married,no_rec,freelance,51,464,10000,0
2573,0,owner,25,single,no_rec,fixed,36,126,2800,0
2574,0,parents,20,single,no_rec,partime,34,66,0,0
2575,2,rent,24,single,no_rec,fixed,42,90,0,0
2576,10,other,57,married,no_rec,fixed,51,84,9000,0
2578,4,parents,27,married,no_rec,freelance,33,103,0,0
2579,2,owner,31,married,no_rec,fixed,47,55,4000,800
2581,8,parents,34,single,no_rec,fixed,35,85,0,0
2582,9,owner,26,married,no_rec,fixed,38,101,5000,0
2583,8,priv,25,single,no_rec,fixed,39,180,1500,0
2584,30,other,50,married,no_rec,fixed,37,220,0,0
2586,5,parents,32,married,no_rec,fixed,37,91,0,0
2587,2,rent,62,married,yes_rec,others,34,57,8000,0
2588,1,owner,27,single,yes_rec,fixed,48,62,5000,0
2590,4,other,54,married,no_rec,freelance,54,37,0,0
2592,7,owner,55,married,no_rec,fixed,53,124,5000,0
2593,1,parents,19,single,no_rec,fixed,48,128,9500,2800
2594,7,owner,31,married,no_rec,fixed,68,92,3500,991
2595,7,other,55,married,no_rec,fixed,76,100,6000,0
2596,21,owner,37,married,no_rec,fixed,79,300,7000,3500
2597,8,owner,51,married,no_rec,fixed,51,167,8000,0
2598,25,owner,51,married,no_rec,fixed,56,222,7000,0
2599,1,parents,22,single,no_rec,freelance,32,169,10000,0
2600,0,rent,57,married,no_rec,others,41,80,0,0
2601,5,rent,48,married,yes_rec,freelance,73,50,0,0
2603,2,rent,54,married,no_rec,fixed,50,187,0,0
2604,1,owner,53,married,no_rec,freelance,39,140,8000,0
2605,7,parents,25,single,no_rec,fixed,40,58,28000,0
2606,18,other,42,single,no_rec,fixed,31,83,0,0
2607,1,rent,40,separated,no_rec,others,77,38,0,0
2608,6,owner,35,married,no_rec,freelance,64,51,3500,350
2609,2,owner,42,widow,no_rec,others,35,35,6000,0
2610,12,owner,31,married,no_rec,fixed,71,84,5000,0
2611,7,parents,30,single,no_rec,fixed,38,95,0,0
2612,18,owner,41,married,no_rec,fixed,43,104,12000,800
2613,6,owner,58,married,no_rec,fixed,66,390,45000,0
2614,10,owner,50,married,no_rec,fixed,87,209,13500,0
2616,1,parents,33,married,no_rec,fixed,44,200,0,0
2617,1,owner,47,separated,no_rec,fixed,33,48,5000,0
2618,0,parents,38,separated,yes_rec,freelance,46,66,0,0
2619,7,owner,41,married,no_rec,freelance,38,86,6000,0
2620,16,owner,30,married,no_rec,fixed,51,82,4500,0
2621,10,owner,49,married,no_rec,freelance,42,126,5000,0
2622,11,owner,53,married,no_rec,fixed,49,111,5000,0
2623,20,owner,44,married,no_rec,fixed,43,87,3000,0
2624,1,rent,34,married,no_rec,freelance,114,535,0,0
2626,1,owner,36,married,yes_rec,freelance,43,41,4000,2000
2627,13,other,40,married,yes_rec,freelance,67,270,0,0
2628,8,parents,27,single,no_rec,partime,39,53,0,0
2629,1,owner,38,married,no_rec,freelance,78,49,7000,300
2630,13,other,40,married,no_rec,fixed,64,140,0,0
2631,2,parents,24,single,no_rec,fixed,39,67,0,0
2632,6,owner,37,married,no_rec,freelance,42,189,15750,3000
2633,0,rent,30,married,no_rec,fixed,38,80,0,0
2634,8,rent,44,married,no_rec,fixed,64,170,0,0
2635,8,priv,31,married,no_rec,fixed,51,110,2000,360
2636,4,other,27,married,no_rec,fixed,41,98,5000,0
2637,7,parents,31,married,no_rec,freelance,34,67,0,0
2638,3,owner,28,married,no_rec,fixed,34,120,8000,0
2639,8,owner,38,married,no_rec,fixed,47,150,23000,0
2640,1,parents,25,single,no_rec,fixed,32,62,0,0
2641,17,owner,51,married,no_rec,freelance,39,100,16000,0
2642,3,owner,36,married,no_rec,fixed,49,160,6500,0
2643,13,owner,37,married,no_rec,fixed,58,205,5000,0
2644,9,rent,37,single,no_rec,fixed,43,115,0,0
2645,0,other,45,married,yes_rec,fixed,49,75,0,0
2646,0,other,51,married,no_rec,freelance,48,198,0,0
2647,15,owner,34,married,no_rec,freelance,41,76,148,1
2648,15,owner,39,married,no_rec,freelance,72,110,4000,0
2649,1,owner,49,married,no_rec,fixed,114,531,47000,0
2650,5,priv,24,single,no_rec,fixed,40,145,4000,0
2651,5,rent,36,married,yes_rec,freelance,76,120,100000,0
2652,0,owner,33,married,no_rec,partime,41,100,8000,0
2653,12,owner,39,married,no_rec,fixed,37,167,6000,0
2654,14,owner,41,married,no_rec,freelance,62,245,7000,0
2655,23,owner,59,married,no_rec,fixed,40,100,7000,0
2656,8,owner,46,married,no_rec,freelance,72,190,7000,0
2657,3,owner,32,married,no_rec,fixed,44,125,9000,2300
2658,15,owner,33,married,no_rec,fixed,56,90,3000,0
2659,4,owner,34,married,no_rec,fixed,46,205,11000,3700
2660,3,other,28,single,no_rec,fixed,38,51,0,0
2661,31,owner,56,married,no_rec,fixed,35,144,3000,0
2662,5,rent,40,married,yes_rec,freelance,35,146,0,0
2663,11,owner,45,married,yes_rec,fixed,105,235,2000,670
2664,8,owner,46,married,no_rec,fixed,40,160,6000,600
2665,11,rent,54,married,no_rec,fixed,52,90,0,0
2666,21,other,43,single,no_rec,fixed,35,115,0,0
2667,1,owner,53,married,no_rec,freelance,42,213,20000,0
2668,0,owner,43,married,yes_rec,fixed,64,85,4000,0
2669,4,priv,51,married,no_rec,others,40,192,4000,108
2671,14,owner,34,single,no_rec,fixed,32,90,5000,0
2672,3,parents,26,married,no_rec,freelance,30,61,18000,0
2673,3,parents,21,single,yes_rec,fixed,37,75,0,0
2674,2,parents,41,married,yes_rec,fixed,40,80,0,0
2675,10,owner,28,married,no_rec,freelance,48,64,4000,0
2676,3,rent,23,married,no_rec,fixed,54,178,0,0
2677,0,rent,37,separated,yes_rec,freelance,34,239,0,0
2678,10,owner,27,married,no_rec,freelance,38,180,8000,3530
2680,1,owner,40,married,no_rec,freelance,31,349,6000,4000
2681,12,other,36,married,yes_rec,fixed,65,99,0,0
2682,15,rent,46,married,no_rec,fixed,58,122,0,0
2685,6,parents,23,single,no_rec,fixed,37,109,0,0
2686,0,owner,54,married,no_rec,others,55,35,20000,0
2688,10,other,26,single,no_rec,fixed,42,67,0,0
2689,6,owner,33,married,no_rec,freelance,55,199,11000,450
2690,1,priv,40,married,no_rec,freelance,45,107,4000,0
2691,2,rent,33,single,no_rec,partime,40,57,0,0
2692,11,owner,27,married,no_rec,fixed,41,70,3500,0
2693,1,owner,25,married,no_rec,partime,41,63,3500,0
2694,16,owner,32,married,yes_rec,fixed,42,204,7000,0
2695,20,owner,51,married,no_rec,fixed,50,185,10000,0
2696,5,owner,40,married,yes_rec,fixed,60,115,20000,100
2697,3,owner,37,married,no_rec,freelance,38,141,5000,400
2698,13,priv,36,married,no_rec,fixed,69,81,4750,0
2699,6,rent,25,married,no_rec,fixed,53,100,0,0
2700,11,parents,28,single,yes_rec,fixed,29,96,0,0
2701,3,owner,34,married,no_rec,freelance,49,161,3000,0
2702,2,owner,20,single,no_rec,fixed,33,150,32000,2000
2703,13,rent,34,married,no_rec,fixed,66,199,0,0
2704,7,parents,45,single,no_rec,fixed,39,96,0,0
2705,3,rent,28,married,no_rec,fixed,76,198,0,0
2707,25,owner,63,married,no_rec,freelance,61,70,10000,0
2708,6,parents,23,single,no_rec,fixed,33,50,0,0
2709,3,owner,26,married,no_rec,freelance,33,121,8000,3055
2710,2,rent,41,separated,no_rec,fixed,49,58,0,0
2711,1,parents,27,single,no_rec,fixed,41,93,6000,0
2712,32,owner,53,married,no_rec,fixed,41,100,4000,0
2716,0,owner,45,married,no_rec,partime,40,110,3000,0
2719,5,rent,44,married,yes_rec,freelance,81,232,5000,0
2720,6,owner,47,married,no_rec,freelance,58,35,10000,0
2721,20,rent,55,married,no_rec,freelance,52,156,0,0
2722,16,parents,35,separated,no_rec,fixed,37,105,0,0
2723,2,rent,32,married,no_rec,fixed,61,58,0,0
2724,9,owner,40,married,no_rec,freelance,55,89,5000,0
2725,1,other,23,single,no_rec,partime,34,147,0,0
2726,2,owner,38,married,yes_rec,fixed,63,77,13000,5000
2727,6,owner,47,married,no_rec,fixed,73,66,5000,0
2728,8,rent,33,married,no_rec,fixed,77,125,0,0
2729,10,owner,33,married,no_rec,freelance,42,150,13000,0
2730,0,parents,22,single,no_rec,partime,37,105,3000,0
2731,15,owner,64,married,yes_rec,freelance,89,500,29500,3500
2732,15,parents,46,divorced,no_rec,fixed,37,125,0,0
2734,3,owner,30,married,no_rec,fixed,43,95,3700,1250
2735,17,rent,37,married,no_rec,fixed,50,181,0,0
2736,15,owner,45,divorced,no_rec,fixed,36,140,16000,0
2737,0,parents,26,single,no_rec,fixed,37,75,0,0
2738,15,parents,34,married,no_rec,fixed,77,182,3000,0
2739,11,parents,27,single,no_rec,fixed,32,117,0,0
2740,9,priv,26,married,no_rec,fixed,32,217,4000,0
2741,1,owner,61,married,no_rec,others,36,58,18000,0
2742,11,owner,34,married,no_rec,fixed,47,180,23000,0
2743,8,parents,23,single,no_rec,partime,49,110,0,0
2744,5,owner,40,married,yes_rec,fixed,41,87,5000,0
2746,0,other,37,married,no_rec,fixed,70,198,0,0
2748,7,owner,30,married,yes_rec,fixed,55,126,7000,0
2749,8,parents,49,married,no_rec,freelance,107,43,3000,0
2750,36,owner,61,married,no_rec,fixed,45,154,4000,0
2751,4,owner,29,married,no_rec,fixed,40,160,3500,0
2753,10,owner,40,married,no_rec,fixed,46,70,7500,0
2754,9,rent,41,married,no_rec,fixed,82,120,6000,700
2755,8,owner,30,married,no_rec,freelance,39,80,7000,3000
2757,1,parents,24,single,yes_rec,partime,35,120,0,0
2759,18,owner,34,married,no_rec,fixed,70,130,6000,0
2760,7,owner,28,married,no_rec,fixed,33,111,3000,0
2761,9,rent,43,married,no_rec,fixed,81,280,0,0
2762,8,rent,31,single,no_rec,fixed,41,110,0,0
2763,5,rent,28,married,no_rec,freelance,60,184,0,0
2764,30,owner,54,married,no_rec,fixed,56,150,15000,0
2765,10,priv,37,married,no_rec,fixed,69,150,1000,0
2766,0,owner,47,married,no_rec,partime,36,85,1,0
2767,10,owner,36,married,yes_rec,freelance,72,200,7000,0
2768,9,other,24,single,no_rec,fixed,43,88,0,0
2769,2,other,22,single,no_rec,fixed,34,58,12000,0
2770,13,other,37,married,no_rec,fixed,70,98,0,0
2772,10,owner,39,married,no_rec,freelance,71,171,39000,0
2773,10,parents,37,single,yes_rec,fixed,38,150,0,0
2775,7,owner,52,married,yes_rec,freelance,65,101,9000,0
2776,8,priv,31,married,no_rec,fixed,57,122,4000,0
2777,2,owner,31,married,no_rec,fixed,53,306,4000,0
2778,18,priv,48,widow,no_rec,freelance,48,200,8500,500
2779,14,owner,28,married,no_rec,fixed,57,107,6000,2500
2780,1,parents,29,single,no_rec,partime,28,147,0,0
2781,25,owner,44,single,yes_rec,fixed,43,100,3500,360
2782,5,owner,31,single,no_rec,fixed,37,172,8000,0
2783,4,owner,30,single,no_rec,fixed,32,300,10000,0
2784,13,owner,40,widow,no_rec,fixed,33,109,6000,3300
2785,11,owner,28,single,no_rec,fixed,39,345,6000,0
2786,10,owner,37,single,no_rec,fixed,37,92,3000,0
2787,3,parents,35,married,yes_rec,fixed,37,410,0,0
2789,8,parents,27,single,no_rec,fixed,37,107,0,0
2790,12,owner,32,married,no_rec,fixed,47,115,3500,0
2791,2,other,20,single,no_rec,fixed,35,165,2000,0
2792,0,parents,19,single,no_rec,others,76,200,3000,0
2793,19,owner,52,married,no_rec,fixed,37,180,2500,0
2794,2,owner,55,married,no_rec,fixed,35,87,10000,0
2795,19,other,34,married,no_rec,fixed,73,154,4500,0
