id,from_id,owner_id,date,post_type,text,comments.count,likes.count,reposts.count
10952,-94119361,-94119361,1441478453,post,"#Шаверма_петроградская
МАРКА. Шаверма у метро. Вкус не очень, мало мяса, много овощей, соус очень жирный. Ждали 4 шавермы около 25 минут. Само заведение как кафе - есть столики, туалет, все дела. Но главное шаверма 
Моя оценка 6 из 10",17,5,0
10938,-94119361,-94119361,1441467361,post,"Шаверма Сенная
#шаверма_сенная
#шаверма_садовая

И так я решил поддаться моде и заценить расхваленную шаверму на Сенной.
Павильон нашел сразу, но его внешний вид и внутренняя обстановка не вызывает доверия. 
Но я почитал отзывы и рискнул.
Что могу сказать? Жокей работает без перчаток, вежлив, в меру медлителен.
Я взял шаверму в сырном лаваше и получил колу 0,25 в подарок. Мелочь, но приятно.
И так: шаверма большая, вкусная, лаваш хорошо прожарен. Соотношение мяса в овощам примерно 50/50, но реально ничего менять не хочется. Овощи свежие и можно выбрать какие класть, а какие нет.
Мясо вкусное, нежное, не соленое. А еще аджика придает легкую остроту. Соуса достаточно. Один минус, что многовато сока течет, но когда готовил другой мастер (вчера), то было вообще идеально.

Итог? 9 из 10. Почти идеально. Очень вкусно. Нет изжоги и тяжести. 
Не пугайтесь внешнего вида заведения и берите!)))",38,117,5
10919,-94119361,-94119361,1441401136,post,"#шаверма_нарвская

Предыдущий обзор на это заведение: http://vk.com/wall-94119361_10435

Значительных изменений в лучшую или худшую сторону нет, так что качество осталось прежним.

Незначительные изменения:
- подорожание на 5р., а в сырном лаваше - на 10р. Ненавижу второй, а потому пофиг
- шаверма стала немного побольше
- стаканы в этот раз были стеклянные, а не пластиковые
- соус, как мне показалось, стал более солёным, но незначительно
- появился хмурый дядька, который скомандовал ""заказывать у повара, оплата - на кассе!!""

Ах да, пытались заказать кальян, но оказалось, что они у них стоят лишь для антуража. ""Кальян - не еда!"" - с улыбкой скапитанил повар)))
Заметили у рядом сидящих парней королеву тарелки, она нас очень впечатлила размером, аппетитностью и буйством красок, так что в следующий раз опробую её и запилю обзорчик)))
А пока всё так же 9 жокеев-Петросянов из 10
9/10",7,15,1
10885,-94119361,-94119361,1441316882,post,"#шаверма_поиск
#шаверма_оффтоп

Ребятки, подскажите пожалуйста, где у нас в городе есть шаверма в таком лаваше? Очень хочу попробовать😭😭😭
_______

Это сырный лаваш. Вкуса от него почти нет, только привкус.",24,12,1
10855,-94119361,-94119361,1441304695,post,"#Шаверма_оффтоп
#оффтоп",17,113,3
10817,-94119361,-94119361,1441277987,post,"#Шаверма_московская
Пути таксиста неисповедимы.
И вот я уже на улице Ленсовета, дом 42. 
Надпись в пол-окна гласила: ""Самая вкусная шаверма у нас!"" Цены на листке, прикрепленном ниже также радовали глаз, 130 в лаваше. 
Поскольку подходило, да что там, уже прямо-таки наступило время обеда, пришлось внутренне согласиться с этим утверждением и зайти.
Помещение маленькое, три столика и девять стульев. Работает один приветливый человек. Надев перчатки, он срезал хорошо прожаренное мясо с вертела и даже отбросил какой-то кусочек, который ему не понравился. Из овощей присутствовали огурцы, помидоры, капуста и по-моему салат. Соуса вволю и зажаренность лаваша достаточна.
Размеры её впечатляли и я приступил.
Что сказать...
В процессе поедания попалось два хряща и такое же количество чего-то твердого. Сосус с остротой, жидкий и к концу у меня осталась каша из лаваша в руках и неприятный осадок в душе.
Фото в процессе сделать не удалось из-за растекающегося соуса.
Карманный измеритель соотношения мяса и овощей забарахлил, так что не обессудьте)
В целом шаверма хорошая, остается пожелать поработать над хрящами и научиться заворачивать нормально. Кто будет заходить, пните мастера.
Пока 6/10.",14,5,1
10816,-94119361,-94119361,1441277915,post,"#шаверма_дыбенко
Речь пойдёт о той самой шаверме, про которую писали несколькими постами ниже. После того, как я увидел фотографии из того обзора, мой желудок ясно дал понять, что тоже хочет её попробовать. Проделав немалый путь, я достиг пункта назначения и провёл свою независимую экспертизу.
У меня до сих пор не находится слов, чтобы описать, насколько она крутая. Потому что сказать, что я в восторге – значит не сказать ничего. 
Начнём с того, что я не большой любитель шавермы на тарелке. Дороговато это, да и не всегда есть время, чтобы вкушать её непосредственно в бистро. Также стоит упомянуть, что я пришёл туда очень голодным, так как за весь день не ел ничего. Но уже через десять минут после того, как приветливый кассир принял мой заказ, а шеф-шавермейстер воплотил его в жизнь, я увидел перед собой тарелку, нафаршированную всем, чем только можно. На фотке, прикреплённой ниже мы можем увидеть: мясо, картофель фри, огурцы, помидоры, корейскую морковку, капусту, листья салата… Всё это мессиво было обильно полито смесью из сметанно-чесночного соуса, кетчупа и аджики. Каждый кусочек этого шедевра я пережёвывал довольно долго, дабы в полной мере насладиться той гаммой вкусовых ощущений, которую мне дарит содержимое тарелки. 
В общем, я испытал непередаваемое удовольствие от приёма пищи в этом кафе. Я рекомендую всем, кто живёт по близости (да и не только) сходить сюда и продегустировать этот кулинарный изыск. 
9,5/10",10,17,2
10815,-94119361,-94119361,1441277847,post,"#шаверма_лирическоеотступление

Друзья, хочу предложить нововведение! Чтобы не повторяться, но при этом держать народ в курсе изменений или же напротив - стабильности качества лучших заведений города, давайте писать в заглавии обзора  ""шаверма_*станцияметро*_повторныйвизит"" или вроде того. Затем для удобства вставлять ссылку на предыдущий обзор на данное заведение, затем -  фразу ""качество упало"", ""качество повысилось"" или ""всё осталось так же, как было"", ну и если что-то изменилось, указать, что конкретно. 
Возможно, идея далека от совершенства и у вас есть предложения по ее корректировке - милости прошу, в комменты! Что думаете по этому поводу?)))",18,7,0
10783,-94119361,-94119361,1441224026,post,"#шаверма_оффтоп
#оффтоп
Шаверма-героиня спасла жизнь человеку!",18,225,18
10759,-94119361,-94119361,1441216556,post,"#шаверма_чкаловская
Закончив учебный день, я, как истинный школьник, решил отправиться за очередной дозой пищи богов, находившаяся недалеко от Чкаловской.
Зайдя в довольно приятное на вид заведение я ощутил знакомый запах, и моё желание поесть здесь оказалось ещё больше, также мною был замечен туалет, что очень меня обрадовало. Выждав небольшую очередь я заказал одну в лаваше. После этого весь позитив закончился, так как заказ я ожидал более 15 минут. Единственное что помогало коротать время это тарелочка с ирисками, стоявшая на моём столе. В итоге закончив длительное ожидание, мне всё таки принесли её. Размер был чуть больше среднего, на секунду данное обстоятельство меня даже немного обрадовало, но потом опять минусы:
1) Морковка по корейски
2) Соус был ""водяной""
Ничего особенного я так и не получил, и остался недовольным.
Подводя итог хочу сказать что данная шаурма получила 5 баллов, из 10 возможных.
Хотел поставить тройку, но то что само заведение было эстетичным (шаурмен в перчатках, касиир) накинули ещё 2 балла.",28,3,0
10719,-94119361,-94119361,1441190192,post,"Народ, кто помнит, когда именно в Питере появилась шаверма? Помню, что в 90-х. Может кто из старожилов знает, в каком году и где была замечена первая точка?
#перваяшаверма
#шавермавпитере",12,12,0
10718,-94119361,-94119361,1441190175,post,"#шаверма_академическая 

Выпили по пиву,решили перекусить, наткнулись на шверменную.
1 шаверма - 140 рублей( в пите 120).
Так же в заведении можно выпить пива,цены хорошие.
Мясо/овощи - 70/30
Соуса маловато но достаточно.
Аджика по выбору.
Итого:
Цена 10/10
Вкус 8/10
Лаваш бы следовало еще поджарить но вообще 7/10

Единственное что смутило - это отсутствие перчаток у повара.

Итог: 8/10, советую",10,4,0
10717,-94119361,-94119361,1441190057,post,"#шаверма_технологическийинститут
#шаверма_техноложка

 Руководствуясь рекомендациями админа и нескольких членов группы, мы отправились в храм на 4-й Красноармейской, чтобы вкусить тамошней шавермы и покурить кальян.
Небольшое предисловие: заведение не заметили бы, если не знали заранее, что оно там есть. Вывеска бесцветная и непривлекательная, табличка ""кальяны от 250р"", и, как потом выяснилось, это не так, просто обьявление старое оО 
Зайдя внутрь, мы лишь убедились, что кафе нуждается в декораторе и PR-менеджере, ахах, ну или хотя бы его хозяин в аккуратности и хорошем вкусе))) Обстановка вроде бы и неплохая, но все старое, обшарпанное, грязное, освещённость плохая, контингент - 3 с виду похмеляющихся дядьки.
Первым делом спросили о кальянах, девушка-кассир ответила нам, что в наличии только бестабачные смеси, но при нашем развороте на 180° резко передумала и сказала, мол табак Аль Факер есть)))
Заказали кальян и стали обсуждать отзывы о тамошней шаверме. Девушка заинтересовалась и спросила, какие же отзывы о данном заведении. Мы ответили, что кальян рекомендуют, а шаву не оч, после чего она пяткой в грудь себя постучала, что шава у них отменная! Ладно. Заказали на пробу 1 в лаваше.
Цены здесь ниже среднего: пита 100, лаваш 120, тарелка 170. Кальян, как и много где - 400р.
Шишу принесли спустя 5 минут, шаверму - через 10. Бешельмек делал ее вдали от наших глаз, поэтому о сан.нормах стоит лишь догадываться.
Перейдем к описанию пищи Богов.

Плюсы:
- лаваш достаточно прожарист и вкусен,
- сытная. Мужчина наелся
- мясо великолепное!! Как шашлык!! Ну и без хрящей и прочей прелести, мягкое, вроде свежее.

Минусы:
- из овощей только лук и помидоры
- от вышеуказанного лука началась изжога и тошнота, т.к он в больших количествах
- маловато соуса.

Не плюс, не минус, но факт: сверху ее зачем-то припекли! Оо

Даем данному произведению 6 прячущихся шаверменов из 10 и переходим к описанию кальяна.

Действительно Аль Факер, вкусный, долго курится, холодная трубка, НО нет особого отличия от кальяна на 1 Красноармейской в Аль Ниле и не накрыл он, как обещали)))

В самом заведении находиться неприятно было лично мне. Итого  что мы имеем? Неплохой кальян, средняя дешевая шаверма, неуютное заведение. Кому рекомендую? Разве что бедным студентам))
6/10",15,2,0
10716,-94119361,-94119361,1441189834,post,"#шаверма_чернышевская
#шаверма_площадьалександраневского
#шаверма_площадьвосстания

Адрес шавермной: ул.Тульская, д.3. Это, так скажем, большой ларек с 3-4 столами и стульями вокруг них.
Помещение небольшое и не очень чистое, контингент - пара алкашей и пара цивильных студентиков. Ввиду отсутствия конкуренции в данном районе пришлось посетить конкретно это заведение.
О сервисе: шавермен без перчаток, но с деньгами контактирует лишь женщина на кассе. Готовили мою богиню на тарелке примерно 5 минут, затем провозгласили о ее готовности, и я забрала заказ.
О самой богине: не удостоена чести называться таковой!

Плюсы:
- сытная для меня
- мясо мягкое и вкусно замаринованное, вроде свежее
- овощи визуально свежие, ничем подозрительным не отдают
- картофель мягкий и тёплый
- вкусный капустный салатик.

Минусы:
- грязная пита о_____О была будто в саже и растительном масле снизу
- соус слишком солёный и добавлен самый дешёвый розовый кетчуп
- попалось 3 куска жира и 2 больших хряща!!!!!!

Не плюс, не минус, но факт:
- шавермен зачем-то порвал питу на 2 части вдоль о_О
Цена вопроса 170 отечественных евро.

Итого: 5 топтаных пит из 10. Заведение не рекомендую и сама больше не посещу.
5/10",8,5,0
10655,-94119361,-94119361,1441094040,post,"#шаверма_оффтоп

Шавермоманы, ХЭЛЬП!
Краем уха услышала про шавуху в сырном лаваше, где сие подают? Понимаю, что далекооо не везде, поэтому интересуют все районы и отзывы.
Не дайте умереть от любопытства прожорливой скотинке)
______________

Во многих заведениях предлагают сырный лаваш. Его можно найти и на сенной площади, и на кировском заводе, и в других частях города. Однако, данный лаваш не придает никакого вкуса шаверме. Иногда он даже просто как резина. Или же я не ел тру-сырный лаваш.",28,0,0
10617,-94119361,-94119361,1441001556,post,"#шаверма_Лиговскийпроспект
Весьма проголодавшись во время очередного ""Гараж сейла"" в Лофт проект ""Этажи"" решили мы с подругой перекусить в кофейне ""Зелёная комната"", что на 3 этаже.
Устроившись за столиком на открытом пространстве, мы заказали две шавермы: веганскую и с курицей. Я ела куриную и оценивать буду ее.
Ждали, если честно, долговато. Официантка успела обслужить и даже рассчитать всех, а мы все ещё сидели в ожидании вкусить Пищу Богов, так аппетитно изображенную на постере возле барной стойки.
И вот наконец нам принесли две тарелки и приборы. Я сразу заметила, что вместе с шавермой нам дали два комплекта столовых приборов и всего одну (чуть позже этот будет важно) салфетку. 
1. Шаверма была очень неудобно завернута и есть ее руками было очень неудобно! (См. фото 1)
2. После первого же укуса тёплой (минус) волной мои руки окатил жидкий, как вода, соус. То есть, все было сухо и не пропитанно соусом, так как он весь плавал в тарелке и стекал по моим рукам, а одна тоненькая салфетка не смогла вытереть даже десятой части испачканного. (См. фото 2,3,4)
3. Шаверма была БЕЗВКУСНОЙ абсолютно!!! Да, был небольшой вкус огурца и помидора, немного пахло курочкой, но в целом это было никак... То ли недосолено, то ли мало специй, но могу сказать одно- вкуса не было, что и помешало мне прочувствовать Пищу Богов.
4. Соотношение мяса и овощей 30/70 соответственно.
Кстати, веганская была не лучше, в ней вместо мяса был, как сказано, пшеничный белок. На вид он как баклажан, на вкус похож на тесто, овощь, желатин и... Очень странный вкус!
Цена вопроса для обоих вариантов- 180 рублей (!!!!!!!!!!!!!!!!!!!!!!)
В целом впечатление ужасное, хоть и выглядело все красиво и очень аппетитно (См. фото 5), но естественно одно фото в инстаграм не стоит таких денег.
Моя оценка 3/10 только за приятную атмосферу кафе и свежие, хоть и пресные, продукты.",20,8,0
10605,-94119361,-94119361,1440972904,post,"#Шаверма_оффтоп

Не забывайте, что для ваших фото есть фотоальбом.
https://vk.com/album-94119361_216729171",14,19,0
10585,-94119361,-94119361,1440965826,post,"#шаверма_елизаровская
Это мой первый обзор, так что не судите строго.
Был дождливый Питерский день. Голод застал меня с другом на Елизаровской и, совместным решением, стали искать храм пищи богов. Нашли небольшое кафе ,,Папирус''. Поскольку там была ОНА, мы сразу зашли туда. 
Помещение не очень большое, но достаточно просторное, в египетском стиле. За прилавком 3 человека южных национальностей: 1 готовит, 1 принимает заказы, 1 на кассе.
Заказали с другом две шавермы в лаваше за 140 рублей.

Плюсы:
Есть wi-fi
Готовят быстро 3-5 минут
Помещение светлое
Соотношение мясо/овощи 55/45
Лаваш был прожареным, но не хрустящим

Минусы:
Готовят без перчаток
Потек соус

Итого я бы поставил 7 из 10, не знаю почему, но не могу поставить 8/10.
В общем, место не плохое, впечатление испортил только повар без перчаток, так что смотрите сами.
Адрес ул.Елизарова 13, слева от выхода из метро",20,6,0
10558,-94119361,-94119361,1440890701,post,"#шаверма_Елизаровская
Решили значится сгонять мы на любую станцию метро рандомом и поесть там Пищи Богов.
Пройдя от метро довольно таки пятнадцатиминутный путь, мы нашли вывеску, которая указывала на маленький ""храм"" в углу.
Вошли, взяли себе ""Сырную"" (содержит в себе дополнительно сыр с чесноком(?)).

+ Довольно таки вкусная, хорошее соотношение овощей с мясом: почти что 50 на 50. 
+ На 2 мы одной наелись - довольно сытная.
- В СЫРНОЙ была морковка. По поводу остальных - без понятия.
+ Жокей приготовила нам её достаточно быстро.
 -+ В конце начинает разваливаться и из неё течёт вкусный соус.

- Цена 150 рублей.

На 6/10.",12,1,0
10532,-94119361,-94119361,1440877509,post,"#шаверма_дыбенко

Данный храм находится в здании автомойки, что напротив гипермаркета карусель по проспекту большевиков 32а.
Открылось сие бистро более года назад ит первых дней славится у знатоков своей сытностью и прожаристостью.

Всегда заказываю на тарелке. Ибо жрать хочу безумно и только  пища богов, уложенная на тарелку, может утолить голод. 

Нет это не просто скучная  тарелка с овощами и мясом . Это мясной Эверест с ледниками из соуса, овощами у подножия и картофелем в основании. 

Вкус , о этот вкус!  Превосходное мясо, без лимона( обычно запах залежалого мяса перебивают им) всегда свежее. Соус - это баланс кулинарных изысков. Овощ всегда свежие. 
По требование жрец может сделать блюдо мужским добавив тонну лука сверху и аджику собственного производства- отменная вещь! 

На стола стоим пряный уксус который придает блюду еще больше красок .

Эта штука возне по отважных странников в ВАЛГАЛЛУ!!!! И усадит на трон блаженства!

В заведении есть 2 смены жрецов .   Лучший из них тот который катается на черной колеснице 99й модели. Если видишь ее припаркованной у заведения , можешь смело заходить и трапезничать! Цена вопроса 
180₽ .
9/10 ленивых азиатов",28,59,1
10524,-94119361,-94119361,1440870317,post,"#шаверма_удельная
День сулил быть удачным
Я с улыбкой на лице зашла в забегаловку на удельной(та что перед репаблик гриль)
Обстановка напоминала школьную столовку
Но не смотря на это чувство оптимизма не покидало меня 
Просмотрев довольно таки скудный ассортимент, мой выбор пал на шаверму на тарелке за 170р
Шавермен положил в тарелку картошку фри и ЗАСУНУЛ В МИКРОВОЛНОВКУ 
Прямо на моих глазах😱
Делал он это все без перчаток и волосатыми руками
Кинул туда же салат, курицу
Сверху полил сметаной и кетчупом 
Моя баронесса была не в лучшем виде 
Но чувство голода было настолько велико, что внешний вид меня не останавливал 
Картошка фри была огромной
Таким ломтем можно убить
Соус был ""божественен""
Этот сладкий кетчуп розового цвета и жиденькая сметана 
Ммм...
Курица сильно пересолена 
Мой шавермен настолько любит курицу, что решил устроить ей масляные ванны прямо в моей тарелке 
Пита была разорвана на две части и в каких-то томатных каплях 
Моя любовь к шаверме сошла на нет 
До сир пор чувство рвоты не покидает меня 
Гори в аду волосатый шавермен 
Оценка заведению -2",6,10,1
10519,-94119361,-94119361,1440866584,post,"#шаверма_кировскийзавод

Шавермная расположена на первом этаже мини-комплекса, в котором MaxБургер. В этом здании целых 2 бистро, и речь пойдёт о том, что дальше от метро и ближе к Румбе.
Беру в этом заведении уже не первый раз, потому что это пример классической Царицы блюд, о которой нельзя сказать ничего плохого, но и особо выдающейся тоже не назовешь. К тому же я проезжаю Кирзу с работы домой и мне удобно там кушать, иногда прошу завернуть с собой. В этот раз так и случилось.
После предисловия хотелось бы перейти к анализу. Итак:

О кафе: помещение небольшое, не цивильное, но чистое, есть 3-4 столика со стульями.
О сервисе: подают Пищу Богов всегда очень быстро, в течение 3-5 минут. Маэстро без перчаток, и моет ли он руки, история умалчивает. За это минус. Однако, с деньгами контактирует не он, а женщина-кассир, насчёт вежливости которой могу сказать так: лично мне она ничего плохого не сделала, но тетьку в очереди передо мной обхамила, плюс стоит с вечно недовольным лицом, ни тени улыбки, жизнь-боль, тяжела работа кассира и т д...
О самом блюде:
- большая
- сытная
- вкусный соус, которого не жалеют
- овощи свежие
- мясо бомба! Мягкое и сочное, и сам маринад бомбезный..
- лаваш как лаваш, ничего плохого сказать не могу.

Явных минусов в шаверме и вкусовых ее качествах хоть и нет, она не вгоняет в дикий восторг, как некоторые варианты в других местах. Это вкусное и сытное блюдо, если вы голодны или живёте  близ метро - точно не обломаетесь. Это место, подкупающее стабильностью своего качества. Но если вы ищете то Совершенство, которое поразит вас вкусом и заставит возвращаться за этими ощущениями снова и снова, подарит восторг, экстаз, вкусовой оргазм, волну незабываемых эмоций и ярких впечатлений - вам не сюда! Здесь вы найдёте сдержанную и строгую классику)))
Данная шава - это твёрдая 7! Не больше, не меньше.
Рекомендую!))) 7/10",15,10,0
10490,-94119361,-94119361,1440793320,post,"#шаверма_Адмиралтейская  #шаверма_дворцовая
 Давеча друзья посоветовали мне купить шаверму в забегалке через Невский от Дворцовой. Сегодня я взял денег, ничего не поел утром и в районе полтретьего пошел туда. 
1. Мастер работал в перчатках, деньги принимал другой человек
2. Цена вопроса 150 рублей. Самая дешевая
3. Овощи свежие, вкусные
4. Мясо нарублено не слишком мелко, притом нежное
5. Соус традиционный. Было достаточно
6. А вот лаваш подкачал: забавная помесь слегка зачерствевшего с разваливающимся в руках
7. Порция огромная: я объелся настолько, что о еде даже думать не могу
Итого: 7.5/10
Фото нет, ибо на самунгокудахталке сел аккум",11,10,0
10486,-94119361,-94119361,1440792739,post,"#шаверма_адмиралтейская
 Привет! Сегодня рассказ о новой шаверме, открывшейся на руинах Сим-Сима, называющейся Shawarma mix. Вывеска слишком озорная для такого серьезного учреждения, но не стоит на ней сильно зацикливаться.
 Внутри все оказалось интереснее:
Заказ у меня приняла девушка, шаверма в лаваше обошлась в 145 рублей. Во время оплаты жокей прилип к окну и начал разговаривать по телефону, при этом ни перчаток, ни раковины я не заметил. Несмотря на крик кассира ""Абдул, одна в лаваше с собой"", он не шелохнулся. Спустя три минуты ему об этом сказала девушка, убиравшая посуду в зале.  Перед этим она виновато подошла ко мне и уточнила заказ. Так как я уже до этого поел, я ждал весьма снисходительно. Но Абдул продолжал орать по телефону и лишь еще через пару минут, когда девушка опять подошла к нему и тронула его, высказав ему что-то, он, презрительно на меня оглянувшись, начал готовить, прижав  трубку плечом. К этому времени поступил еще заказ на тарелку, посему он с телефоном делал сразу 2 заказа, но зато подержал лаваш чуть подольше, это обернулось ему в плюс.
 Теперь по самой шаверме: она длинная, с невероятно хрустящим лавашом, свежими овощами, большим количеством мяса, но весьма суховата. Да, я начал есть ее через полчаса после готовности, но я сильно сомневаюсь, что соус мог куда-то испариться.
 По баллам я поставил ей 7/10, но -1 балл за косяки жокея = 6/10
Думаю, студенты, местные жители/работяги и просто ценители, зная об Арабеске на Гороховой, доверятся им или еще какому-нибудь заведению, а этому месту надо еще поработать над сервисом и не жадничать с соусом.",11,3,0
10435,-94119361,-94119361,1440760718,post,"#шаверма_нарвская

Кафе под названием ""Сахара"".
О кафе: цивильное и уютное для шавермодельни местечко, мягкие стулья и диванчики, симпатичное оформление стен, всё чисто, есть туалет.
О сервисе: готовит маэстро без перчаток, но в китиле и головном уборе, заказ и оплату принимает девушка, приносит заказ другая девушка, ещё по залу ходит молодой человек, так и не поняла, какую должность он занимает в данном кафе, но вроде бы всё же официант. 
Так вот, он вежливо предложил нам компот бесплатно, сказал, что иногда бывает морс, который по-вкуснее, но сейчас, к сожалению, закончился. А примерно через 10 минут он прошёл мимо нашего стола с кувшином морса, чтобы пополнить кулер, и сначала налил нам!!! Мы были в шоке от ресторанного сервиса в такого рода кафе))) Ещё этот паренёк постоянно подходил и забирал грязную посуду, салфетки и т п с нашего стола, спрашивал, вкусен ли был морс, в общем, старался изо всех сил, дабы сделать наше пребывание там более приятным!)))
О Царице блюд:
В этом буду максимально краткой, но информативной. Начну с того, что изначально шаверма показалась не просто маленькой, а прям крошечной, но...

Плюсы:
- БОЖЕСТВЕННЫЙ вкус!!! (Опять реклама, да-да)))
- идеальное соотношение мяса и овощей 40/60
- идеальный уровень сочности блюда
- идеальная степень прожаренности лаваша
- свежие овощи и сочное свежее мясо без хрящей и прочих сопровождающих, по крайней мере исходя из вкусовых и визуальных ощущений
- не смотря на, казалось бы, крошечный размер, Богинька оказалась очень сытной, но при этом не оставила тяжести в желудке и кома в горле, т.е мы говорим об идеальной степени насыщения, дааааа)))
- и субьективный плюс за наличие солёных огурчиков в блюде. Я это просто обожаю!)))

Минусы:
- эээээээээээ
- ну пусть будет отсутствие перчаток у Творца, должен же быть какой-то минус)))
- возможно, какой-то огромный качок на массе и не наелся бы ею.

Всего третий раз в жизни шаверма оказалась настолько вкусной, что мне не стыдно и не лень было подойти к повару, чтоб от души похвалить и поблагодарить его!!!
Теперь, когда мы продегустируем там кальяны, и в случае, если они нас порадуют, я променяю ""Аль Нил"" на Техноложке на этот храм Пищи Богов!:D
Здешняя шаверма заслужила однозначно 9/10 и только из-за веры в существование непревзойдённого совершенства))))
Рекомендую от всего сердца, даже настроение повысилось после неё)))

Прошу меня простить за качество фото, просто там полумрак, а у меня гаденькая камера:)))

----------

На 4ой красноармейской есть замечательное место с великолепной шавермой и отличными кальянами.",42,28,0
10420,-94119361,-94119361,1440755243,post,"#шаверма_приморская
Перепробовав все храмы около метро, я решил попробовать шаверму в новой точке. Открылась она на месте бывшего салона мобильной связи. Внутри немного места, работают двое мужчин кавказкого вида. Один принимает деньги и заказы, другой работает со свертком. В данном обзоре будет рассматриваться двойная в лаваше 
1. Мясо. Свежее, прожаренное. Хрящей, кожи не было обнаружено
2. Овощи. Свежие, огурцы и томаты, никакого лука или моркови
3. Лаваш. Как видно по фото, прожарен, хрустит
4. Соус. По вкусу ТСС, но еще добавлен укроп, возможно, всем не понравиться, но лично мне не мешает 
4. Прочее. Соотношение мяса/овощей 50/50. Подана горячей, сочная, однако, в конце протекла. По размерам соответсвует заявленному. Цены очень демократичные 120, 130(одинарные в пите, в лаваше) 130, 140(двойные в пите, в лаваше) Сверху, по московской манере, мазок соуса, что довольно неплохо. Пришлось ждать ее 5 минут, но меня сразу об этом предупредили. 
Итог: 
Я поставлю 7/10. В ней нет чего-то выдающегося. Но если вам хочется поесть со вкусом, то можете смело идти туда",20,22,0
