"","Url","Likes","Reposts","Comments","Views","Text","Date","Likability"
"767","https://vk.com/wall-67083068_3179366",74,2,3,6653,"иоанновский мостик

фото: serg d",2018-02-19 13:45:00,"Unlikeable"
"768","https://vk.com/wall-67083068_3179318",14,0,60,5391,"работаю в небольшой компании руководителем отдела. работа нравится, коллеги, начальство тоже. и вообще все у нас было замечательно, пока босс не решил, что компания уже достаточно крупная для того, чтобы взять личную секретаршу. выбирал кандидатку долго и мучительно, у одной то не так, у второй то не этак. в итоге остановился на 18-летней студентке-заочнице с небольшим опытом работы секретарем. наш коллектив был только рад принять в свои ряды нового человека, да и девочка, вроде, приятная, общительная и старательная. а вот дальше началось что-то странное. босс стал ко всем цепляться по мелочам, чего раньше никогда не делал. найдёт какую-нибудь ерунду и разносит за неё. и так почти со всеми. кроме секретарши нашей новой. ей улыбается, и все замечательно. отношения между ними исключаем, он у нас счастливый и закоренелый семьянин с кучей детей и обожаемой красоткой-женой. не понимаем, что происходит, и как с этим быть.

#работа #босс #секретарша #странное",2018-02-19 13:30:02,"Unlikeable"
"769","https://vk.com/wall-67083068_3179259",4,0,0,5091,"🌍🌍🌍 менсей. туры по всем направлениям!🌍🌍🌍 
 
✈турфирма «менсей» на рынке с 2002 года. всё это время мы рады помогать вам выбирать интересные направления для увлекательных путешествий!✈ 
 
🌴🌴🌴раннее бронирование туров, оформление страховки онлайн, горящие туры и многое, многое другое - наша фирма заботится о своих клиентах и делает все, чтобы ваш отдых был по-настоящему незабываемым!🌴🌴🌴 
 
📌 вступайте в нашу группу 🌍 https://vk.com/mencey🌍 и узнавайте первыми обо всех новинках и выгодных предложениях!!!📌 
✈https://vk.com/mencey✈",2018-02-19 13:00:12,"Unlikeable"
"770","https://vk.com/wall-67083068_3179230",125,9,39,7785,"как вам такое творчество в метро?))",2018-02-19 12:50:00,"Unlikeable"
"771","https://vk.com/wall-67083068_3179142",33,0,234,6089,"сегодня я посмотрела мировой фильм ""горбатоя гора"" прониклась историей, чувствами двух людей которые любят друг друга, но не могут быть вместе. рассказала мужу,.... лучше бы этого не делала... оказалось что мой муж « гомофоб-лифемер» мол с мужиками плохо а с девочками-хорошо... обидно от отсутствия справедливости...
p.s.фильм сам по себе крут..

#любовь #непонимание #мужик",2018-02-19 12:15:00,"Unlikeable"
"772","https://vk.com/wall-67083068_3179037",134,6,6,6995,"захватывает дух от такой красоты!❤",2018-02-19 11:30:00,"Unlikeable"
"773","https://vk.com/wall-67083068_3178930",104,0,133,7134,"ну почему, вы, так называемые ""взрослые"", такую ерунду тут пишете? решила зайти, почитать группу перед сном, давненько сюда не заглядывала, и что же увидела? то пишут в комментариях, что это нормально, если мужчина завёл любовницу, потому что хозяйство-то(?) поддерживать надо, пока больная жена на лечении(и смешно, и стыдно). то вешают клеймо на всех свободных девушек с ребёнком ""проститутка, ноги раздвинула, а отношения не сберегла, значит не умеет идти на компромисс, поэтому не нужна она, сжечь её, биомусор!"" и это только пара последних постов😒 дальше читать не стала, аж плакать захотелось от того, какой тупой народ встречается. где былая душевность постов и разумность комментаторов? или это временное помутнение? в общем, не знаю, опубликует ли админ достаточно бесполезный пост от меня или нет, но, если уж да, то люди, давайте будем добрее друг к другу, не будем осуждать, не разобравшись в ситуации, других, не будем перекладывать всю ответственность только на одну сторону? попробуйте себя ставить на место другого человека, и будет мир вам. добра🙏🏻

#вшоке #люди #творидобро",2018-02-19 10:45:00,"Unlikeable"
"774","https://vk.com/wall-67083068_3178872",18,0,78,7725,"разбуди мозги!😎",2018-02-19 10:00:08,"Unlikeable"
"775","https://vk.com/wall-67083068_3178841",40,2,4,6363,"мужик идёт по стройке, 
а на плече - бревно. 
вдруг слышит:""эй, иваныч!"" 
и смотрит: ""а? чаво?"" 
 
и, резко обернувшись, 
задел кого-то больно, 
но, даже не заметив, 
продолжил путь спокойно. 
 
совсем не извинился 
и даже не пытался. 
хотя бы оглянулся! 
и то не догадался... 
 
друзья, прошу сегодня: 
""простите на кого, 
так больно... так случайно... 
пришлось моё бревно."" 

автор: юлия родионова

#творчествонашихподписчиков",2018-02-19 09:15:00,"Unlikeable"
"776","https://vk.com/wall-67083068_3178787",203,8,8,10808,"ангелы-хранители города💞💞",2018-02-19 08:30:03,"Normal"
"777","https://vk.com/wall-67083068_3178735",75,7,72,7853,"бодрого утречка, солнышки!☀ 
 
9 дней до весны! 🌱 ну, что, готовы снова в бой? начните утро с позитивных воспоминаний о прошедших выходных)) рассказывайте, где были, что видели, с кем встречались, много ли добра подарили и сердец покорили😏 
вот уже свистят чайники, шипят кофеварки, в воздухе царят привычные утренние ароматы. проснулись? тогда бегом на работку! не забудьте дома улыбку и хорошее настроение! 🙃

сегодня в петербурге подует родной северный ветер, всего 3 м\с, но не стоит его недооценивать, утепляйтесь! не хватало еще заболеть в преддверии весны ☝ -4 — -6 на улице, пасмурно и стабильно снежно весь день ☁❄

день кита отмечают в мире 19 февраля — всемирный день защиты морских млекопитающих. более 200 лет на планете массово беспощадно истребляются морские млекопитающие, в частности киты. этот день призван привлечь внимание общественности к проблеме, ведь к настоящему времени на нашей планете сохранилось всего 119 видов морских млекопитающих 😔 
 
всем желаю доброго утра и легкого понедельника!😉 улыбаюсь вам всем сердцем!❤ 
 
скидывайте в комменты любимые треки, чтобы услышать лучшие из них завтра в утреннем чатике! 😏 
 
и не забывайте отправлять свои истории в предложенные новости, чтобы увидеть лучшие из них в ленте! 📝 
 
утренний чатик, поехали! не спать, пвп!😉 
 
#утро #чат #неспать #бодроеутро #прогнозпогоды",2018-02-19 07:45:00,"Unlikeable"
"778","https://vk.com/wall-67083068_3178690",22,0,71,5918,"назвала новую девушку брата шлюхой. громко, прилюдно высказала общее мнение. за что практически сразу получила удар по лицу. впервые в жизни так...мерзко и низко. сказал, что больше никогда мне не позвонит. ок. девушка свою натуру сдерживала не долго, брат знает, что она шлюха, знает, что я была права, а он сделал мне очень больно. но до сих пор со мной не общается. не извинился даже. где логика? в нашей семье мужик вроде точно не я (на всякий случай даже проверила сейчас ещё раз). неужели близкий человек совсем ничего не значит, и можно его вот так просто разменять на шалашовку какую-то?

#семья #отношения #шлюха",2018-02-19 07:00:02,"Unlikeable"
"779","https://vk.com/wall-67083068_3178464",12,0,5,7817,"автор: олег антонович

#творчествонашихподписчиков",2018-02-19 01:00:02,"Unlikeable"
"780","https://vk.com/wall-67083068_3178131",32,0,258,7696,"ночной чат♫",2018-02-19 00:00:02,"Unlikeable"
"781","https://vk.com/wall-67083068_3178010",15,0,211,7172,"о времена! о нравы! 

моя история проста и вместе с тем до жути обидная. 

познакомилась с мужчиной. вполне себе обычный, 30 лет, не женат, иногда даже интересно общаться. 
для себя решила - с ним отношения построить не получится. да и он, если честно, не предлагал. но зато активно намекал на горизонтальное положение. 

повелась на его сладкие речи, подумала «я же взрослая, пока свободная - могу себе позволить!» и согласилась. (мне 24 года, к слову)

встретились 2 раза. в первый раз, подумала, что он просто устал - для меня секс 5 минут - это не секс (везло с бывшими, минимум полчаса было)

на второй результат тот же... 
обидно и не знаю что делать! 
с одной стороны - да, плохой секс, но хотя бы такой. 
с другой стороны - лучше никакого секса, чем такой... 

и где найти ему замену - не понятно. 

просто высказалась, крик души. но советы приветствуются, с удовольствием их почитаю. 

#секс #потребности #wtf",2018-02-18 23:30:00,"Unlikeable"
"782","https://vk.com/wall-67083068_3177878",62,1,33,8065,"напишите ваши мнения, самоучка, более года практики,хочу конструктивной критики и развития, спасибо!

автор: емель карамель

#творчествонашихподписчиков",2018-02-18 22:45:00,"Unlikeable"
"783","https://vk.com/wall-67083068_3177758",30,0,218,6132,"все еще мечтаете об экстремальном месте для секса? поверьте, лучше нормальной кровати ничего не изобрели. пробовали везде, где только можно. зимой в машине неудобно и холодно, надо быть немного гимнасткой). в самолете, кабинка узкая, так и еще можно нарваться, что вообще в черные списки пассажиров внесут. в лесу или на природе? это хорошо когда за жопу не кусают муравьи, не ползают букашки и не впиваются через толстое покрывало острые травинки и сучки. на песке тоже еще то удовольствие. можете продолжить этот ряд и признать, кроватка самое то. 

#пошлое #кровать #лучшееместо #провал",2018-02-18 22:00:05,"Unlikeable"
"784","https://vk.com/wall-67083068_3177652",19,0,49,6776,"#пвпинтерактив

привет, пушистики!👻👻👻

скидывайте в комменты самые лучшие треки, продолжаем танцевать!!!💃💃💃
погнали!",2018-02-18 21:15:00,"Unlikeable"
"785","https://vk.com/wall-67083068_3177493",43,0,94,7784,"я разлюбил жену. еще недавно самый любый человек в одночасье стал раздражать. выводит из себя как она ходит, пьет кофе, ест, занимает ванную и все остальное, что раньше умиляло. вижу все недостатки. вместо милой припухлой со сна мордашки раздражает помятое лицо, хоть не смотри пока не накрасится. раздражает ее забота, прикосновения и все, что с ней связано. невольно начинаю сравнивать ее с другими женщинами и все не в ее пользу. но я же не последний ...., все еще не хочу ранить ее своим новым состоянием, но как долго продержусь еще не знаю. 

#отношения #нелюбовь #тригода",2018-02-18 19:45:00,"Unlikeable"
"786","https://vk.com/wall-67083068_3177439",13,2,7,5501,"мечтаешь стать ведущим на радио?

федеральная школа радио в санкт-петербурге проводит кастинг 21 февраля в 19:30, отбирает лучших, обучает 3 месяца по 2 раза в неделю и передаёт крупнейшим медиа-холдингам страны.

работа в эфире даст тебе возможность стать медийной личностью, брендовым голосом, иметь поклонников и фан-клубы.

современное радио позволяет делать всё это, не отвлекаясь от бизнеса, учебы, семьи или декретного отпуска! ты будешь звучать в эфире и получать гонорары, не отрываясь от других дел!

успешно окончив курсы федеральной школы радио в санкт-петербурге, ты сможешь звучать на радио в москве, сочи, екатеринбурге, владивостоке, калининграде — где угодно, даже не выезжая из своего города!

федеральная школа радио это:
— подготовка профессиональных радиоведущих на протяжении 7 лет в 70 городах россии, казахстана и стран снг.
— 3 месяца и 24 уникальных авторских тренинга от теле- и радиоведущих. все преподаватели — действующие ведущие.
— мастер-классы звёзд радио и тв.
— практика в эфире уже в процессе обучения.
— стажировка на радиостанциях крупнейших молодёжных форумов страны — на «территории смыслов», «тавриде», «итурупе», «балтартеке».
— занятия по технике речи, ораторскому искусству, озвучке рекламных роликов, работа над образом и стилем в эфире и соцсетях.
— 4 демозаписи по итогам обучения.
— более 400 наших выпускников в результате стажировок работают в эфире самых известных радиостанций!

кастинг в санкт-петербурге пройдёт 21 февраля в 19:30

запись на кастинг:
— по телефону 8 (800) 333-43-02
— через заявку в группе вконтакте https://vk.com/app6030028_-52064362

накануне кастинга с тобой свяжется продюсер, подробно проконсультирует, расскажет об условиях обучения, ответит на вопросы и зарегистрирует на кастинг.",2018-02-18 19:15:00,"Unlikeable"
"787","https://vk.com/wall-67083068_3177391",16,0,122,6132,"как бы хотелось сказать любимому человеку: ""давай все бросим и махнём на море на пару недель!"" и махнуть! сразу, на следующий день, горящим туром! а никак... и дело не в деньгах, с ними проблем нет. и не в работе, это вопрос решаемый. не в том, что нет любимого, есть он, окаянный. а в том, что у любимого есть жена, замечательный сын и дочь в процессе... ну никак тут не бросишь все и не махнёшь никуда и ни за что. так и живём...(((

#троевлодке #семья #любовница #любовныйтреугольник",2018-02-18 19:00:13,"Unlikeable"
"788","https://vk.com/wall-67083068_3177313",250,12,36,9381,"жутковатая фотография вечернего питера без подсветки🙈",2018-02-18 18:15:00,"Normal"
"789","https://vk.com/wall-67083068_3177230",60,0,71,6876,"спасибо за пост про разведенок. я, почитав комментарии наконец-то решилась развестись с мужем. я у него уже третья жена, про всех он говорил, что они не такие, поливал грязью. я вначале верила, как можно обманывать своего любимого. а он заботливый, хочет детей. вот только ни у одной жены от него их не было. он говорил, это все они виноваты. вот я самая лучшая. но уже пару лет никак не получается. предложила сходить вместе к врачу, на что он наорал, что здоров и проблема во мне. тогда я сходила одна. со мной все в порядке. значит проблема не во мне. но как любящая еще, предложила тогда усыновить из детского дома. ох, сколько я наслушалась. про испорченную генетику, про только свое и много чего еще. вещал часа три. а я долго думала, как не замечала всего этого ранее. в общем подаю на развод. готовьтесь, скоро появится в поисках четвертой жены со сказками как ""испорченные"" предыдущие не смогли ему такому хорошему родить наследника. 

 #ответ #странное #свое",2018-02-18 17:30:00,"Unlikeable"
"790","https://vk.com/wall-67083068_3177132",185,7,50,11200,"и снова снежный питер",2018-02-18 16:45:00,"Unlikeable"
"791","https://vk.com/wall-67083068_3176971",21,0,105,5704,"я выхожу замуж за своего любимого мужчину, и скоро у нас свадьба. и вдруг я столкнулась с неожиданной проблемой! мне совершенно некого позвать в качестве подруги невесты! просто потому что у меня нет ни одной подруги... я не псих-одиночка, у меня есть друзья, но все они мужского пола. как-то с детства так сложилось, что мне с мальчиками общаться интереснее. а среди девушек много просто знакомых, хороших знакомых, приятельниц или коллег, но я даже не представляю, кого из них можно попросить поучаствовать в свадебной церемонии. даже сестры у меня нет, только брат. 
в жизни я об этом никогда не задумывалась, но свадебные традиции и формальности надо же соблюсти... может, одного из друзей позвать? можно ли так делать? посоветуйте, пожалуйста, что-нибудь! 

#свадьба #свидетели #друзья #чтоделать",2018-02-18 16:00:09,"Unlikeable"
"792","https://vk.com/wall-67083068_3176814",55,1,135,7155,"как умиляет, когда девушки мечтают если не о принце на белом коне, то хотя бы о рыцаре! 
мне как человеку, интересующемуся данной темой, периодически попадаются умные книги и научные труды, написанные на основе разнообразных средневековых документов о тех самых рыцарях, их быте и крестовых походах. 
так вот, милые дамы, современные гопники с окраин и понаехавшие гастеры по сравнению с этими чуваками в доспехах - образец галантности и эталон хороших манер! потому как большинство рыцарей были обычными вояками, хоть и благородных кровей, но зато отмороженными на всю голову. в наше время их бы считали высокомерными жлобами, буйными алкашами и бабниками. с образованием на уровне современного пятого класса. 
...вы все еще мечтаете о рыцаре?))) 

#рыцари #история #правда",2018-02-18 15:15:00,"Unlikeable"
"793","https://vk.com/wall-67083068_3176690",435,20,30,16780,"из жизни царей👑",2018-02-18 14:30:00,"Normal"
"794","https://vk.com/wall-67083068_3176623",40,0,180,7059,"мой парень - ярый поклонник здорового образа жизни. постоянно ходит в зал, правильно питается, у него режим как у спортсмена. и я тоже как-то пытаюсь соответствовать, чтобы его не расстраивать - не ем вредную еду, а по утрам делаю зарядку. он меня не заставляет, конечно, все это делать, но тааак на меня осуждающе смотрит, если я купила чипсы или до утра сидела в интернете.
но боже мой, как же меня это за полгода задолбало!!! как хочется с подругами пойти протусить всю ночь в центре в пьяном безобразии, посидеть в кальянной и наесться от души шавермы и картошки фри! но боюсь, что мой молодой человек не поймет. 
и я уже задумалась, а что на самом деле хуже - вредные привычки и вредная еда или постоянный стресс из-за бесконечных самоограничений? как вы считаете? 

#отношения #зож #надоело",2018-02-18 13:45:00,"Unlikeable"
"795","https://vk.com/wall-67083068_3176560",343,16,41,10629,"питер - любить!❤💘",2018-02-18 13:00:11,"Normal"
"796","https://vk.com/wall-67083068_3176462",108,0,160,8760,"мамаши достали, какой-то век яжмамок наступил, куда ни глянь. с собакой не погулять нормально, там их дитачки кругом блин, а то, что негде выгуливать животину пофиг всем. музыку не послушать, у соседки снизу дитачка спит вечно. капец, это вообще нормально, что ребенок постоянно спит? так теперь и по дороге не проехать. встанет дура какая-нибудь с коляской на переходе и тупит. вчера вообще коза какая-то выперлась на дорогу прямо на проезжую часть и идёт, как будто так и надо. сделал замечание и знаете чего? ""видите сколько снега на тротуаре! мне что по воздуху летать?"" нет блин, под колеса кидаться с ребенком вместе! нафига таким вообще рожать не понимаю.. неудобно передвигаться тебе, дома посиди или путь выбери другой, в чем проблема?

#яжмать #дети #пешеходы",2018-02-18 12:15:00,"Unlikeable"
"797","https://vk.com/wall-67083068_3176398",284,13,15,10027,"петербург. февраль. романтика.❤",2018-02-18 11:30:01,"Normal"
"798","https://vk.com/wall-67083068_3176335",48,1,70,6585,"тут совершенно случайно обратил внимание... нет, давно известно что в рамках антитабачной компании есть соответствующие указания правительства - типа агитации наглядной, забанивание прав курящих людей до уровня разве что не уголовных преступлений, искусственное взвинчивание цен на сигареты разве что не до десятой части мрота за пачку... это все понятно в чьих интересах и с какой целью делается... я например, человек курящий и считаю что это мое личное дело - мои привычки и мое здоровье... впрочем, речь не об этом. 
на днях купив пачку сигарет обратил внимание: согласно указаниям наших неведомых благодетелей - не менее 50 процентов пачки украшены стандартными страшилками-фотками всяких гнусностей которые влечет за собой табакокурение. ну а людям далёким от медицины ещё и подсказка даётся что изображено на картинке: рак там, эмфизема или бесплодие ( при этом фирменное название марки сигарет смещено непонятно куда). сидели на днях в одной компании, пили-курили да сигареты закончились у всех. пошел я в ларек ( собрав заказы кому что купить), перечислил названия и марки сигарет, продавец выложил передо мной все вышеперечисленное, я рассчитался... а со мной ещё и приятель пошел, он медиком работает в джанелидзе... вышли из ларька и тут он мне и говорит: - а чего ты перечислял марки сигаре-то? 
я ему: 
- в смысле? 
а он мне: 
- ну так бы и сказал, - две эмфиземы, один инфаркт, одно бесплодие, два рака и импотенцию! 
теперь думаю, может другой раз с медицинской энциклопедией идти за сигаретами? 
впрочем, когда курил сталин- минздрав не вякал...

#курение #вредныепривычки #здороваянация #зож",2018-02-18 10:45:00,"Unlikeable"
"799","https://vk.com/wall-67083068_3176295",59,2,70,10116,"разбуди мозги!😎",2018-02-18 10:00:08,"Unlikeable"
"800","https://vk.com/wall-67083068_3176269",123,6,1,9206,"река нева морская вена
дома, как бархат на балу, 
здесь родина великого поэта,
здесь петр строил по уму💞💞",2018-02-18 09:15:00,"Unlikeable"
"801","https://vk.com/wall-67083068_3176251",64,1,13,7935,"в цифре , спасибо за публикацию)

автор: евгений иваков

#творчествонашихподписчиков",2018-02-18 08:30:02,"Unlikeable"
"802","https://vk.com/wall-67083068_3176223",40,2,36,6357,"бодрого утречка, солнышки!☀ 
 
10 дней до весны!))) а у нас очередной ленивый, но не скучный денёк! 😎 сегодня никуда не спешим, томно и размеренно, но с широкой улыбкой и грандиозными планами покидаем свои кроватки, завтракаем блинчиками и рассказываем в комментариях, какое чучело сегодня отправимся жечь))) меня, например, немного смутил широкий выбор мероприятий в городе, поэтому я остаюсь дома, жарю блины и шлю вам лучи счастья и позитивного настроения🙃 а вместо чучела сожгу пару лишних кило за уборкой дома😃 выходной же ж у меня!☝

погода шепчет и намекает на небольшое потепление. сегодня в питере снежно и облачно, ветер с-св 2 — 3 м\с, температура воздуха всего-то каких-то 1 — 5 ниже нуля)))

18 февраля 2018 г. — последний день масленицы, и в этот день принято просить прощение — прощенное воскресенье сегодня! праздник, не только почитаемый верующими, но и вошедший в светскую жизнь как хорошая добрая традиция. не будем ее нарушать! хочу попросить прощения, но не здесь, конечно же)) желаю всем вам научиться прощать, отпускать обиду и быть прощенными. 

всем доброго утра и светлого дня!😉 улыбаюсь вам всем сердцем!❤ 
 
скидывайте в комменты любимые треки, чтобы услышать лучшие из них завтра в утреннем чатике! 😏 
 
и не забывайте отправлять свои истории в предложенные новости, чтобы увидеть лучшие из них в ленте! 📝 
 
утренний чатик, поехали! не спать, пвп!😉 
 
#утро #чат #неспать #бодроеутро #прогнозпогоды",2018-02-18 07:45:00,"Unlikeable"
"803","https://vk.com/wall-67083068_3176214",161,33,16,8629,"новый клип группы “миджи” на песню “в питере снова плохая погода” в полной мере передает всю красоту петербурга.
в съемках клипа приняли участие известные музыканты и актеры нашего города. 
это видео нам прислали в качестве подарка подписчикам и всем жителям прекрасной северной столицы ❤ 
наслаждайтесь!😏",2018-02-18 07:00:03,"Unlikeable"
"804","https://vk.com/wall-67083068_3176023",9,0,15,8023,"творчество подписчика паблика😎

автор: григорий рудешко

#творчествонашихподписчиков",2018-02-18 01:00:01,"Unlikeable"
"805","https://vk.com/wall-67083068_3175667",27,2,298,8187,"ночной чат♫",2018-02-18 00:00:02,"Unlikeable"
"806","https://vk.com/wall-67083068_3175588",47,4,66,7525,"вам самим не надоело? право слово, не надоело бояться? а главное, чего вы боитесь?! общественного мнения и того, что ничего хорошего не получится. общественное мнение-это обычное дело, а вот страх неудачи уже что-то новенькое. 
разберемся по - лучше. итак, возможно из-за плохого воспитания кому-то привили низкую самооценку. а если с воспитанием все было хорошо, тогда что? возможно, мы боимся потому что второго шанса не будет. но некоторые воспринимают такую теорию как раз-таки как пинок под зад. что-то из оперы «один раз живем». а некоторые бояться. так глупо кормить свои страхи. может быть мы бы не боялись, если бы знали , что будет новая жизнь. но смысл ждать эту новую жизнь? кто вам сказал, что теория сансары существует?! кто внушил вам, что когда-то вы снова будете проходить новый уровень жизни? 
каждый день происходит что-то новое. мы привыкли видеть только основные детали, такие как работа, дом, поездка куда-либо. а мелочи мы отодвигаем на второй план. как часто вы улыбаетесь в ответ прохожему? ага, задумались. вот то-то и оно. 
мы немного отошли от темы. 
в наше время все еще живут стереотипы, которые придумало общество. они переходят из года в год, из века в век. сама их суть, как могли вы заметить, толком не меняется, так лишь сглаживаются края этих рамок, да узор на них меняется. самое интересное, что мы-общество, и именно мы создаем эти стереотипы. вот как раз это и влияет на человека, который отчасти прислушивается к этим голосам. мы осуждаем людей за их действия и мысли, за их выбор. тем самым лишаем их комфорта. представьте девочку. допустим, что она в 14 лет написала небольшой рассказ о кошке или о случайном прохожем, да не важно это. и она решила поделиться этой небольшой радостью с родными. и вот из 10 человек положительными отзывами наградили ее только двое. а остальные лишь сказали: « это все ребячество, этим не заработаешь. и текст слишком легкий. мне не нравится». вот скажите мне, будет ли у нее желание писать после этого?! конечно же нет. и ведь таких моментов в ее жизни будет не один десяток. почему такая резкая критика? и самая яркая фраза — «мне не нравится». почему кому-то должны нравиться ваши мысли? если человеку не нравится кофе американо , он же не говорит человеку, который этим занимается, что это не его и ,что он не должен прекратить готовить кофе. осуждать все горазды , а вот помочь дельным советом и придать уверенности не каждый может. 
проходит время, ситуация повторяется. и снова резкая критика банального школьного сочинения. после такого желание у нее окончательно пропало. и подкрепляло это мысли « больше не буду пробовать . не получилось два раза. зачем тратить на это время. людям не нравится». она забыла одно, что это нравится ей. 
рассмотрим другой пример. представим , что вы не умеете плавать. и вот в один прекрасный день вы идете на речку. раз нахлебались воды, два, три.. на четвертый раз немного проплыли. вот вам и первый результат от попыток. время идет, и вот уже вы можете проплывать несколько метром, медленно, но все-таки можете. на следующий день идете на речку вместе с друзьями, которые не знали о том, что плавали до этого дня вы как топор. и тут появляются насмешки над скоростью вашего плавания. конечно же вам обидно, но ведь они не знают, что эту небольшую победу вы одержали за пару-тройку дней. люди часто нелестно отзываются о наших действиях, не зная при этом сколько нервов и сил было затрачено ради нескольких метров заплыва. и тут ваш мозг говорит: "" черт, мы докажем им. мы будем быстрее всех плавать"" и спустя еще пару дней вы плаваете быстрее всех и лучше держитесь на воде. вот вам и пример ,когда общественное мнение дало пинок под зад. только не всегда это происходит с хорошими мыслями. сколько людей погибло или сгубили себе жизнь из-за боязни отличаться от компании. 
запомните раз и навсегда, доказывать надо самому себе, а никому-то. 
мы предаем свои мечты и стремления тем, что боимся снова проиграть. но если все время бояться этого, значит, никогда не одержать победы. вот так в нас и умирают художники, писатели, музыканты... 
 
плюньте на все это и перестаньте бояться фантомных поражений... все-таки один раз живем... 
а.д.а

#страхи #талант #общество #мнение",2018-02-17 23:30:00,"Unlikeable"
"807","https://vk.com/wall-67083068_3175468",241,9,36,10464,"садовая в паутине проводов...💕💕",2018-02-17 22:45:00,"Normal"
"808","https://vk.com/wall-67083068_3175365",57,0,92,7563,"решилась написать. дружим семьями уже давно. нас всего 8 человек. всегда все праздники вместе еще со студенчества и в походы и все остальное. мы уже довольно взрослые люди, не первый десяток. и сейчас заболела одна из подруг, серьезно заболела, что уехала лечиться в другую страну не на один месяц. а тут как раз день рождения ее мужа, он как обычно всех нас позвал. приходим, а у него дома хозяйничает молодая особа. в смысле, что не просто стол накрыть, посуду унести и гостей рассадить, а ведет себя как хозяйка дома. прижимается к другу, держит его за руку, называет вульгарными котиками, зайчиками. нормально беседу поддержать не может. единственный плюс - это ее возраст. в общем понятно. я хотела другу высказать, причем не я одна, но меня мой муж осадил, что не наше дело. понятно, что не наше. но зачем любовницу в компанию где все дружат не только с тобой, но и с твоей женой?! как потом ей в глаза смотреть? скоро еще будет повод собраться, но думаю, что не пойду, если опять такая ситуация. противно до жути. 

#ситуация #семья #дружба #любовница",2018-02-17 22:00:06,"Unlikeable"
