airport_name,link,title,author,author_country,date,content,experience_airport,date_visit,type_traveller,overall_rating,queuing_rating,terminal_cleanliness_rating,terminal_seating_rating,terminal_signs_rating,food_beverages_rating,airport_shopping_rating,wifi_connectivity_rating,airport_staff_rating,recommended
manchester-airport,/airport-reviews/manchester-airport,Manchester Airport customer review,Robert Szocik,United Kingdom,2011-12-01,Two separate flights from LHR and GTW to T3. On both occasions bags on the belt within 5 minutes of leaving the plane. Domestic flights so no security to clear. On a train into town within 20 minutes of landing so no complaints whatsoever. Cleanliness is still a problem though I wasn't at the airport long enough for it to matter to me but this does need to be addressed.,NA,NA,NA,9,0,3,NA,NA,NA,0,NA,NA,1
orlando-airport,/airport-reviews/orlando-airport,Orlando Airport customer review,C Cooper,United States,2013-05-20,Excellent. We were re-routed due to bad weather. I travel in a wheelchair. Immediate assistance was available to show us the restroom that my husband could go in with me. The staff were friendly good food choices for our over 3 hour wait.,NA,NA,NA,10,5,5,NA,NA,NA,5,NA,NA,1
anchorage-airport,/airport-reviews/anchorage-airport,Anchorage Airport customer review,Ellie Dale,United States,2011-09-05,I live in Anchorage so fly through here fairly often. The North terminal is old and outdated with little seating old and dirty bathrooms and few options for dining. The baggage claim in the north terminal is rickety old and often slow. The lines are longer and check-in just isn't as efficient. The north terminal is also very dark. The new terminal is great though lots of food and beverage options nice bathroom facilities plenty of seating moving walkways shorter lines efficient baggage claim and overall better design. There's also a lot more light and a better view of the mountains. The experience really does depend on which terminal you get. It will be either really good or really bad.,NA,NA,NA,3,3,3,NA,NA,NA,3,NA,NA,0
las-vegas-airport,/airport-reviews/las-vegas-airport,Las Vegas Airport customer review,Dmitry Kuzin,Russian Federation,2012-11-07,We travelled from NY to LAS and the arrival was smooth. It should be noted that we arrived at midnight and there were not many flights arriving at the same time so we got our luggage quickly. I liked the train connecting Terminal D and Baggage Claim. The atmosphere at the airport deserves special attention - spacious halls high ceilings bright neon lights and slot machines. The airports is so close to the city that you can walk there on foot but the shuttle service and buses are also available.,NA,NA,NA,9,5,5,NA,NA,NA,5,NA,NA,1
bergerac-airport,/airport-reviews/bergerac-airport,Bergerac Airport customer review,S Gaudicheau,NA,2010-06-06,Arrival was great. I was at passport control within 2 minutes of landing. On the way back it was another story. I couldn't do the online check in and I found out at the airport that it's not provided when you fly from Bergerac. You have to queue with everybody in order to get your boarding pass even if you only have hand luggage. Ground personnel very slow until the call was made to invite people for boarding. They then suddenly were very quick. The toilets aren't provided with coat or handbag hangers which I find not practical.,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0
san-francisco-airport,/airport-reviews/san-francisco-airport,San Francisco Airport customer review,M Butcher,United States,2010-04-21,Have been through SFO six times in the last four weeks on international and domestic flights. Compared to LAX the only other West Coast option for flights from Australia this airport is a dream. The BART service is a big plus except for the late (~8AM) start early Sunday mornings from Downtown and the complicated ticketing machines for first time users. I've checked into my downtown hotel within one (1) hour of touchdown - admittedly with carry-on only and a good BART connection. Agree with the comments about the very limited food options and the lack of clear signage but way better than LAX.,NA,NA,NA,5,3,5,NA,NA,NA,5,NA,NA,0
oslo-airport,/airport-reviews/oslo-airport,Oslo Airport customer review,J Molin,NA,2004-02-26,The architecture is really nice and the airport is very functional. However it is located too far from the city centre and it is expensive. Oslo Gardemoen airport opened (well opened as the main airport of Oslo) when Fornebu was closed in the late 90's. Fornebu was too small and there were no opportunities to enlarge it but it was only 8 km from the city centre which was excellent. When winds came from the west one could see the entire city centre on approach to the airport. The new airport is like 45 km north of the city centre. Going there is very pricey the express train is ridiculously expensive the bus not much cheaper and we shouldn't even think about the cost of taking a cab. Otherwise the airport is enjoyable to use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
los-angeles-lax-airport,/airport-reviews/los-angeles-lax-airport,Los Angeles Lax Airport customer review,Peter Spillane,United Kingdom,2012-11-20,Old decrepit buildings poor signage and next to no facilities. However on this trip no queues at immigration for the first time pleasant immigration staff and luggage came quickly. For a country that demands high standards it doesn't seem to include their airports.,NA,NA,NA,3,4,4,NA,NA,NA,1,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,John Grint,United Kingdom,2013-03-08,I was pre-warned about the length of time taken at immigration but at midday Sat 23rd Feb. it was an absolute breeze from entering the airport to arriving at the departure lounge less than 25 minutes. I wish every airport was as efficient.,NA,NA,NA,9,5,5,NA,NA,NA,4,NA,NA,1
los-angeles-lax-airport,/airport-reviews/los-angeles-lax-airport,Los Angeles Lax Airport customer review,Edward Chui,Singapore,2015-06-17,"Arrived and transferred to domestic here twice. In both occasions, immigration was a nightmare. The last thing I would want after a 13 hour Trans-Pacific flight is to stand in a queue that was barely moving. Not to mention the stern faced immigration officers. Hoped to connect to wifi during the wait but that never happened until I was in the carousel hall. Through immigrations and into the carousel hall, I waited half an hour for my bags to arrive. I had to go from the international terminal to the domestic Southwest terminal for my flight to Phoenix. The shuttle bus took forever to arrive and the trip was stupid long. Departure back home was slightly more pleasant. Airside had far more eating options and the wifi there was brilliant. Comfortable and ample seating in the gate holding area and the gate staff were surprisngly friendly compared to the robots in arrival.",Arrival and Departure,17-07-2014,Solo Leisure,3,1,3,3,NA,3,1,3,NA,0
ho-chi-minh-city-airport,/airport-reviews/ho-chi-minh-city-airport,Ho Chi Minh City Airport customer review,Jason Z Lee,NA,2003-09-24,Saigon Airport is an outdated and undersized facility. The Immigration Hall is so small that it can barely handle one planeload of about 250 passengers. Officers in their smart Vietnamese Army uniforms are cold and indifferent. The airport only has about three jetways and there are few seats available. There is only one large cafe selling overpriced food. The Check-In area is OK at least compared to the horrendous Immigration hall.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
orlando-airport,/airport-reviews/orlando-airport,Orlando Airport customer review,Jennifer Nicole,NA,2009-05-10,Horrible mass confusion. It took us an hour to navigate after dropping off the rental car and going through screening. Albeit we did arrive only an hour prior to boarding but it shouldn't have taken an hour on a Tuesday at noon to leave. Their screening area was a jumble not enough lanes open for the amount of travellers. We had to get rescreened because I put my laptop in the same bin as my shoes etc (don't do that) and it took forever for it to come back through once they separated it. You definitely need 2 hours to go through there airport.,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0
london-stansted-airport,/airport-reviews/london-stansted-airport,London Stansted Airport customer review,Ron Husk,United Kingdom,2015-01-23,"My trip on a northern lights internal flight and requiring assistance to and from the plane. Usually from other airports you get one on one assistance. To and from. Well my assistance was ""here is your wheelchair follow me"". Not impressed. No help whatsoever. Never again will I fly from London Stansted.",NA,NA,NA,4,4,5,NA,NA,NA,4,NA,NA,0
melbourne-airport,/airport-reviews/melbourne-airport,Melbourne Airport customer review,L Sutherland-Fraser,Australia,2009-08-30,Love the airport the shops are super with good range of choice I like that its small and not disjointed like larger airports food is good quality with great choice. Dislike exorbitant cost of parking short term ludicrous! On thinking Sydney is even worse - does the airport only make a buck from its parking?,NA,NA,NA,4,5,5,NA,NA,NA,5,NA,NA,0
split-airport,/airport-reviews/split-airport,Split Airport customer review,M Burtenshaw,NA,2008-05-29,The road to the airport is single carriageway for much of its length and the journey takes about forty minutes from the centre of Split but the taxi driver said that in high season it can take much longer.The airport itself is small but clean and modern and seemed to be efficiently run; check-in and security was fast. I flew out on a Saturday morning which seems to be a busy day for the airport because the departure lounge was very busy. There is a single set of lavatories for which a long queue had built up and one small café which was also struggling to cope with a long queue. Incidentally this is the only place where you may buy bottles of water or soft drinks as the only shops are two large duty free outlets.It was possible to find a seat and large windows overlooking the runway and apron provided a welcome distraction when waiting to board.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
keflavik-airport,/airport-reviews/keflavik-airport,Keflavik Airport customer review,Morten Larsen,NA,2007-02-26,Nice clean and small airport. I found the check-in very unorganised confusing and poorly signed though. Apart from that it is quite nice and easy to find your way around.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
belgrade-airport,/airport-reviews/belgrade-airport,Belgrade Airport customer review,Uros Stanojevic,United States,2013-02-07,The airport is very improved in comparison to last time. Last time I there was August 2012 and now in January 2013. It can be said that the airport has a modern look. Certain parts of the airport are still under construction but it works perfectly.,NA,NA,NA,8,4,5,NA,NA,NA,4,NA,NA,1
newark-airport,/airport-reviews/newark-airport,Newark Airport customer review,B Meyer,NA,2009-05-09,This was our first time at this airport. Every person working there was unhappy. We didn't see one smile from anyone. Our flight was cancelled so we had to stay overnight at a hotel. The airport is poorly run the employees are very sad and look like they have no life in them and out of all the airports we have been to it was the worst designed. The airport signs are small and lead you to nowhere so they have really unhappy crabby people to not help you. We will never go there again and I advise everyone to not fly there. The screen told us the flight was on-time but it was cancelled so we didn't find out until hours later.,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0
paris-cdg-airport,/airport-reviews/paris-cdg-airport,Paris CDG Airport customer review,M Guillemard,France,2010-09-26,"CDG is a very poor introduction to France (I am French!) and is really a shame. Terminal 1 is a consequence of the French politicians' love for ""contemporary"" - obsolete architecture and completely atrocious for passengers. Terminal 2 ABCD are too small badly designed no air- con and in all Paris airports the common point is the huge queue at passport control where you are lucky if 2 cops are there to control 3 or 4 long-haul flights ! which is a disgrace compared even to some Middle-East countries. Other common points are dirtiness and lack of toilets lack of moving sidewalks. This time flew from 2F which is slightly better more modern more space more available seats. Nevertheless was shocked to discover there is no lift to take you to departure level so manage with your suitcase in escalators - and no air- conditioning in the waiting rooms which is an issue because although in this one the ceilings are very high the architect has put windows everywhere.. A last word of advice for foreign travellers if your ticket read 2G be aware that this is a (bad) joke this is a totally different terminal and you need a 15 mn bus shuttle to go there after having left your rental car at 2 E/F. Any connection going through this terminal needs a bare minimum of 3 hours even worse than all the other reviewers said.",NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,0
luton-airport,/airport-reviews/luton-airport,Luton Airport customer review,Giles Davies,United Kingdom,2011-04-10,I checked in online and was only carrying hand baggage so unable to comment of queues at the check-in security was quick through in 5-10 mins. Good selection shops restaurants and foreign exchange. Great thing with the airport is the walk to your departure gate is no more than five minutes. Arrived back around lunchtime and airport was very quiet took only 10 mins from disembarking the aircraft to exiting the terminal. Airport is 29 miles from Central London but unlike other London airports the railway station is not actually on the airport site and have to take a five minute bus ride to the station.,NA,NA,NA,5,5,5,NA,NA,NA,3,NA,NA,0
amsterdam-schiphol-airport,/airport-reviews/amsterdam-schiphol-airport,Amsterdam Schiphol Airport customer review,S Lubis,Indonesia,2015-02-24,First time transiting in Amsterdam after many years the Airport is undergoing massive renovation and it really is inconvenient. Have 4 hours to kill but not too many food options available and we ended up in McDonald's as this seems the most familiar choice. As an Asian would prefer to have Asian food available at the Airport but there seems no choice for this except for a sushi place which is very crowded at that time. The place looks like a mess due to the renovation and we have to walk quite far via a narrow and dark corridor to a more decent area for transit (the Holland Boulevard) to do some last minute duty free shopping. Hopefully the renovation will make Schiphol one of the world's best again. One of the good thing about the Airport is the availability on toilet inside the gate holding room which is very convenient before you board the plane.,NA,NA,NA,6,3,3,NA,NA,NA,2,NA,NA,1
brisbane-airport,/airport-reviews/brisbane-airport,Brisbane Airport customer review,R Bayliss,Australia,2012-10-09,Being a BNE local I use domestic frequently. Always a stress-free easy check-in security staff friendly enough pretty basic shopping/eating/drinking airside but decent enough if you're only waiting half an hour for a flight. Usually I catch the Airtrain which now running times have been extended is very convenient if travelling alone. Cheaper and easier to get a cab if there's 2 or more though. International is nothing special Again easy check-in clean friendly staff but for shopping/dining one would expect a bit more to impress o/s visitors. Last flight in a few weeks ago has been better than last year. Customs staff are much friendlier and it was much quicker. However baggage claim area is in desperate need of an update has the feel of a 90's office with cheap carpet and fluoro lighting. BNE has massive potential to serve as int'l gateway to Aus for Asia especially with the shabby state of SYD and MEL just needs that extra Wow! factor that all Aussie airports seem to lack. My advice? Take some architectural queues from Madrid Incheon or many other major hubs integrate cheap quick and frequent public transport and BNE would be transformed and to some extent probably Brisbane as well!,NA,NA,NA,7,5,5,NA,NA,NA,3,NA,NA,1
xian-xianyang-airport,/airport-reviews/xian-xianyang-airport,Xi'an Airport customer review,Arthur Romeijn,NA,2005-03-26,The new airport is very clean and very efficient though a bit oversized and dull. They even have something of a tax-free section. The prices are quite high though. Overall a pleasant airport to spare some hours.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
leipzighalle-airport,/airport-reviews/leipzighalle-airport,Leipzig/halle Airport customer review,Evan Duerr,NA,2008-01-22,Easy to get to with car from the Autobahn or from Leipzig with the train. The airport is large but not confusing or crowded. Security was a breeze. All the people seemed nice.,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0
new-york-jfk-airport,/airport-reviews/new-york-jfk-airport,New York JFK Airport customer review,Tobias Hekster,Hong Kong,2013-05-14,What a difference 3 years make arrived at JFK on Cathay after 15 hr flight from Hong Kong and reading the reviews feared the worst. But no such thing: many lines open at immigration friendly staff at immigration and quick luggage processing. Add to that connected into LaGuardia and both AA staff were helpful and TSA were polite. Hope this was not a stroke of luck!,NA,NA,NA,8,4,3,NA,NA,NA,3,NA,NA,1
hong-kong-airport,/airport-reviews/hong-kong-airport,Hong Kong Airport customer review,Robert Szocik,United Kingdom,2014-12-10,Terminal 1 to and from DOH with CX. The usual long queues at immigration yet (as always) it never seems to take more than 10 minutes to clear immigration. Bags on the belt about 15 minutes after landing. The airport is still as clean and efficient as it has always been. In-town check-in still works incredibly well. Another positive is that some of the seating in the departure area immediately after immigration has returned - this is much-needed seating. Little else has changed since my last visit to Hong Kong but the airport is still a pleasurable experience and still way ahead of European airports.,NA,NA,NA,10,5,5,NA,NA,NA,4,NA,NA,1
robert-l-bradshaw-st-kitts-airport,/airport-reviews/robert-l-bradshaw-st-kitts-airport,Robert L Bradshaw St Kitts Airport customer review,Andre Franca,Brazil,2012-03-13,Tiny but well kept airport different design not too many flights but departure lounge seemed chaotic. Immigration is friendly but takes a long time a few shops you need to pay attention to the counters to find out where you're going to check-in. Overall experience fair.,NA,NA,NA,6,3,3,NA,NA,NA,3,NA,NA,1
atlanta-hartsfield-airport,/airport-reviews/atlanta-hartsfield-airport,Atlanta Hartsfield Airport customer review,Glenn Barnes,United Kingdom,2010-04-11,The security process from arriving off an international flight is the worse I have ever used or seen. It took 45 minutes to clear security then another 30 minutes for the baggage to be transferred to arrivals. I will never use this airport again if I can avoid it.,NA,NA,NA,1,1,3,NA,NA,NA,3,NA,NA,0
manchester-airport,/airport-reviews/manchester-airport,Manchester Airport customer review,Robert Szocik,United Kingdom,2009-11-30,T2 with Qatar Airways to HKG. Both flights on time. Afternoon departure: busy terminal 5 minute queue at check-in cleared security within 5 minutes as queue was short. Early morning arrival: cleared immigration 15 minutes after landing despite a long taxi from runway and several long-haul arrivals. Bag on belt 5 minutes later. No air bridge on return short bus ride to terminal. Terminal mostly clean and tidy but toilet cleanliness could be improved. Staff polite and efficient throughout. Valet parking remarkably good value at £39.99 for 9 days.,NA,NA,NA,4,5,5,NA,NA,NA,5,NA,NA,0
split-airport,/airport-reviews/split-airport,Split Airport customer review,C Cater,NA,2009-12-20,Used Split Airport in early September. Arrived early from Southampton at about 1pm - bus to terminal - passport check was quick and luggage was waiting for us on the carousel!!! Check-in at Split was quick - no queues - our Flybe plane only carried about 100 passengers. Departure area has lots of seats. Cafe prices high - buy drinks etc in town before you travel to the airport! Toilets clean. Good experience at this airport.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
chicago-ohare-airport,/airport-reviews/chicago-ohare-airport,Chicago O'Hare Airport customer review,Richard Hodges,United Kingdom,2012-10-09,After awful reviews of O'Hare it was with some trepidation that I flew Heathrow - O'Hare and O'hare to Savannah. Whilst we did have to wait a while to get through passport control security baggage retrieval etc we were at our downtown hotel within 2 hours of landing. And whilst not exactly service with a smile it wasn't the worst experience either (Newark hang your head in shame). O'Hare to Savannah was a breeze on a busy Monday am - smiley helpful check in staff and very nice security people. Not much to do when through security but at least there's a variety of eating places. Not what I was expecting.,NA,NA,NA,7,5,4,NA,NA,NA,3,NA,NA,1
copenhagen-airport,/airport-reviews/copenhagen-airport,Copenhagen Airport customer review,John Linden,Australia,2012-01-27,"From a facility point of view it's a very good airport but staff could benefit from some basic training in how to provide service and be polite (or at least not to be rude and arrogant). Being an international airport it should be no surprise for staff including security staff that some customers do not understand Danish and that harshly repeating the same words in Danish may not get the message through. It may also be useful for all staff especially security staff to be aware of words and phrases like ""please"" ""thank you"" ""can I help you"" etc.",NA,NA,NA,5,4,2,NA,NA,NA,4,NA,NA,1
st-petersburg-airport,/airport-reviews/st-petersburg-airport,St Petersburg Airport customer review,J Blanchard,China,2011-08-23,Flew into the domestic terminal and out of the international one. Both were tiny and in desperate need of replacement. The international terminal despite its small size was very efficient staff were surprisingly friendly and the standard of English much better than expected. This beautiful city is in desperate need of new terminals which I understand are in the works even if there is no sign of any construction.,NA,NA,NA,3,3,3,NA,NA,NA,3,NA,NA,0
macau-airport,/airport-reviews/macau-airport,Macau Airport customer review,K Hayes,Taiwan,2014-02-12,A nice little airport. In summer it would have been fine but on this night (I was only there for visa requirements from Taiwan) it was a freezing 9 degrees outside and the terminal offered little respite. The cleaning machines were strangely comforting and while the airport doesn't have too many overnight dwellers it could do with a snack/coffee bar that is open all night. Everything else was fine it could just use either a lounge (I had heard of one but I think this was just airside) or some double layer entry points (to limit heat loss) or some heating just for the few months that Macau may need it. Perhaps the airport could work with some of the nearby hotels/casinos to accommodate transit passengers - that would make for a more memorable night than just freezing on an airport seat! As with its neighbour HK it could also use some form of budget accommodation but that's Macau generally not a fault of the airport.,NA,NA,NA,5,4,4,NA,NA,NA,3,NA,NA,0
bangkok-suvarnabhumi-airport,/airport-reviews/bangkok-suvarnabhumi-airport,Bangkok Suvarnabhumi Airport customer review,John Duffus,Thailand,2012-04-11,Arrived last night around 00.20 on a full A380. After all the stinging criticism of the Departures Immigration problems when I departed 2 weeks ago I discovered these have been partly solved with more staff and the introduction of a snake queue system. So having seen that this works why is it that the management of this airport still insist on no snake system at Arrivals? Worst of all last night was the almost complete absence of public taxis at 01.00 am. The queue for these snaked right back into the building. Trying then to get back up to Arrivals level to take one of the notoriously expensive Airport Limousine Taxis I discovered that despite an abundance of escalators and moving walkways you can not get back up! Either they are deliberately switched off or there is a guard on duty who will not permit you to access them! There are also lifts but even these will not permit access to the Arrivals level! What on earth is the purpose of expensive limousine taxis if passengers can not get access to them! I go in and out of this airport a couple of dozen times a year and the continual difficulties passengers are subjected are sadly farcical!,NA,NA,NA,3,2,3,NA,NA,NA,3,NA,NA,0
moscow-sheremetyevo-airport,/airport-reviews/moscow-sheremetyevo-airport,Moscow Sheremetyevo Airport customer review,M Simpson,United States,2010-06-21,Numerous airport workers have no clue of what is going on. No one can answer your questions. They only scream at you for asking. You have to stand in line for hours to get a boarding pass to go through passport control to go through security even to get to your gate. And what happened to chairs - there is no place to sit. Be aware of russian taxi drivers - they lie if you don't know the exchange rate. We were travelling transit from terminal B to terminal F and when we asked for a free transportation between terminals (like in any other normal airport) we got laughed at. Then the taxi driver tried to charge us three times the rate to drive us from one terminal to another.,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,0
portland-airport,/airport-reviews/portland-airport,Portland Airport customer review,Stefan Paetow,NA,2005-07-11,Easy to get into easy to get out of well-organised friendly straight-forward just the way I like my airports! Staff are courteous throughout gate-side security control was very apologetic about the inconvenience. Will definitely fly into this airport again if I can.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
caracas-airport,/airport-reviews/caracas-airport,Caracas Airport customer review,Julio Acosta,NA,2003-06-01,Nice place to be with duty free shops that offer convenient prices. Pretty crowded but it's ok a little noisy but the airport staff are really nice friendly and helpful. It's being renovated so it's getting a new and very modern image.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
newark-airport,/airport-reviews/newark-airport,Newark Airport customer review,J Turley,Canada,2013-03-04,Probably the worst airport in a first world country that we have ever experienced. There was a total culture of really lousy customer service right from the check in counter through security at the food services and out to the gate staff. It can only be explained by an attitude that starts out with upper management. Given that there are two other choices to fly into NY next trip will definitely not be into Newark.,NA,NA,NA,NA,0,3,NA,NA,NA,3,NA,NA,0
singapore-changi-airport,/airport-reviews/singapore-changi-airport,Singapore Changi Airport customer review,R Mortara,United Kingdom,2009-06-07,I was impressed during my first visit this week. T3 is huge and as other comments suggest you have to be prepared to walk a fair bit although their are numerous moving walkways and you can ask for a buggy. That said the terminal is spacious and toilets are spotless and some even overlook the apron and one of the runways. Transit was quick and painless and when I returned for an overnight stop my bag was on the carousel 15 minutes after landing. The Immigration staff were the friendliest I've encountered in a long while all smiles and welcomes which makes a nice change! On my return I was out of my hotel room and checked in within 15 minutes. I may have travelled at quiet periods of the day for this terminal but that does not detract from the all round quality. A very relaxing experience all round.,NA,NA,NA,5,5,5,NA,NA,NA,5,NA,NA,0
isle-of-man-ronaldsway-airport,/airport-reviews/isle-of-man-ronaldsway-airport,Isle Of Man Airport customer review,C Stephenson,NA,2009-06-16,A good airport with quite a pleasant atmosphere since the recent upgrading work. The baggage is often available as soon as you arrive after a short walk from the plane. Quite often I've been outside the airport within ten minutes of the flight touching down. On departures the security queue and process can be a little tedious if there are a few flights departing at about the same time and there's only the minimum of facilities in the departure lounge (although there is free wi-fi). The car park is a bit more expensive than it should be; if you're away for a weekend it seems very pricey (currently the first day costs £11.50 but £3.50 thereafter). That might not seem too much but remember that this is a small airport situated in an area with plenty of spare land. Compare with Blackpool (a similar size airport) where you can park for free.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
perth-airport,/airport-reviews/perth-airport,Perth Airport customer review,J Jackson,Australia,2012-11-20,I hate Perth Airport especially the domestic one. Staff are generally unfriendly especially the Skywest and the shops. The prices for everything are steep but you get sub-standard quality. Everything closes at 5 so if your flight leaves after that you're in a ghost town. When I last visited there was no instructions on trolleys on what coins the machine takes so ended up trying everything (while carrying a tired crying baby). Transport to Perth shocking only taxis expensive and queues! No announcements/notices that travel time to City is much longer because of the road works (ended up missing my return flight). Looks dated and is the most boring airport in the world! Stay away if you can. Perth people could learn to smile and be polite.,NA,NA,NA,1,3,3,NA,NA,NA,2,NA,NA,0
hong-kong-airport,/airport-reviews/hong-kong-airport,Hong Kong Airport customer review,I Bird,Australia,2011-11-18,Fantastic airport used it 3 times in the last month and have nothing but praise. Clean tidy and efficient. Distance between check-in and gates can be long so allow plenty of time. Plenty of choices for food drink and shopping. Had no problems with queuing though security can be excessive at times. Would not hesitate to use again in the future.,NA,NA,NA,9,4,5,NA,NA,NA,5,NA,NA,1
london-heathrow-airport,/airport-reviews/london-heathrow-airport,London Heathrow Airport customer review,M Eggleton,United Kingdom,2012-12-14,I've come through Heathrow five times this year so far and it's always a breeze and never have to wait more than 10 minutes waiting to get through customs. The revamp of T3 and T4 are great. Free airport Wi-Fi was near impossible to get on as with most airports. No free kiosks either or places to plug in devices. No places to lay down only seats. There was a couple of TV's showing sports but you couldn't hear them very well due to the noise of the hundreds of people in the terminal etc. Heathrow still feels dated in places mainly baggage claim and customs. Compared to some SE Asian airports like Singapore we are a decade behind.,NA,NA,NA,8,3,4,NA,NA,NA,3,NA,NA,1
albany-airport,/airport-reviews/albany-airport,Albany Airport customer review,R Lipera,United States,2011-03-21,"This is my home airport so I fly in and out regularly. Recent renovations to the central area make it even nicer. Fully carpeted soothing music big windows everywhere. There is an observation deck open to the public on the ""non-security"" side that has good views. This is an easy airport in which to get around.",NA,NA,NA,5,5,5,NA,NA,NA,5,NA,NA,0
hong-kong-airport,/airport-reviews/hong-kong-airport,Hong Kong Airport customer review,Andrew Lam,Hong Kong,2013-02-23,ADL-HKG. I had a very good experience with HKIA. The airport is clean and efficient. But for some reason this time they just couldn't get the luggage of my flight onto the belt. As a result of this all passengers and together with the crew were waiting inside the hall for one hour! I think this is unacceptable for a world-class five stars international airport. I really hope this is just a particular incident. And other than that all good. Custom and immigration is as efficient as usual. Still recommend this airport.,NA,NA,NA,9,5,5,NA,NA,NA,4,NA,NA,1
malta-airport,/airport-reviews/malta-airport,Malta Airport customer review,S Buchanan,United Kingdom,2012-08-19,Perfectly nice little airport and easy to navigate. Getting through check in and security was quick and efficient with plenty of staff to direct people. General airport seating is metal and not at all comfortable but we made coffees last an hour and a half and sat in the cafe - soft and comfortable chairs there. Prices in the shops are the usual rip-off (1.75 euros for a small bottle of water) but it's the same in any airport. I would happily use Malta airport again. A definite improvement on Pisa!,NA,NA,NA,9,4,4,NA,NA,NA,4,NA,NA,1
vancouver-airport,/airport-reviews/vancouver-airport,Vancouver Airport customer review,John Stadter,United States,2013-06-26,Very difficult airport to make international connections through. You have to reclaim your luggage and clear customs then recheck luggage. Baggage handling is very slow so many people on our flight missed connections as there is also a 1 hour before flight requirement to get the bag checked back though. Best plan on a minimum 2 hour between flight time and probably 2 is more realistic.,NA,NA,NA,NA,2,5,NA,NA,NA,4,NA,NA,0
johannesburg-or-tambo-airport,/airport-reviews/johannesburg-or-tambo-airport,Johannesburg Airport customer review,L Cronje,Cambodia,2011-10-12,I have traveled through OR Tambo numerous times. It is a very big airport now you don't feel cramped and crowded and the connection between Domestic and international is a bonus to before. Very clean inside. International there are a lot of shops & restaurants but they don't seem to cater for the normal person or taste all expensive lines and not much available for children. There is no play area inside the airport anywhere. Very long airport and my flights usually end up being right at the end so walking walking and more walking. I have never seen staff riding with golf-cars offering rides to elderly people with babies or even very small children. The biggest annoyance ever for me is the lack of luggage trolleys departing and arriving and then I don't even talk about that long walk from landing to get to customs - up ramps down escalators or elevator out of the way with 2 small children and 4 peoples hand-luggage including baby bag which we all have to carry because they thought it a good idea to bring our pram out together with the luggage collection and no trolleys! Check in is reasonably - I would suggest that they start international check-ins earlier than 2 hours before flight. I have also had my bags tampered with - checked in early waiting for flight down to DUR all 3 our bags locks were broken off and zips damaged.,NA,NA,NA,7,3,5,NA,NA,NA,3,NA,NA,0
doncaster-sheffield-airport,/airport-reviews/doncaster-sheffield-airport,Doncaster Sheffield Airport customer review,Martin Wylie,NA,2006-10-04,Must add that the public transport links are not the best. Currently the only public transport is a shuttle bus to Doncaster station from where you need to take the train if you want to go to Sheffield. The fastest train is 15 mins but others take around 35. There are also taxis at the airport although a taxi into Sheffield will be around 35 pounds. They can be difficult to come by at night.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
melbourne-airport,/airport-reviews/melbourne-airport,Melbourne Airport customer review,Adrian Jenkins,New Zealand,2012-08-30,On a trip from Auckland to Perth on Qantas in July with my 75 year old parents we chose to transit through Melbourne rather than Sydney as we thought it would be easier not to have to use a shuttle bus to change terminals. Unfortunately our experience of Melbourne Airport was pretty poor. On the positive side of things our baggage arrived on the conveyor belt promptly. However we were way over at Conveyor Belt 5 even though there were closer Conveyor Belts available. Exiting into the arrivals hall we followed the signs for Qantas domestic transfers. We quickly discovered that the travelator up to the Domestic departures level was not functioning and there was no marked alternative. In the end my father had to push our loaded trolley up this conveyor belt. Once we got up to Qantas departures there was no indication for where International Transfer passengers should go. Having finally sorted that out we went through security and struck the most rude abrupt security staff ever. They showed absolutely no patience for those people who take a little longer to get through security. We then had a long walk to our gate. Our experience led my father to say that he will never transit through Tullamarine again.,NA,NA,NA,4,3,3,NA,NA,NA,1,NA,NA,0
