Id,OwnerUserId,CreationDate,ParentId,Score,IsAcceptedAnswer,Body
1899053,202244,2009-12-14T05:20:13Z,1898101,13,TRUE,"<p>On Windows, there is no built-in anti-aliasing. I don't know whether it is planned for future releases or not. You can get a Cairo-based graphics device from either the <code>cairoDevice</code> or <code>Cairo</code> packages; however, you will need to install <code>GTK+</code> first:</p>

<p>Download and install <code>Gtk+ 2.12.9 Runtime Environment Revision 2</code> from <a href=""http://gladewin32.sourceforge.net/"" rel=""noreferrer"">http://gladewin32.sourceforge.net/</a></p>

<p>Another option would be to use Java-based graphics through <code>JGR</code> (<code>http://jgr.markushelbig.org/</code>). Also a <code>Qt</code>-based device is under development, I think.</p>
"
1899057,7193,2009-12-14T05:20:51Z,1899008,7,TRUE,"<p>To get the bias, just evaluate the model with a feature vector of all zeros.  To get the coefficient of the first feature, evaluate the model with a feature vector with a ""1"" in the first position, and zeros everywhere else - and then subtract the bias, which you already know.  I'm afraid I don't know R syntax, but conceptually you want something like this:</p>

<pre><code>bias = my.model.eval([0, 0, 0])
f1 = my.model.eval([1, 0, 0]) - bias
f2 = my.model.eval([0, 1, 0]) - bias
f3 = my.model.eval([0, 0, 1]) - bias
</code></pre>

<p>To test that you did it correctly, you can try something like this:</p>

<pre><code>assert(bias + f1 + f2 + f3 == my.model.eval([1, 1, 1]))
</code></pre>
"
1899313,118402,2009-12-14T06:49:16Z,1899243,2,FALSE,"<p>What is your link function?  </p>

<p>The way you describe it sounds like a basic linear regression with autocorrelated errors.  In that case, one option is to use <code>lm</code> to get a consistent estimate of your coefficients and use <a href=""http://rss.acs.unt.edu/Rdoc/library/sandwich/html/NeweyWest.html"" rel=""nofollow noreferrer"">Newey-West HAC standard errors</a>.</p>

<p>I'm not sure the best answer for GLM more generally.</p>
"
1899627,144157,2009-12-14T08:21:48Z,1899243,7,TRUE,"<p>The <a href=""http://cran.r-project.org/web/packages/GLMMarp/index.html"" rel=""noreferrer"">GLMMarp</a> package will fit these models. If you just want a linear model with Gaussian errors, you can do it with the <code>arima()</code> function where the covariates are specified via the <code>xreg</code> argument.</p>
"
1900233,78912,2009-12-14T11:01:45Z,1888151,0,FALSE,"<p>I see that ./cleanup is called during the <code>R CMD build ...</code> command.</p>

<p>I think I am going to...</p>

<ul>
<li>keep <code>DESCRIPTION.template</code> in the repository.</li>
<li>instruct subversion to ignore <code>DESCRIPTION</code>.</li>
<li>use the <code>cleanup</code> script.</li>
<li>accept I must run <code>R CMD build</code> twice (meta-information in <code>DESCRIPTION</code> is checked by <code>R CMD build</code> before it is computed by <code>cleanup</code>).</li>
</ul>

<p><code>cleanup</code>:</p>

<pre><code>#!/bin/bash
FLAGS=$(svnversion . | tr -cd A-Z)

VERSIONS=$(svnversion . | tr -d A-Z)
VERSIONS=$(echo $VERSIONS:$VERSIONS | cut -d: -f1,2)
LOW=${VERSIONS%:*}
HIGH=${VERSIONS#*:}

[ $LOW -ne $HIGH ] &amp;&amp; echo ""- mixed revisions in local copy ($LOW:$HIGH)""
[ ""$FLAGS"" != """" ] &amp;&amp; echo ""- local copy has flags: $FLAGS""
echo ""- highest revision in local copy: $HIGH""

sed -re ""s/(^Version:[^-]*).+$/\1-$HIGH/"" DESCRIPTION.template &gt; DESCRIPTION

DATE=`LC_ALL=C svn info | awk '/^Last Changed Date:/ {print $4,$5}'`

now=$(date)
cat &lt;&lt;EOF &gt; R/version.R
# Do not edit!  This file was autogenerated
#      by $0
#      on $now
#
# DO NOT put this file under version control!
#
# SVNVERSION as the highest revision reported by svnversion.
# DATE as the Last Changed Date reported by svn info.

SVNVERSION &lt;- ""$HIGH""
SVNDATE &lt;- ""$DATE""
EOF
</code></pre>

<p>obviously I have to copy DESCRIPTION.template > DESCRIPTION in order to bootstrap the process.</p>

<hr>

<p>thanks everybody for the useful comments and I'm interested in reading if you think I could achieve the same result in a cleaner way.</p>

<pre><code>mario@lt41:~/Local/.../Trunk/Rnens$ R CMD build src
* checking for file 'src/DESCRIPTION' ... OK
* preparing 'src':
* checking DESCRIPTION meta-information ... OK
* running cleanup
- highest revision in local copy: 8762
* removing junk files
* checking for LF line-endings in source and make files
* checking for empty or unneeded directories
* building 'NenS_0.1-8762.tar.gz'
</code></pre>

<p>but I must also say, I am satisfied with the current solution and I hope it will be useful to others.</p>
"
1901200,83761,2009-12-14T14:21:33Z,1899008,4,FALSE,"<p>If I'm not mistaken, I think you're asking how to extract the W vector of the SVM, where W is defined as:</p>

<pre><code>W = \sum_i y_i * \alpha_i * example_i
</code></pre>

<p>Ugh: don't know best way to write equations here, but this just is the sum of the weight * support vectors. After you calculate the W, you can extract the ""weight"" for the feature you want.</p>

<p>Assuming this is correct, you'd:</p>

<ol>
<li>Get the indices of your data that are the support vectors</li>
<li>Get their weights (alphas)</li>
<li>Calculate <code>W</code></li>
</ol>

<p>kernlab stores the support vector indices and their values in a list (so it works on multiclass problems, too), anyway any use of list manipulation is just to get at the real data (you'll see that the length of the lists returned by <code>alpha</code> and <code>alphaindex</code> are just 1 if you just have a 2-class problem, which I'm assuming you do).</p>

<pre><code>my.model &lt;- ksvm(result ~ f1+f2+f3, data=gold, kernel=""vanilladot"", type=""C-svc"")
alpha.idxs &lt;- alphaindex(my.model)[[1]]  # Indices of SVs in original data
alphas &lt;- alpha(my.model)[[1]]
y.sv &lt;- gold$result[alpha.idxs]
# for unscaled data
sv.matrix &lt;- as.matrix(gold[alpha.idxs, c('f1', 'f2', 'f3')])
weight.vector &lt;- (y.sv * alphas) %*% sv.matrix
bias &lt;- b(my.model)
</code></pre>

<p><code>kernlab</code> actually scales your data first before doing its thing. You can get the (scaled) weights like so (where, I guess, the bias should be 0(?))</p>

<pre><code>weight.vector &lt;- (y.sv * alphas) %*% xmatrix(my.model)[[1]]
</code></pre>

<p>If I understood your question, this should get you what you're after.</p>
"
1907150,143305,2009-12-15T12:36:15Z,1905258,5,FALSE,"<p>That's half a dozen or more questions bundled into one, which makes it difficult to answer.</p>

<p>So let's try from the inside out:  First try to solve your RODBC wrapper problem. A code representation will suggest itself.  I would start with simple functions, and then maybe build a package around it. That already gives you some encapsulation.</p>

<p>Much of the rest is style.  Some prominent R codes swear by S4, while other swear about it.  You can always read the packages of others as well as code in R itself.   And you can always re-implement your RODBC wrapper in different ways and the compare your own approaches.</p>

<p><em>Edit:</em> Reflecting you updated and much shortened question:  Pick some packages from CRAN, in particular among those you use. I think you will quickly find some more or less interesting according to your style.</p>
"
1907188,143305,2009-12-15T12:44:05Z,1907129,3,TRUE,"<p>You may have to manually loop over the files in the <code>R</code> directory and <code>source()</code> them, maybe with something like <code>source(dir(""/some/Path"", pattern=""*.R"", full.names=TRUE)</code>. </p>

<p>But I have the feeling that <code>R CMD INSTALL</code> does a little more. You may be better off working from the installed code.  And just running your unit tests directly, as you do and as the wiki page suggests, is already pretty good.  So no better scheme from me.  But keep us posted.</p>

<p><em>Edit:</em>  Also note that R 2.10.1 gives us new options to accelerate <code>R CMD INSTALL</code>:</p>

<blockquote>
  <p>2.10.1 NEW FEATURES</p>
  
  <p>R CMD INSTALL has new options --no-R,
  --no-libs, --no-data, --no-help, --no-demo, --no-exec, and --no-inst to suppress installation of the specified
  part of the package. These are
  intended for special purposes (e.g.
  building a database of help pages
  without fully installing all
  packages).</p>
</blockquote>

<p>That should help too.</p>
"
1907328,78912,2009-12-15T13:07:36Z,1907129,0,FALSE,"<p>further additions/corrections to the script.</p>

<p>I can now invoke it as <code>doRUnit.R --standalone</code>
or have it invoked by <code>R CMD check</code></p>

<pre><code>      if(!is.null(script.name)) {
        setwd(dirname(script.name))
        path &lt;- '../inst/RUnit/'
      }
.
.
.

  if (is.null(opt$standalone)) {
    cat(""\nRunning unit tests of installed library\n"")
    library(package=pkg, character.only=TRUE)
  } else {
    cat(""\nRunning unit tests of uninstalled library\n"")
    source(dir(""../R/"", pattern="".*\\.R"", full.names=TRUE))
  }
</code></pre>
"
1907788,16632,2009-12-15T14:23:10Z,1905258,5,FALSE,"<p>For 3.  Use roxygen - it works like javadoc to take comments in your source files and build Rd files.</p>
"
1907855,163053,2009-12-15T14:33:39Z,1905258,6,TRUE,"<p>Whether to use S3, S4, or a package at all is mostly a style issue (as Dirk says), but I would suggest using one of those if you want to have a very well structured object (just as you would in any OOP language).  For instance, all the time series classes have time series objects (I believe that they're all S3 with the exception of <em>its</em>) because it allows them to enforce certain behavior around the construction and usage of those objects.  Similarly with the question about creating a package: it's a good idea to do this if you will be re-using your code frequently or if the code will be useful to someone else.  It requires a little more effort, but the added organizational structure can easily make up for the cost.</p>

<p>Regarding S3 vs. S4 (discussed on R-Help <a href=""http://tolstoy.newcastle.edu.au/R/e2/devel/07/02/2159.html"" rel=""noreferrer"">here</a> and <a href=""http://www.opensubscriber.com/message/r-help@r-project.org/12767510.html"" rel=""noreferrer"">here</a>), the basic guideline is that S3 classes are more <em>""quick and dirty""</em> while S4 classes place more <em>rigid control over objects and types</em>.  If you're working on Bioconductor, you typically will use S4 (see, for instance, <a href=""http://www.bioconductor.org/workshops/2008/advanced_R/S4_Lecture.pdf"" rel=""noreferrer"">""S4 classes and methods""</a>).  </p>

<p>I would recommend reading some of the following:</p>

<ol>
<li><a href=""http://christophe.genolini.free.fr/webTutorial/S4tutorialV0-5en.pdf"" rel=""noreferrer"">""A (Not So) Short Introduction to S4"" by Christophe Genolini</a></li>
<li><a href=""http://cran.r-project.org/doc/Rnews/Rnews_2004-1.pdf"" rel=""noreferrer"">""Programmers' niche: A simple class, in S3 and S4"" by Thomas Lumley</a></li>
<li><a href=""http://cran.r-project.org/doc/vignettes/Brobdingnag/brob.pdf"" rel=""noreferrer"">""Brobdingnag: a ''hello world'' package using S4 methods"" by Robin K. S. Hankin</a></li>
<li><a href=""http://cran.r-project.org/doc/Rnews/Rnews_2003-1.pdf"" rel=""noreferrer"">""Converting packages to S4"" by Douglas Bates</a></li>
<li><a href=""http://developer.r-project.org/howMethodsWork.pdf"" rel=""noreferrer"">""How S4 Methods Work"" by John Chambers</a></li>
</ol>

<p>For documentation, Hadley's suggestion is spot on: Roxygen will make life easier and puts the documentation right next to the code.  That aside, you may still want to provide other comments in your code <em>beyond</em> what Roxygen or the man files require, in which case it's a good practice to comment your code for other developers.  Those comments will not end up in your package; they will only be visible in the source code.</p>
"
1908028,143305,2009-12-15T15:01:06Z,1908010,5,FALSE,"<p>You will want to read up on S4 classes which use the @ symbol.</p>
"
1908095,172261,2009-12-15T15:11:25Z,1908010,25,TRUE,"<p>See <code>?'@'</code>:</p>

<ul>
<li><p>Description:</p>

<p>Extract the contents of a slot in a object with a formal (S4)
class structure.</p></li>
<li><p>Usage:</p>

<p><code>object@name</code></p>

<p>...</p></li>
</ul>

<hr>

<p>The S language has two object systems, known informally as S3 and S4.</p>

<ul>
<li>S3 objects, classes and methods have been available in R
from the beginning, they are informal, yet <em>very interactive</em>.
S3 was first described in the <em>White Book</em> (Statistical Models in S).</li>
<li>S3 is not a real class system, it mostly is a set of naming
conventions.</li>
<li>S4 objects, classes and methods are much more formal and
rigorous, hence <em>less interactive</em>. S4 was first described
in the <em>Green Book</em> (Programming with Data). In R it is
available through the <code>methods</code> package, attached by default
since version 1.7.0.</li>
</ul>

<p>See also this document: <a href=""http://www.ci.tuwien.ac.at/Conferences/useR-2004/Keynotes/Leisch.pdf"" rel=""noreferrer"">S4 Classes and Methods</a>.</p>
"
1908582,37751,2009-12-15T16:19:54Z,1905258,4,FALSE,"<p>somewhat more style related than substance, but the <a href=""http://google-styleguide.googlecode.com/svn/trunk/google-r-style.html"" rel=""nofollow noreferrer"">Google R style guide</a> is worth reading:</p>
"
1909396,135944,2009-12-15T18:25:11Z,1909357,2,TRUE,"<p>Found it, with extensive use of <a href=""http://RSeek.org"" rel=""nofollow noreferrer"">RSeek</a>. The <code>sink()</code> function redirects the console to a file. <code>sink(NULL)</code> cancels the redirection. Still not entirely sure why Sweave sets up a sink. I suspect that bugs in my code were causing Sweave to abort without canceling the sink. </p>
"
1915059,163053,2009-12-16T14:40:16Z,1915001,1,FALSE,"<p>You can use the <code>chartSeries()</code> function in <code>quantmod</code> with an <code>xts</code> timeSeries and the <code>addTA()</code> function to add the background highlighting:</p>

<pre><code>addTA(xts(rep(TRUE,length(times)), times), on=-1, col=""#333333"", border=NA)
</code></pre>
"
1915361,172261,2009-12-16T15:28:12Z,1915001,11,TRUE,"<p>Using alpha transparency:</p>

<pre><code>x &lt;- seq(as.POSIXct(""1949-01-01"", tz=""GMT""), length=36, by=""months"")
y &lt;- rnorm(length(x))

plot(x, y, type=""l"", xaxt=""n"")
rect(xleft=as.POSIXct(""1950-01-01"", tz=""GMT""),
     xright=as.POSIXct(""1950-12-01"", tz=""GMT""),
     ybottom=-4, ytop=4, col=""#123456A0"") # use alpha value in col
idx &lt;- seq(1, length(x), by=6)
axis(side=1, at=x[idx], labels=format(x[idx], ""%Y-%m""))
</code></pre>

<p>or plot highlighted region behind lines:</p>

<pre><code>plot(x, y, type=""n"", xaxt=""n"")
rect(xleft=as.POSIXct(""1950-01-01"", tz=""GMT""),
     xright=as.POSIXct(""1950-12-01"", tz=""GMT""),
     ybottom=-4, ytop=4, col=""lightblue"")
lines(x, y)
idx &lt;- seq(1, length(x), by=6)
axis(side=1, at=x[idx], labels=format(x[idx], ""%Y-%m""))
box()
</code></pre>

<p><a href=""http://img341.imageshack.us/img341/7292/rect.png"">plot output http://img341.imageshack.us/img341/7292/rect.png</a></p>
"
1915512,143305,2009-12-16T15:48:25Z,1915001,5,FALSE,"<p>Here is a solution that uses <a href=""http://cran.r-project.org/web/packages/zoo"" rel=""nofollow noreferrer""><strong>zoo</strong></a> simply because that makes the subsetting easy. You could do the same with standard indexing as well:</p>

<pre><code>## create a long monthly sequence and a sub-sequence
months &lt;- seq( as.Date(""1950-01-01""), as.Date(""2009-12-12""), by=""month"")
subset &lt;- seq( as.Date(""1970-01-01""), as.Date(""1979-12-31""), by=""month"")

## generate some random values
set.seed(42)
values &lt;- cumsum(rnorm(length(months)))

## plot as a zoo object, overlay a gray background and overplot a line in red
library(zoo)
Z &lt;- zoo(values, months)
plot(Z)
rect(xleft=head(subset,1), xright=tail(subset,1),
     ybottom=par(""usr"")[3], ytop=par(""usr"")[4],
     density=NA, col=""lightgray"")
lines(Z[subset], col='red')
box()
</code></pre>

<p><a href=""http://dirk.eddelbuettel.com/misc/plotRegionExample.png"" rel=""nofollow noreferrer"">alt text http://dirk.eddelbuettel.com/misc/plotRegionExample.png</a></p>

<p>By using <code>par(""usr"")</code> we avoid the need for explicit values for upper and lower region marks. And the <code>zoo</code> indexing makes finding the start- and endpoints easy. This would work the same way for data in different time resolutions.</p>
"
1923237,23813,2009-12-17T17:16:56Z,1753950,1,FALSE,"<p>First, I agree with Eduardo Leoni's comment that we need a reproducible example, so that we have &ldquo;real&rdquo; code to work with.</p>

<p>My blind guess would be that, because in R you can abbreviate parameters, <code>g</code> is not correctly resolved between &ldquo;your&rdquo; g and an abbreviated <code>gradtol</code> from the <code>nlm</code> function.</p>

<p>On the other hand, if I try your code fragments, <code>nlm</code> proceeds with calling <code>log.pr.data</code> and fails only at the second <code>print</code> statement because <code>T.chan</code> isn't known.</p>

<p>So sadly, without a working (i.e. failing reproducibly) example, it's difficult to find out what's wrong.</p>
"
1923297,163053,2009-12-17T17:25:59Z,1923273,321,TRUE,"<p>You can just use <code>table()</code>:</p>

<pre><code>&gt; a &lt;- table(numbers)
&gt; a
numbers
  4   5  23  34  43  54  56  65  67 324 435 453 456 567 657 
  2   1   2   2   1   1   2   1   2   1   3   1   1   1   1 
</code></pre>

<p>Then you can subset it:</p>

<pre><code>&gt; a[names(a)==435]
435 
  3
</code></pre>

<p>Or convert it into a data.frame if you're more comfortable working with that:</p>

<pre><code>&gt; as.data.frame(table(numbers))
   numbers Freq
1        4    2
2        5    1
3       23    2
4       34    2
...
</code></pre>
"
1923305,37751,2009-12-17T17:27:54Z,1923273,7,FALSE,"<p>here's one fast and dirty way:</p>

<pre><code>x &lt;- 23
length(subset(numbers, numbers==x))
</code></pre>
"
1923493,234001,2009-12-17T17:55:16Z,1923273,39,FALSE,"<p>I would probably do something like this</p>

<pre><code>length(which(numbers==x))
</code></pre>

<p>But really, a better way is</p>

<pre><code>table(numbers)
</code></pre>
"
1923574,16632,2009-12-17T18:09:42Z,1923273,186,FALSE,"<p>The most direct way is <code>sum(numbers == x)</code>.  </p>

<p><code>numbers == x</code> creates a logical vector which is TRUE at every location that x occurs, and when <code>sum</code>ing, the logical vector is coerced to numeric which converts TRUE to 1 and FALSE to 0.</p>

<p>However, note that for floating point numbers it's better to use something like: <code>sum(abs(numbers - x) &lt; 1e-6)</code>.</p>
"
1925404,234233,2009-12-17T23:49:04Z,1908010,8,FALSE,"<p>As the others have said, the @ symbol is used with S4 classes, but here is a note from <a href=""http://google-styleguide.googlecode.com/svn/trunk/google-r-style.html"" rel=""noreferrer"">Google's R Style Guide</a>: ""Use S3 objects and methods unless there is a strong reason to use S4 objects or methods.""</p>
"
1931760,66353,2009-12-19T02:41:13Z,1931742,5,TRUE,"<p>Does the following help?</p>

<pre><code>#!/usr/bin/env perl

use strict;
use warnings;

my $filename = 1;
my $flag;
my $fh;

while (&lt;&gt;) {
    if (/^\d+\s+\d+\s*$/) {
        if ( $flag == 1 ) {
            $flag = 0;
            open $fh, '&gt;', $filename;
            $filename++;
        }
        print $fh $_;
    }
    elsif (/random/) {
        next;
    }
    else {
        $flag = 1;
    }
}
</code></pre>

<p><strong>Usage:</strong></p>

<p>Save the above as <code>extract</code> (or any other name, if that matters).</p>

<p>Assuming that the file with data is named <code>file</code>.</p>

<pre><code>perl extract /path/to/file
</code></pre>
"
1931840,163053,2009-12-19T03:23:00Z,1931742,2,FALSE,"<p>Here's a solution in R.  </p>

<p>Load your data:</p>

<pre><code>a &lt;- readLines(textConnection(""track type= wiggle name09
variableStep chrom=chr1
34 5 
36 7 
54 8 
variableStep chrom=chr2 
33 4 
35 2 
78 7 
this is text with the word random in it# this we need to remove
82 4 
88 6 
variableStep chrom=chr3 
78 5 
89 4 
56 7""))
</code></pre>

<p>Process it by finding the break points and only keeping rows with number space number format:</p>

<pre><code>idx &lt;- grep(""="", a)
idx &lt;- idx[c(which((idx[-1]-idx[-length(idx)])&gt;1),length(idx))]
idx &lt;- cbind(idx+1,c(idx[-1]-1,length(a)))
sapply(1:nrow(idx), function(i) {
    x &lt;- a[idx[i,1]:idx[i,2]]
    write.table(x[grep(""^\\d+\\s+\\d+\\s*"", x, perl=TRUE)], file=as.character(i), row.names=FALSE, col.names=FALSE, quote=FALSE)
})
</code></pre>
"
1934882,111690,2009-12-20T04:44:37Z,1934751,5,TRUE,"<p>Greg Snow's TeachingDemos package contains a <a href=""http://www.inside-r.org/packages/cran/TeachingDemos/docs/dots"" rel=""nofollow noreferrer"">dots(x, ...)</a> function which seems to fit your need:</p>

<pre><code>dots( round( rnorm(50, 10,3) ) )
</code></pre>

<p><img src=""https://i.stack.imgur.com/HHUGS.png"" alt=""enter image description here""></p>
"
1934924,160314,2009-12-20T05:16:56Z,1934670,4,TRUE,"<p>Your question is a bit ambiguous. What does ""of the scale to be used in jpeg outputs."" mean? Are both columns always identical? Perhaps you are looking for something like the following:</p>

<pre><code>&gt; dat&lt;-data.frame(a=c(-(1:3),0:3))
&gt; low&lt;-quantile(dat$a,.1)
&gt; high&lt;-quantile(dat$a,.9)
&gt; dat$flag&lt;-NA
&gt; dat$flag[dat$a&lt;=low]&lt;-1
&gt; dat$flag[dat$a&gt;high]&lt;-2
&gt; dat
   a flag
1 -1   NA
2 -2   NA
3 -3    1
4  0   NA
5  1   NA
6  2   NA
7  3    2
</code></pre>
"
1934969,158065,2009-12-20T05:40:36Z,1934751,5,FALSE,"<p>You can do this yourself pretty quickly:</p>

<pre><code>x &lt;- c(1,1,2,1,2,3,3,3,4,4)
plot(sort(x), sequence(table(x)))
</code></pre>
"
1935319,144157,2009-12-20T09:04:59Z,1934751,4,FALSE,"<p>The simplest answer I know is this:</p>

<pre><code>x &lt;- c(1,1,2,1,2,3,3,3,4,4)
stripchart(x,method=""stack"",at=0)
</code></pre>

<p>It's better than Jonathan Chang's suggestion because <code>stripchart</code> does proper stacking of points.</p>
"
1938731,170352,2009-12-21T07:43:03Z,1934670,2,FALSE,"<p>Thank you for the response Ian, I realize the question itself wasn't very well formed but I was having difficulty explaining what I wanted. With your assistance, I've been able to put it together: </p>

<pre><code>top &lt;- subset(data, data$column &gt; quantile(data$column, 0.85))    
bottom &lt;- subset(data, data$column &lt; quantile(data$column, 0.15))
listing &lt;- rbind(top,bottom)
label &lt;- 1:nrow(listing)
listing[sort.list(listing$Distance, decreasing=T),]
</code></pre>
"
1939524,170352,2009-12-21T11:16:29Z,1939492,1,TRUE,"<p>Adding dev.off() worked. </p>

<pre><code>for(x in 250) { 

plots &lt;- ggplot(data=dat, aes(x,y,lab=labels))
jpeg(a_paste_function)
print(plots)
dev.off()
}
</code></pre>
"
1939706,172261,2009-12-21T11:55:09Z,1939098,8,TRUE,"<p>I'm not definitely sure if this is what you were looking for:</p>

<pre><code>library(""ggplot2"")
tmp &lt;- data.frame(x=-5:5, y=rnorm(11), lab=LETTERS[1:11])
p &lt;- ggplot(aes(x=x, y=y, label=lab), data=tmp) +
     geom_point() +
     geom_text(data=subset(tmp, x &gt; 0), hjust=-0.5) +
     geom_text(data=subset(tmp, x &lt;= 0), hjust=1.5)
print(p)
</code></pre>

<p><a href=""http://img8.imageshack.us/img8/1056/geomtext.png"">geom_text labeling http://img8.imageshack.us/img8/1056/geomtext.png</a></p>
"
1950683,237354,2009-12-23T04:25:36Z,1950608,1,FALSE,"<p>Pseudo Code to start with:</p>

<pre><code>For Each ID
  If Previous month data Exists 
    compute Diff
  Else diff = 0
return diff

For Each Month
  Max 100 (Positive)
  Min 100 (Negative)
</code></pre>

<hr>

<pre><code>#Realish Code
dataset$diff &lt;- lappply(dataset,function(ID,month,value){IF dataset[month-1] = TRUE{value-(value[month-1]})})
#This gets tricky since you need to know the month and what the previous month is in a format you can test
</code></pre>
"
1950941,158065,2009-12-23T06:04:15Z,1950608,4,FALSE,"<p>Ok, first some code to generate some test data.  This makes 100 random IDs and for each one chooses 20 months from a 2 year period along with random values.  The order is then shuffled for extra fun.</p>

<pre><code>## Generate some IDs
ids &lt;- sample(1000, 100)

## Generate the data
data &lt;- do.call(rbind,
                lapply(ids,
                       function(id)
                       data.frame(ID = id,
                                  Date = sample(as.Date(paste(rep(c(2008:2009), each=12),
                                    1:12, 1, sep=""-"")),
                                    20),
                                  Value = sample(1000, 20))))

## Shuffle
data &lt;- data[sample(nrow(data), nrow(data)),]
</code></pre>

<p>Here's what it looks like for me:</p>

<pre><code>&gt; head(data)
      ID       Date Value
1007 205 2008-07-01   235
1391 840 2008-12-01   509
918  278 2009-12-01   951
1213 945 2009-03-01   842
1369 766 2009-07-01   555
798  662 2008-12-01   531
</code></pre>

<p>Ok, now let's iterate over IDs and find the diff for each month for each ID.  Before that, let's convert the month to a number so it'll be easier to take differences (this is a bit unclean, does anyone know a better way to do arithmetic on Date objects?).  This just does <code>year * 12 + month</code> so that normal arithmetic works:</p>

<pre><code>data$Month &lt;- as.POSIXlt(data$Date)$mon + as.POSIXlt(data$Date)$year * 12
</code></pre>

<p>Now compute the differences:</p>

<pre><code>by.id &lt;- by(data, data$ID, function(x) {
  ## Sort by month.
  x &lt;- x[order(x$Month),]
  ## Compute the month and value differences, taking care to pad the edge case.
  data.frame(ID=x$ID,
             Date = x$Date,             
             Month.diff=c(0, diff(x$Month)),
             Value.diff=c(0,diff(x$Value)))
})
by.id &lt;- do.call(rbind, by.id)
</code></pre>

<p>Here's what the result looks like:</p>

<pre><code>&gt; head(by.id)
    ID       Date Month.diff Value.diff
4.1  4 2008-02-01          0          0
4.2  4 2008-03-01          1        123
4.3  4 2008-05-01          2        -94
4.4  4 2008-06-01          1       -243
4.5  4 2008-08-01          2       -327
4.6  4 2008-10-01          2        656
</code></pre>

<p>If the difference between consecutive months was greater than 1, then the months were not adjacent and we should set their values to zero.</p>

<pre><code>by.id$Value.diff &lt;- ifelse(by.id$Month.diff == 1,
                           by.id$Value.diff,
                           0)
</code></pre>

<p>Finally, we iterate by month and take the top and bottom N differences (I'll set N to 10 here rather than 100 since my test data set is rather small).</p>

<pre><code>by.month &lt;- by(by.id, by.id$Date, function(x) {
  ## Sort the data in each month
  x &lt;- x[order(x$Value.diff),]
  ## Take the top and bottom and label them accordingly.
  cbind(rbind(head(x, 10), tail(x, 10)),
        type=rep(c(""min"", ""max""), each=10))
})
</code></pre>

<p>And there we have it.  Here's an example result:</p>

<pre><code>&gt; by.month[[24]]
        ID       Date Month.diff Value.diff type
130.20 130 2009-12-01          1       -951  min
415.20 415 2009-12-01          1       -895  min
662.20 662 2009-12-01          1       -878  min
107.20 107 2009-12-01          1       -744  min
824.20 824 2009-12-01          1       -731  min
170.20 170 2009-12-01          1       -719  min
502.20 502 2009-12-01          1       -714  min
247.20 247 2009-12-01          1       -697  min
789.20 789 2009-12-01          1       -667  min
132.20 132 2009-12-01          1       -653  min
64.20   64 2009-12-01          1        622  max
82.20   82 2009-12-01          1        647  max
381.20 381 2009-12-01          1        698  max
303.20 303 2009-12-01          1        700  max
131.20 131 2009-12-01          1        751  max
221.20 221 2009-12-01          1        765  max
833.20 833 2009-12-01          1        791  max
806.20 806 2009-12-01          1        806  max
780.20 780 2009-12-01          1        843  max
912.20 912 2009-12-01          1        929  max
</code></pre>
"
1951473,16632,2009-12-23T08:49:22Z,1950608,7,TRUE,"<p>Start by adding in all missing months:</p>

<pre><code>all_combs &lt;- expand.grid(
  ID = unique(data$ID),
  Date = unique(data$Date))

data &lt;- merge(data, all_combs, by = c(""ID"", ""Date""), all = T)
# Ensure data ordered by date
data &lt;- data[with(data, order(ID, Date)), ]
</code></pre>

<p>Then add a column of deltas (calculated with diff)</p>

<pre><code>library(plyr)
data &lt;- ddply(data, ""ID"", transform, delta = c(NA, diff(Value)))
</code></pre>

<p>Finally, remove missing deltas, order by their value and extract the top and bottom 10 within each group.</p>

<pre><code>changed &lt;- subset(data, !is.na(delta))
changed &lt;- changed[with(changed, order(ID, delta)), ]

# Select top 100 for each
top10 &lt;- ddply(changed, ""ID"", function(df) {
 rbind(head(df, 10), tail(df, 10))
})
</code></pre>
"
