airport_name,link,title,author,author_country,date,content,experience_airport,date_visit,type_traveller,overall_rating,queuing_rating,terminal_cleanliness_rating,terminal_seating_rating,terminal_signs_rating,food_beverages_rating,airport_shopping_rating,wifi_connectivity_rating,airport_staff_rating,recommended
taipei-taoyuan-airport,/airport-reviews/taipei-taoyuan-airport,Taipei Airport customer review,Sasun Vartanyan,NA,2008-03-14,The following comments pertain to the older Terminal 1 which I happened to use. It is older looking but very efficient and user friendly. No crowds plenty of seating and huge windows to check out the tarmac. On an additional note the personnel from the check-in to the immigration officers (who even pointed out the direction of my gate!) were extremely polite and nice ( a total opposite of our officers at LAX).,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
taipei-taoyuan-airport,/airport-reviews/taipei-taoyuan-airport,Taipei Airport customer review,Stuart Walker,NA,2007-02-07,Taipei International Airport is divided into two terminals. Both are massive so there are long walking distances. Facilities are good although duty free shopping although extensive is dominated by whisky. Immigration was very slow and not very well organised.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
tallin-airport,/airport-reviews/tallin-airport,Tallin Airport customer review,Paul Jacobsen,NA,2008-03-31,Tallinn airport - it's so small and peaceful! No matter what time you fly it's always empty no queues no hassle and great deal in the duty free! The only problem is to find ground staff that is not Estonian Air.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
tampa-airport,/airport-reviews/tampa-airport,Tampa Airport customer review,Peter Nakhili,United States,2011-07-01,I read another review of this airport and it said it is a hidden gem. It is. Car rentals on the first floor. Taxiing to the gate was quick. Navigating through the airport was easy as there are signs everywhere which proved to be very organized. The terminals and bathrooms were very clean. Security can be rough but once in the terminal there are loads of shops and places to grab a bite to eat. Great airport.,NA,NA,NA,5,3,5,NA,NA,NA,3,NA,NA,0
tampa-airport,/airport-reviews/tampa-airport,Tampa Airport customer review,Ian Smith,NA,2010-09-18,Tampa is a lovely airport bright and spacious pleasant staff decent places to eat and drink and no fuss picking up and dropping off our bags and collecting and returning our hire car. It has to rank as probably the best airport I have used in the US. It is just a pity that you have to fly from the UK to a connecting airport in the US to get there as it only has one flight a day from Gatwick with BA which isn't always very suitable to those living outside London.,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0
tampa-airport,/airport-reviews/tampa-airport,Tampa Airport customer review,J Marshall,NA,2009-03-10,My favorite airport. They even do a better job with getting you through security (the TSA still leaves a lot to be desired but the check points occurring airside limits the long waits). Easy to drop off rental car and then go directly to plane no bus involved. The airport is also centrally located. Downtown Tampa is close by as well as bridges to Clearwater and St. Pete.,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0
tampa-airport,/airport-reviews/tampa-airport,Tampa Airport customer review,M Neave,NA,2008-12-22,As a regular visitor to Florida Tampa is my favourite airport to fly in and out of only BA fly here direct from the UK and it is a shame more UK carriers dont. Clearing immigration customs and picking up luggage with minimum delay unlike Orlando or Miami airports also car rental facilities are good and exiting the airport is easy on the Interstate. Facilities are good to with first class shops restaurants and bars only one annoyance why you have to show ID to buy an alcoholic drink even though you are obviously over 21.,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0
tashkent-airport,/airport-reviews/tashkent-airport,Tashkent Airport customer review,D Olsson,Australia,2011-10-11,A poor airport but a remarkably painless experience. I flew out on a Monday afternoon with few other flights going which probably helped. After having to lug bags upstairs to departures there was a brief security check at the entrance. Check-in was slow but went fine and they took my bag. Note that you have to fill out the exit form before checking in. Then you present the exit form at customs along with your entry form. They amended something on my form and waved me through. Emigration was just as quick. Then one more security check and I was at the gate within 30 mins of arriving.,NA,NA,NA,6,3,1,NA,NA,NA,1,NA,NA,0
tashkent-airport,/airport-reviews/tashkent-airport,Tashkent Airport customer review,Alain Kupferman,France,2011-09-18,Miserable airport. Slow immigration chaotic queuing officers leaving their booth to go and smoke without any warning disorganised luggage delivery. On departure necessity to fill second custom form and very challenging custom officers. Difficult access to parking (overfilled) difficult access to terminal (necessity to carry luggage by hand via staircases bad indications no lounges. This airport makes you regret having left home.,NA,NA,NA,2,1,3,NA,NA,NA,1,NA,NA,0
tashkent-airport,/airport-reviews/tashkent-airport,Tashkent Airport customer review,Peter Mair,United Kingdom,2010-09-17,Arrived on Uzbekistan Airways from LHR . Progress was slow but sure through immigration to bag pick up to customs. From getting off plane to exiting airport was about 45 minutes. Immigration queues divided into Uzbek citizens and all others. Interestingly it was the Uzbek queue that moved really slowly! Departed to LHR on September 14th on HY 201. Checking in going through immigration customs security and flight security was reasonably swift though the stone faced attitude of all the airport officials is clearly a hangover from when Uzbekistan was part of the USSR - sad as Uzbeks are generally warm friendly people. The small bar also operated with Soviet grimness serves no Uzbek beer nor anything to eat. When the flight was called we played rugby scrumming with passengers on a flight to Istanbul who'd been called to the gate simultaneously with our flight.,NA,NA,NA,1,3,3,NA,NA,NA,3,NA,NA,0
tbilisi-airport,/airport-reviews/tbilisi-airport,Tbilisi Airport customer review,A Milossavlyevich,Serbia,2014-11-20,"A beautifully designed and clean airport. Hot water in toilets plenty of shops lots of immigration counters as well as seating around the terminal. There is even a place to sleep an artificial ""lawn"" behind the artificial waterfall and the palms. Kind staff with a few exceptions. Wi-Fi works without any nerves-wrecking agreements and security checks as seen at many airports you just connect to it and that's it. Train departs only twice a day (08.00 and 19.00 local time) but there is a cheap bus in front of the terminal. All in all a great experience.",NA,NA,NA,9,5,5,NA,NA,NA,4,NA,NA,1
tbilisi-airport,/airport-reviews/tbilisi-airport,Tbilisi Airport customer review,J Quinto,Spain,2012-02-02,Tbilisi is a small airport with only three aerobridges. Arrival customs efficient enough but had to wait over 30 minutes for bags to come out. I arrived late in the evening (and departed very early in the morning) so I was not able to make use of the (newish) railway connection into the city. I arranged for airport-hotel transfer (expensive at 25 euros each way!) and thus avoided the waiting taxi drivers. Departure check-in was reasonably efficient but there was only one X-ray machine which slowed things considerably. Air-side there were a few shops and eateries that were open at 4.00am.,NA,NA,NA,6,2,2,NA,NA,NA,2,NA,NA,1
tbilisi-airport,/airport-reviews/tbilisi-airport,Tbilisi Airport customer review,Mary Matthews,NA,2007-02-26,I've flown in and out of Tbilisi many times. The airport is the standard Soviet model (but certainly not the worst) until this last trip! The new terminal is bright clean welcoming and efficient. The design is similar to a miniature Istanbul and very easy to move through. The decor of marbel/garnite tiles with steel open windows and red accents are lovely. Kudos on the new airport very reasonable duty free (wine for $5/bottle!) and comfortable environs! Even at 4:00 am it's a pleasant place to be!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
tbilisi-airport,/airport-reviews/tbilisi-airport,Tbilisi Airport customer review,A Jansen,NA,2006-05-23,"I found this one of the most revolting airports I have ever been. The facilities have changed little since soviet times and are just too small. In arrivals there was only one luggage-belt. Some thugs monopolized the trollies and demanded money from foreigners who wanted to use them. Unruly taxi drivers even pushed their way into the arrivals hall looking for prey (foreigners). Departure was even worse. The departure hall is much bigger and supposedly better organized but still we had a very unpleasant time there. First of all most flights seem to leave very early in the morning (around 5 AM) which is already inconvenient. Secondly the check-in of several flights at the same time causes a lot of confusion. Staff works extremely slow and broad shouldered types simply push their way up the lines while people behind you gladly try to push you aside. The guards in the hall are uninterested in this and do not take any action at all. After receiving our boarding pass we had to go upstairs. In spite of the sign ""passengers only"" the stairs were blocked by people saying goodbye to their loved ones. There were only 2 desks for foreign passports. Even here some unpleasant types tried to push themselves in front. People from western countries were treated politely but my wife who has a Moldovan passport and a valid residence permit for the Netherlands experienced real trouble. An extremely unfriendly female official grabbed her passport and without any explanation went into some office rudely ordering my wife to follow her. I went after her and found some officer holding my wife's passport. I demanded an explanation as well as their names and registration numbers. One good thing about Georgia's rose revolution is the fact that officials are in fact required to identify themselves when asked and that it is also possible to make a complaint against them. Luckily this helped without even looking into the passport he gave it back saying that there was "" no problem"" . I am sure that without this intervention they might have detained my wife for hours. I am deeply disappointed that officials at this airport show a smiling face to westerners while at the same time they apparently take pleasure in harrassing people from poor countries. After this intermezzo we had to go to the metal detector. There was only one working so again a huge queue had formed. This detector did not work at all - it went off for almost everybody but not for me even though I was carrying a pocket knife with me! Finally we had reached the "" departure lounge""  an extremely small area with a bar and one sad "" tax free shop"". I am a smoker myself but the fumes exhausted by visitors of the bar were even too much for me. There seemed to be no toilet at all however when looking really well (a small corridor behind the bar) you could find it. Even though Georgia produces wonderful souvenirs there was nothing except cigarettes and some alcoholic drinks in the taxfree sold by some unfriendly women spending their time chatting to each other and taking cigarette-breaks. There were 2 "" exit gates"" (not indicated by numbers). Departures were announced in unclear english (no monitors). Travellers had to walk down to ground level were busses were waiting to take them to the planes. Since these busses stand next to each other and several take-offs take place almost simultaneously this leads to confusion when people get into the wrong bus. We were really glad to have the ordeal behind us. A terrible place unworthy of this beautiful country!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
tehran-mehrabad-airport,/airport-reviews/tehran-mehrabad-airport,Tehran Mehrabad Airport customer review,Maziar Baqali,NA,2003-10-31,Tehran Mehrabad Airport is what you expect. Very basic very 70's and just not that great. It's not modern shopping facilities are limited and eating and drinking is minimal also it's very crowded at certain times (especially around midnight). I always wondered why Iran didn't put some money in airport improvements. Because as we all know an airport is the first and last thing visitors to the country usually see. It turns out that they didn't improve the airport because they were quietly building a super modern airport (Imam Khomeini International Airport) that will be fully operational in 2004.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
tel-aviv-airport,/airport-reviews/tel-aviv-airport,Tel Aviv Airport customer review,Josef Sonntag,Israel,2014-06-13,As an Israeli the security check is little bit loaded but since we know the threats we understand. Queues to check in depends on the airline pass to security is fast security check is little bit slow and passport control could do with some improvements. Prices foe food are crazy. Airport is clean and easy to find your way around.,NA,NA,NA,10,3,4,NA,NA,NA,4,NA,NA,1
tel-aviv-airport,/airport-reviews/tel-aviv-airport,Tel Aviv Airport customer review,Ross Clark,United Kingdom,2014-04-22,Arrived 8th April departed 17th April. Not nearly as bad as I thought it would be. Cons - the incoming passport queues are pretty slow and stressful. Pros - you don't get a stamp in your passport but a couple of separate stickers (entry exit) instead the handling on departure was even friendly a good layout and reasonable shopping. Enough room for the current passenger loads.,NA,NA,NA,7,3,4,NA,NA,NA,4,NA,NA,1
tel-aviv-airport,/airport-reviews/tel-aviv-airport,Tel Aviv Airport customer review,M Lee,Hong Kong,2013-11-29,"Arriving in to Tel Aviv (Ben Gurion) is relatively straight forward. The airport is fairly new and looks good. Departing is a whole different ball game and the time is spent mainly with the security checks so make sure you have plenty of time and I mean plenty of time. We arrived 3 hours prior to departure but it took us over 2 hours overall just to check in! Firstly queue to go through the ""interview"" i.e. why were you in Israel where are you going who were you with who packed your bag have you been given anything to carry on behalf of someone else etc etc. Wait time for us was approx 50 mins. Secondly queue for your bags go through a scan. Wait time for us was approx. 15 mins. Thirdly queue for your bag to be hand-searched. Wait time for us was approx 30 mins plus search time. Fourthly queue to check your bags in. Wait time for us was approx 30 mins. As much as security is of high importance the level of efficiency to move passengers was really poor e.g. ""interview"" staff would suddenly disappear leaving a long queue of people waiting around. Also don't think you can skip a security line either as you need all of the proper security bar codes before you can Check In. And the distance for all of the waiting around in - a mere 50m! Fifth queue for Immigration. This is where they really need some form of ""crowd control"" and manage their staff change overs. People were queuing in front of each individual Passport counter but when 2 of the staff left the remaining (long) queues became disorganised as they struggled to find another line to queue in for yet a different Immigration Officer. It would have been better if there had been a single queue and passengers directed to the next available counter. As for the rest of the airport well we really didn't experience much of it. Since Check In took so long we had to head straight to the Departure Gate. The only good thing - free wifi albeit for 30mins. There's one question in this survey that asks ""would you recommend this airport"" well since it's the only international airport into Israel then there's not much of an option except ""yes"".",NA,NA,NA,1,1,4,NA,NA,NA,0,NA,NA,0
tel-aviv-airport,/airport-reviews/tel-aviv-airport,Tel Aviv Airport customer review,C Wajsberg,Israel,2012-11-01,Airport is very modern and once past all security checks and passport control and having walked for a few minutes you find yourself in a central area surrounded by restaurants coffee shops and duty free shops. Tel Aviv airport is to my knowledge also the only airport giving you a free storage service for your duty free purchases which you can then pick up when you return. El Al King David lounge is nice and clean. Airport is clean and there are enough lavatory's. Arriving in Tel Aviv passport control can be slow depending what time of the year you arrive luggage service is acceptable and taxis are well organized.,NA,NA,NA,7,4,4,NA,NA,NA,4,NA,NA,1
tel-aviv-airport,/airport-reviews/tel-aviv-airport,Tel Aviv Airport customer review,Tor Idar Larsen,Norway,2012-07-25,Have had 10 trips here between 2007 and 2012. The airport had plenty of space newly updated superb in all ways. Immigration personnel horrible. They need to know how to handle people coming in to their country. Baggage claim fantastic - quick and efficient. Personnel mostly polite but look very bored. All routine for them. They will grade your luggage and take it all apart if they have to. Security quite quick if you are lucky. Sometimes it feels it's easier to arrive into the country than to be allowed to leave. Free wi-fi massive space in the transit hall. Never tried many of the shops but can be regarded as expensive.,NA,NA,NA,8,4,5,NA,NA,NA,5,NA,NA,1
tel-aviv-airport,/airport-reviews/tel-aviv-airport,Tel Aviv Airport customer review,Josef Sonntag,Israel,2012-03-14,Departure and arrival - very good and efficient ground service. Quick check-in normal security check (more efficient and quicker than other airports. Good waiting area good shopping options and short distance between points.,NA,NA,NA,9,5,5,NA,NA,NA,4,NA,NA,1
tel-aviv-airport,/airport-reviews/tel-aviv-airport,Tel Aviv Airport customer review,N Werner,Switzerland,2011-05-30,After I stepped off the plane I was already interrogated but it was friendly and quick. Immigration was a breeze and I asked the officer not to stamp my passport and it was no problem. Baggage came quickly and we were out and on our way in no time. Departure was a bit of a different story. We arrived 2.5h before departure and there was a long line for our LX flight to ZRH. However somehow we were asked to come to the front and the interrogation started. It took almost 2h as they searched my bag asked me questions and passed me to three other officers who asked similar questions and then I had to go to some back room to get searched again. The staff was very friendly though and it is just part of the trip if you visit Israel. After that immigration was a breeze and I had some time to get back my VAT and buy some duty free before boarding started. Terminal 3 is quite nice and modern so besides the security checks it is a very pleasant airport to use and it is not far from town.,NA,NA,NA,4,1,5,NA,NA,NA,3,NA,NA,0
tel-aviv-airport,/airport-reviews/tel-aviv-airport,Tel Aviv Airport customer review,Richard Edmondson,New Zealand,2011-05-28,Security procedures at this airport are so onerous and badly organised it is a wonder anyone visits Israel. When I visited the airport in May 2011 to catch a flight to Cairo (which El Al Israel Airlines had cancelled without telling me beforehand) I was interrogated and searched at the checkpoint outside the airport then subjected to another lengthy interrogation bag screening etc inside the terminal. I don't object to sensible security checks but I do object to being made to queue for nearly an hour especially when most of the security staff are standing around talking and not doing their jobs.,NA,NA,NA,2,1,5,NA,NA,NA,5,NA,NA,0
tel-aviv-airport,/airport-reviews/tel-aviv-airport,Tel Aviv Airport customer review,R Lubbers,United States,2011-03-21,Arrived 3 hrs 10 min prior to a Lufthansa flight. By the time we made it through security and passport control we had no time whatever to even look at the shops restaurants or restroom facilities in the airport. We arrived at our gate just as boarding began unable to take advantage of using the business class lounge for which we had paid. I have no quarrel with the intense security measures at TLV but I do have a quarrel with a totally inadequate number of staff to handle this many people within a short period of time. I would fly out of Israel again only under severe duress and would strongly recommend that people who value their time visit other countries.,NA,NA,NA,1,1,5,NA,NA,NA,3,NA,NA,0
tel-aviv-airport,/airport-reviews/tel-aviv-airport,Tel Aviv Airport customer review,Sasun Vartanyan,United States,2010-12-01,"Scrutiny was before check in for the El AL flight to Tel Aviv; yet arriving and passing thru the customs etc easy and fast. Train station is right underneath the terminal taxis are just outside with a dispatcher so no scamming. Everything went very smoothly. Leaving the country arrive at least 3hrs early though especially if you are flying El AL; there will be questions and luggage search for all but mine was all done in 20 min or so by friendly people - still 2 more security checks to go thru (unless you're one of the ""lucky"" ones to be singled out for extra security then it could be a hassle). Lots of stores eateries; caution for spotters though; refrain from taking pictures of the planes etc - very modern and up to date functioning terminal.",NA,NA,NA,5,5,5,NA,NA,NA,5,NA,NA,0
tel-aviv-airport,/airport-reviews/tel-aviv-airport,Tel Aviv Airport customer review,D Pyle,United States,2010-03-09,Inbound from Zurich on Swiss and outbound on Lufthansa. My arrival into Ben Gurion couldn't have been easier cleared customs in about 10 minutes bags were waiting at the carousel and walked right out of the terminal. Leaving Ben Gurion was another story. Arrived at security 4 hours before departure was turned away and told to return in 30minutes because we were too early; 3 hours prior is just about right FYI. Went through the first two of three security checks before checking in with Lufthansa. I was told I had to check all liquids cannot carry them on. At the third check in after my carry on bags went through X-Ray I was asked to step aside for a hand inspection of my two carryon bags. The instant oatmeal packs Glucose Tabs (I'm a diabetic) and my meds in their prescription bottles (6 bottles actually) caused the inspector to call her supervisor who told me that I had too many meds and could not bring them onboard with me. I could not believe he was actually suggesting that I put prescription meds in my checked luggage that already had been checked. I had two choices leave my meds behind or go back to the first security area and ask for a cardboard box place my meds inside and check the box as luggage. The supervisor was nice enough to allow the security agent to accompany me to help me bypass the very long lines. I was allowed to take with me two days worth of meds. From start to finish it took 2.5 hrs for me to get from the front of the airport to the business class lounge this included the added delay of checking my meds. I'm happy to say my meds and luggage made it in one piece! I still don't understand how prescription meds can be a security risk.,NA,NA,NA,3,3,5,NA,NA,NA,3,NA,NA,0
tel-aviv-airport,/airport-reviews/tel-aviv-airport,Tel Aviv Airport customer review,Sabina Sanzio,NA,2008-07-06,Takes ages to walk through the airport. Now I know that getting to departure gates can more often than not involve about a 10 minute walk but at Ben Gurion airport you need serious walking boots! Lots to keep you entertained once you have passed through passport control - the final passport control that is after all the security checks. Having said this no sign of an internet cafe anywhere - wireless access available but I was not travelling with a laptop. Was at Tel Aviv Dov Hoz airport also on 23rd June and its a shed! Do not arrive extra early for your flight as there is nothing to do here whatsoever and has very limited seating so you could end up just standing around in a one room very small building.,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0
thessaloniki-airport,/airport-reviews/thessaloniki-airport,Thessaloniki Airport customer review,Christopher Cotton,United Kingdom,2015-07-29,"I have travelled all over the world, from Siberia to the Pacific and I have never witnessed a worse airport than Thessaloniki. Firstly, its a long way out of the city. We used a fixed price taxi, which cost 15 Euro, but it will easily be 25 to 30 Euros from the city centre. On arrival we were met with a Departure Board, that only showed a handful of flights. We had to dodge lines to eventually find where we needed to check in. I am just thankful we arrived early. We stood for 30 minutes on what was a short line of people (clerk was simply slow), to find that we could only weigh the luggage and get the tags and that we had to drop off the suitcases at another part of the airport. No signs anywhere to show you where drop off was. The Terminal is small, and lines so long, we had to fight to through lines of people to find the bag drop. Once there, we had another 40 minute wait and a line that snaked around half the airport, just to drop off the bag. Crazy! Next another 30 minute queue to go through security. Rude staff and poor organisation sum up this experience. As we were flying to a non Schengen country, we had to use a small lounge on the other side of passport control, which was so full we had to stand. The toilets were disgusting and the only shop was a coffee bar, whose young employee was on a go slow. To reach the aircraft you have to use stairs and buses. Our bus stopped half way and we were left stranded for 15 minutes on the tarmac in 36c heat. Overall this is a poor airport, that is dysfunctional in every way. I will never use it again.",Departure Only,29-07-2015,Couple Leisure,1,1,1,1,NA,1,1,1,NA,0
tianjin-binhai-airport,/airport-reviews/tianjin-binhai-airport,Tianjin Binhai Airport customer review,G A Bray,Australia,2012-12-23,The International Terminal seems and feels like a temporary after thought. There is a major expansion of another terminal building next door so maybe proper facilities may exist later. As it is the check in area is separated totally from the rest of the airport requiring everyone to show ID to walk through a door to go through a customs area before actually checking in for the back end of the row of counter. Then you retrace your steps to access the immigration area before the typically cramped security screening which only had two of the four points on duty leading to a long wait in line. Once through the main terminal area is obviously a temporary scenario by the way the duty free shop acts to block access to the other gates. However the toilets were clean and respectable the food and beverage were not too bad and the shops were okay to browse through.,NA,NA,NA,5,2,4,NA,NA,NA,3,NA,NA,0
tirana-airport,/airport-reviews/tirana-airport,Tirana Airport customer review,A Hashim,Malaysia,2011-09-10,A small airport where you could clear the immigration and collect your luggage within 30 mins. It is a bright and clean airport and definitely easy to move around. On my departure day they had system problems on their computer. As a result the check-in counters were open 1 hr before departure time. However after getting my boarding pass I took 10 mins to clear the security check point and the immigration process. The airport's staff were helpful and smiling. This is the attitude that should be learnt by most of the airports staff in Europe Middle East and Australia.,NA,NA,NA,4,3,5,NA,NA,NA,3,NA,NA,0
tirana-airport,/airport-reviews/tirana-airport,Tirana Airport customer review,Michael Peterson,United Kingdom,2010-09-16,Tirana seems to have been recently refurbished. Arrival was hassle free with only short queues for passport control and suitcases available for collection afterwards. Money exchange was painless and a reasonable rate given. On leaving two weeks later check in was a bit slow. Queues for security minimal and security staff were pleasant and spoke good English. Once airside there was a good range of shops and eating places with affordable prices. Staff pleasant and helpful. I only had a limited amount of currency left and the person serving at a cafe patiently explained what I could afford to eat and drink. The food choice was excellent and well presented.,NA,NA,NA,5,3,5,NA,NA,NA,3,NA,NA,0
tirana-airport,/airport-reviews/tirana-airport,Tirana Airport customer review,Tim Partlett,NA,2009-04-18,Pleasant modern airport. Passport control was without the queues warned about in the guide books. There's a ATM right afterwards. The taxi touts are easily brushed off and there's a taxi rank outside of official yellow cabs which charge a set fee advertised in the window (25 euros if I remember correctly).,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
tokyo-haneda-airport,/airport-reviews/tokyo-haneda-airport,Tokyo Haneda Airport customer review,A Carpenter,Japan,2015-06-15,"The airport itself is convenient. Since it is quite a bit smaller than Narita, there are less food options and shops of course. Less food options wouldn't be a problem, unless you have a simple food allergy. Apparently just asking, ""Does this food have ______ in it?"" Without even mentioning you in fact do have an allergy, is enough to warrant the restaurant to refuse you service entirely, even to foods that quite obviously don't have it in it. Worst customer service I have seen in years.",Departure Only,15-06-2015,Business,4,3,4,2,NA,1,2,NA,NA,0
tokyo-haneda-airport,/airport-reviews/tokyo-haneda-airport,Tokyo Haneda Airport customer review,Olivier Ragu,NA,2008-01-24,As a heavy user of this airport I find it clean and very well organized. Convenient facilities easy and fast access. (15 min train for monorail from central Tokyo). You can arrive 15 min before your flight at security checks and still make it thanks to seamless check in procedure. With SkipIt for ANA IC for JAL you can even avoid check-in machines or manned counters. Fast security lanes and friendly staff. Boarding very well organized either for JAL or ANA  the main carriers. Shopping and Restaurant extensive landside but after security not so many choices - but you normally stay long in the waiting rooms! You still have restaurants cafeterias or have a drink at a vending machine at an affordable price to be compared to LHR CDG or other airports. Baggage claim very fast and they check your baggage tag so no stress about someone else picking your luggage. All in all for an airport with more than 40 million passengers coming through it is more than satisfactory.,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0
tokyo-narita-airport,/airport-reviews/tokyo-narita-airport,Tokyo Narita Airport customer review,Sasun Vartanyan,United States,2014-03-28,Considering how much effort most other (neighbouring) countries are putting into maintaining efficient comfy and enjoyable airports Narita fails miserably in comparison. Security lines are long and slow terminal (1) is old and cramped; the usual orderliness and pleasant attitude of the natives is not sufficient enough to improve the sad state of this airport.,NA,NA,NA,3,2,4,NA,NA,NA,2,NA,NA,0
tokyo-narita-airport,/airport-reviews/tokyo-narita-airport,Tokyo Narita Airport customer review,H Lee,South Korea,2013-06-20,Transferred through Narita airport arriving from the US and heading into Korea a few hours later. Passed through immigration to enjoy the landside. Has a notorious dysfunctional layout. I was unlucky to encounter the worst case scenario departing from Terminal 1 but having to taxi to runway 16L. As a result the taxi time itself already was over 20 minutes. Except for that the facilities are mostly quite well maintained. Spotlessly clean. Plenty of places to dine and shop. Convenience facilities like shower rooms also available. Carts free wherever you go. Free wifi also available. A spacious observation deck. Not many people speak decent English. Another rather big disappointment involves the never-ending queues at immigration and transfer desks. My impulsive decision to hit the landside was made when I arrived at the transfer desks with so many people that they were not even able to stand in lines. Immigration was not much better but at least in a seemingly interminable line for foreigners. Despite the efforts of the officers to divert some people off to the counters for Japanese nationals it took over 30 minutes just to pass immigration. Another minus 2 point for this. In conclusion a very well-maintained airport with professional people running it although some issues regarding the terrible layout long queues at immigration and transfer desks and multiple frustrations after failing to communicate in English almost everywhere I went in the airport complex.,NA,NA,NA,7,2,5,NA,NA,NA,4,NA,NA,1
tokyo-narita-airport,/airport-reviews/tokyo-narita-airport,Tokyo Narita Airport customer review,R Koga,Australia,2012-11-16,Terminal 2. Its clean and tidy. Toilets clean and comfortable. There are a lot of restaurants and shops. Food is cheap and nice. FREE wi-fi is everywhere and after immigration there is a free internet cafe. Immigration and customs was quick as well. Less than 30 minutes upon disembarking the plane collecting my luggage to exiting customs. No stress to transit at Narita airport.,NA,NA,NA,10,5,5,NA,NA,NA,5,NA,NA,1
tokyo-narita-airport,/airport-reviews/tokyo-narita-airport,Tokyo Narita Airport customer review,Sasun Vartanyan,NA,2009-05-19,Used T1 and although a bit outdated clean and efficient. Arrivals hall was a bit confusing but they are getting better at English signs to cater to non-japanese speakers. Departures was much better; the hall is roomy plenty of eateries souvenir shops. Very pleasant staff.,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0
tokyo-narita-airport,/airport-reviews/tokyo-narita-airport,Tokyo Narita Airport customer review,Roger Stone,NA,2007-10-17,Tokyo NRT is now on my hub list as a very useful functional and pleasant airport to use when travelling to and from Australia to many world centres. Passport control is very efficient and even friendly. Baggage collection has always been remarkably quick. Staff at check-in efficient and very courteous. Airport hotels seem to try hard coping with the high volume of passengers transiting and staying at Narita although it may be that a more up-market hotel needs to be built for Narita Airport if it is to compete with the likes of HKG ICN and BKK. Narita City is worth a visit.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
tokyo-narita-airport,/airport-reviews/tokyo-narita-airport,Tokyo Narita Airport customer review,Andrew Wright,NA,2006-05-05,"This airport is so far from Tokyo that perhaps rather than improving the train service they should just change the name of the airport so that it doesn't include the word ""Tokyo."" Just joking of course but in such a train country as Japan I am constantly puzzled at why they haven't improved the service yet. They should take inspiration from Shanghai's maglev. Furthermore a small warning: you should have your passport ready in the train going to the airport because ridiculously you can't even exit the subway without it even though you'll need to produce it another 3 times before you fasten your seatbelt. Another point the airport suffers from a constant reek of tobacco. I always had had this impression of Japan being high-tech enough that they could at least build a sealed low pressure room for smokers if banning smoking really isn't on the agenda there yet. But alas one continues to hope. Last note actually the entire design (proportions use of space aesthetics lighting air quality and architecture) of both terminals belongs to a bygone era. One can hardly count the number of better airports in East Asia at the moment (including 3 right in Japan.) I will vouch though that at least the staff are good at Narita. I've never had a problem with security/customs/immigration (sometimes the lines are long but where aren't they.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
tontouta-airport,/airport-reviews/tontouta-airport,Tontouta Airport customer review,Mark Thomson,NA,2004-02-14,Tontouta International Airport is located 45km outside of Noumea. If you catch a cab to the airport be prepared to pay for a two-way journey as cabbies are not guaranteed a return fare back into town. There's no point turning up early for your flight. The airport only operates when flights are due to arrive/depart. Check-in counters the small souvenir shop and cafe don't open till 90 minutes prior to scheduled departures. Duty free shopping is only available air-side which can only be accessed 60 minutes prior to departure. Surprisingly smoking is permitted in all parts of the terminal. In summary Tontouta is a very basic facility offering very basic services. On a more positive note all the airport's ground staff were exceptionally friendly helpful and good- natured including check-in agents security immigration and customs officials.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
toronto-city-centre-airport,/airport-reviews/toronto-city-centre-airport,Toronto City Centre Airport customer review,R Gonzaga,Malaysia,2014-08-14,Great little airport used mainly by Porter airlines. Check in was efficient and you go down to an airport lounge open to everyone. They serve free tea coffee and soft drinks along with cookies and nuts. The wifi is free and fast! Boarding is effortless and the scenery on take off is stunning! The only downside was that when the lounge is busy it gets a little grubby with dishes lying everywhere. Otherwise it comes highly recommended.,NA,NA,NA,9,5,3,NA,NA,NA,5,NA,NA,1
toronto-pearson-airport,/airport-reviews/toronto-pearson-airport,Toronto Pearson Airport customer review,Eva Selig,United States,2015-07-06,"Worst Airport for connecting International Flights! Unorganized, creating express lanes for travelers with less then three hour connecting flights would be a novelty. I would advise passengers avoid this Airport at all costs if possible and personally will chose other routes.",Arrival and Departure,06-07-2015,Business,1,1,4,2,NA,0,NA,NA,NA,0
